transect,distance_m,xFRF,yFRF,wavelength_m,wavelength_smoothed_m,axial_bearing_deg,near_pier,h_wr17,h_wr17_lo,h_wr17_hi,h_awac,h_awac_lo,h_awac_hi,implied_eta_wr17,implied_eta_awac,z_p95,z_p5,z_p50,survey_points
1,1100.0,1104.7157348084068,3722.4480963714236,114.4866804479891,113.14528614206881,63.434948822921854,False,10.471602004313713,16.53022443422544,8.401529299295053,13.063455638086504,16.53022443422544,10.471602004313713,,,,,,
1,1150.0,1154.6832180824324,3725.016256628145,108.54378291265117,109.10392760028485,57.99461679191643,False,9.655787773766209,15.027401863349438,7.770934089344276,11.984990202315135,15.027401863349438,9.655787773766209,,,,,,
1,1200.0,1204.6508104002392,3727.58412076856,104.03104688311235,107.00088097262353,61.69924423399351,False,9.248555305893547,14.297013420411488,7.4545095356054905,11.451493091571585,14.297013420411488,9.248555305893547,,,,,,
1,1250.0,1254.618511757924,3730.151688788968,103.97144730968249,107.0008809726235,66.03751102542165,False,9.248555305893541,14.297013420411483,7.454509535605488,11.45149309157158,14.297013420411483,9.248555305893541,,,,,,
1,1300.0,1304.5863221518296,3732.7189606864217,103.97144730968249,107.98612539760362,66.03751102542165,False,9.437894515485077,14.635049628443392,7.601763643513652,11.699148548141423,14.635049628443392,9.437894515485077,,,,,,
1,1350.0,1354.5542415761015,3735.2859364553715,114.4866804479891,111.14994296674863,63.434948822921854,False,10.06324630300736,15.771092755674703,8.086439754645806,12.521973518808073,15.771092755674703,10.06324630300736,,,,,,
1,1400.0,1404.5222700295249,3737.852616096215,113.4700050375516,117.24721095448326,77.19573393471298,False,11.346412857407799,18.207545166218424,9.072737352530964,14.235204781643592,18.207545166218424,11.346412857407799,,,,,,
1,1450.0,1454.4904075057543,3740.4189996019068,119.85013472883753,123.34447894221792,69.44395478041629,False,12.739807645223514,21.04758359281336,10.130872291382234,16.13742219537725,21.04758359281336,12.739807645223514,,,,,,
1,1500.0,1504.458654000654,3742.9850869721413,134.45778724835563,127.3387003022912,66.80140948635159,False,13.717327840170942,23.19168671786252,10.864922035957273,17.50098611335366,23.19168671786252,13.717327840170942,,,,,,
1,1550.0,1554.4270095110453,3745.5508782013244,134.45778724835563,128.6147262405484,66.80140948635159,False,14.041080387643804,23.93489058841434,11.106498289573201,17.958354527769025,23.93489058841434,14.041080387643804,,,,,,
1,1600.0,1604.3954740337613,3748.1163732880045,134.45778724835563,128.61472624054835,66.80140948635159,False,14.04108038764379,23.934890588414305,11.106498289573189,17.958354527769004,23.934890588414305,14.04108038764379,,,,,,
1,1650.0,1654.3640475627024,3750.681572225883,119.85013472883753,127.15396098859658,69.44395478041629,False,13.67092569436772,23.086607191666122,10.83023462068618,17.435675313275496,23.086607191666122,13.67092569436772,,,,,,
1,1700.0,1704.332730095193,3753.246475015008,119.85013472883753,123.50204785871706,69.44395478041629,False,12.77736759952768,21.127435303983372,10.159204808731568,16.189352188041024,21.127435303983372,12.77736759952768,,,,,,
1,1800.0,1804.2704221517877,3758.3753921258553,119.85013472883753,98.60587194300894,69.44395478041629,False,7.734228637482725,11.681753779309528,6.2684684288401415,9.49383712923461,11.681753779309528,7.734228637482725,,,,,,
1,1850.0,1854.2394316707737,3760.9394064442768,119.85013472883753,98.60587194300894,69.44395478041629,False,7.734228637482725,11.681753779309528,6.2684684288401415,9.49383712923461,11.681753779309528,7.734228637482725,,,,,,
1,1900.0,1904.2085501745312,3763.5031245976975,34.87308358552315,101.78203364400497,87.39743779750007,False,8.286817609302148,12.618879701617761,6.702956976193717,10.203596287546395,12.618879701617761,8.286817609302148,,,,,,
1,1950.0,1954.1777776611093,3766.066546584268,119.85013472883753,104.70356414790858,69.44395478041629,False,8.816773461102388,13.535801977343965,7.117828933289431,10.889194946002698,13.535801977343965,8.816773461102388,,,,,,
1,2000.0,2004.14711412685,3768.6296724010376,114.4866804479891,85.79964464829435,63.434948822921854,False,5.739257829765309,8.438864754071574,4.684197187334025,6.971502363802467,8.438864754071574,5.739257829765309,,,,,,
1,2050.0,2054.11655956736,3771.19250204281,134.45778724835563,83.82014988240921,66.80140948635159,False,5.462328462624935,8.004078343368107,4.462390241716832,6.625968924838785,8.004078343368107,5.462328462624935,,,,,,
1,2100.0,2104.0861139780122,3773.7550355077824,25.33053723076629,64.79148256015108,76.65127288671256,False,3.19089857101763,4.555640574213178,2.6264569657369976,3.829529558777288,4.555640574213178,3.19089857101763,,,,,,
1,2150.0,2154.0557773546575,3776.3172727915066,24.975609756097537,52.36768308819156,77.31961650818013,False,2.0614642982472953,2.9090937555082106,1.7029218605487249,2.461894417533602,2.9090937555082106,2.0614642982472953,,,,,,
1,2200.0,2204.0255496938853,3778.8792138917815,24.70679811754681,25.004315034803543,78.87081071038875,False,0.462698339582629,0.6430824862778829,0.3841124746490299,0.5489530196218643,0.6430824862778829,0.462698339582629,,,,,,
1,2450.0,2453.8760456858417,3791.6844765173496,119.85013472883753,nan,69.44395478041629,False,nan,nan,nan,nan,nan,nan,,,,,,
2,400.0,417.0257669125503,3456.1790483485092,87.48622415019622,92.45748276679744,70.01689347809987,False,6.7312588422949435,10.025766385266726,5.474999993252196,8.218215648645518,10.025766385266726,6.7312588422949435,,,,,,
2,450.0,466.99162182544666,3458.7326112880824,87.48622415019622,94.4459773727856,70.01689347809987,False,7.0462513980929415,10.539945430178197,5.724863115705616,8.617142334676032,10.539945430178197,7.0462513980929415,,,,,,
2,500.0,516.95758564535,3461.285878157841,102.39999999999988,96.03678189822845,89.99999999999969,False,7.3046507328964365,10.965701444622697,5.929380657118415,8.945541180185874,10.965701444622697,7.3046507328964365,,,,,,
2,550.0,566.9236583695716,3463.838848953687,100.4114611907501,97.5547396975193,78.69006752597954,False,7.556616654784873,11.384418833054719,6.128409285371982,9.266780082726727,11.384418833054719,7.556616654784873,,,,,,
