row,col,offset_row,offset_col,distance_bins,window_overlap_to_peak,amplitude_correlation_to_peak,residual_correlation_to_peak,peak_relative_phase_resultant,signed_slope_rad_s,slope_difference_to_peak,endpoint_msc,min_adjacent_msc
132,71,-1,6,6.082762530298219,0.0036415237406003885,0.0921964067815338,-0.10218028916474016,0.19247305682172797,0.044630039237551045,-0.36743560996556796,0.31855107467323396,0.006451405318135055
133,59,0,-6,6.0,0.05218891919615502,0.3810771750940129,-0.5478296271187328,0.19939595191010742,0.23372430552092274,-0.17834134368219626,0.04113641831847202,0.47044307124299956
133,60,0,-5,5.0,0.05855231500964039,0.38628039576558093,0.3291615343708154,0.8366969448138846,0.46055555630393,0.048489907100811025,0.030659178137780758,0.5578289428482102
133,61,0,-4,4.0,0.06413016168337694,0.20969913370366838,0.03510636085474041,0.11934361641804508,0.7064547541057915,0.2943891049026725,0.016845973056512996,0.5139847732832821
133,62,0,-3,3.0,0.06871099436755831,0.4240079795172718,-0.4584882078768645,0.8258694550672944,0.39204127014742884,-0.020024379055690156,0.21200699231895212,0.47673283399373645
133,63,0,-2,2.0,0.0721178515821072,0.48719933000122456,-0.1468144382948372,0.8004460591148559,0.399388995379436,-0.012676653823682993,0.23079951816332356,0.6155319582327402
133,64,0,-1,1.0,0.07421734267646932,0.7363644078475869,0.47416278617307167,0.8641003722022043,0.339595312742826,-0.072470336460293,0.3094901700364652,0.6827139445519111
133,65,0,0,0.0,1.0,1.0,1.0,1.0,0.412065649203119,0.0,0.4168818419203573,0.8059056790439103
133,66,0,1,1.0,0.07421734267646932,0.8834572639530756,0.133499787357095,0.9532280317547048,0.40049393807264905,-0.011571711130469953,0.5048733461544547,0.759831627033277
133,67,0,2,2.0,0.0721178515821072,0.5981852724343767,-0.29456159725669245,0.5577013401127004,0.5193278255323103,0.10726217632919127,0.6543921914374962,0.5479825645144677
133,68,0,3,3.0,0.06871099436755831,0.4330815274316548,0.40314266466220244,0.19801580085472648,0.30385932425352996,-0.10820632494958904,0.07197703671425308,0.03009590252898782
133,69,0,4,4.0,0.06413016168337694,0.6355843183088111,0.4819819141162867,0.4690094026670322,0.3041706556668975,-0.1078949935362215,0.060286226161098286,0.01599318816918325
133,70,0,5,5.0,0.05855231500964039,0.3991090321834159,-0.3235773965192774,0.31075285878518627,-0.15078075805240582,-0.5628464072555248,0.08498243638186462,0.03870006636066819
133,71,0,6,6.0,0.05218891919615502,0.5017546100674214,0.53598156174615,0.49906040911250704,0.04731368721154641,-0.36475196199157256,0.4275420453972665,0.011373047724372412
134,59,1,-6,6.082762530298219,0.0036415237406003885,0.008429237429415903,-0.41442328010883006,0.17467951539575088,0.7237227659935334,0.31165711679041436,0.2956465199429224,0.3070062246877429
