transect,distance_m,E,N,certified,depth_mean_m,depth_p10_m,depth_p90_m,uncertainty_max_m,frf_survey_fraction,legacy_fraction,source_year_min,sar_paper_wavelength_m,sar_identifiable,sar_axial_deg,sar_peak_k,sar_centroid_k,sar_band_k,pred_Ek_peak_k,pred_Ek_centroid_k,pred_Ek_band_k,pred_k2Ek_peak_k,pred_k2Ek_centroid_k,pred_k2Ek_band_k,lambda_Tpeak_waverider-17m_m,lambda_Tpeak_awac-11m_m,lambda_Tpeak_8m-array_m,lambda_Tpeak_waverider-26m_m
1,6000.0,436518.63863897376,4011573.427718424,True,22.187557220458984,21.284027099609375,22.997936248779297,0.300119549036026,0.0,1.0,2001.0,186.18181818181793,True,90.0,0.03484098600727539,0.036229844385530605,"[0.033747577333484144, 0.039883500485026716]",0.04524486368932405,0.04524593332403373,"[0.04486893804565506, 0.04563592843959788]",0.15761652595524983,0.15761652595524983,"[0.15761652595524983, 0.15761652595524983]",154.72187384086206,139.02990765362523,173.15044276822024,139.02990765362523
1,6100.0,436616.25701311475,4011595.1222576,True,22.376720428466797,21.489784240722656,23.094179153442383,0.300119549036026,0.0,1.0,2001.0,204.79999999999976,True,90.0,0.03316731298731953,0.02417504395752538,"[0.009203884727313857, 0.039883500485026716]",0.045106661883514185,0.045193433981553954,"[0.04486893804565506, 0.04563592843959788]",0.20823789195547604,0.20823789195547604,"[0.20823789195547604, 0.20823789195547604]",155.24432368238413,139.46818073194757,173.76992553702914,139.46818073194757
1,6200.0,436713.87538725574,4011616.8167967764,True,22.546428680419922,21.696430206298828,23.172256469726562,0.300119549036026,0.0,1.0,2001.0,409.5999999999993,False,135.0,0.015339807878856429,0.017556640182559192,"[0.015339807878856429, 0.021475731030399]",0.045011437507046406,0.04486893804565506,"[0.04486893804565506, 0.04486893804565506]",0.20823789195547604,0.20823789195547604,"[0.20823789195547604, 0.20823789195547604]",155.59819026204934,139.76573384348433,174.1887060473411,139.76573384348433
1,6300.0,436811.4937613968,4011638.5113359527,True,22.66025161743164,21.92761993408203,23.201068878173828,0.300119549036026,0.0,1.0,2001.0,457.9467217919564,False,60.94539590092286,0.014281179947942852,0.012940039713556282,"[0.009203884727313857, 0.015339807878856429]",0.044952879139883294,0.04486893804565506,"[0.04486893804565506, 0.04486893804565506]",0.20823789195547604,0.20823789195547604,"[0.20823789195547604, 0.20823789195547604]",155.859352646379,139.98536400724194,174.49774367346453,139.98536400724194
1,6400.0,436909.1121355378,4011660.2058751285,True,22.743852615356445,22.165342330932617,23.201068878173828,0.300119549036026,0.0,1.0,2001.0,101.76593817599031,True,60.94539590092286,0.04072238859102089,0.04234899169977407,"[0.039883500485026716, 0.04601942363656929]",0.04478402771208944,0.04486893804565506,"[0.04486893804565506, 0.04486893804565506]",0.20823789195547604,0.20823789195547604,"[0.20823789195547604, 0.20823789195547604]",156.3599557639512,140.40545127395742,175.09115870285964,140.40545127395742
1,6500.0,437006.7305096788,4011681.900414305,True,22.80353355407715,22.365690231323242,23.210651397705078,0.300119549036026,0.0,1.0,2001.0,146.2857142857141,True,90.0,0.04175495899544589,0.04058304408851479,"[0.033747577333484144, 0.04601942363656929]",0.04475718804100631,0.04486893804565506,"[0.04486893804565506, 0.04486893804565506]",0.20823789195547604,0.20823789195547604,"[0.20823789195547604, 0.20823789195547604]",156.3244749258577,140.37604929581758,175.0486702272988,140.37604929581758
1,6600.0,437104.34888381977,4011703.594953481,True,22.84787940979004,22.49279022216797,23.219451904296875,0.300119549036026,0.0,1.0,2001.0,136.53333333333316,True,90.0,0.04219882539358247,0.04059490474882413,"[0.033747577333484144, 0.04601942363656929]",0.04471918652394224,0.04486893804565506,"[0.04486893804565506, 0.04486893804565506]",0.20823789195547604,0.20823789195547604,"[0.20823789195547604, 0.20823789195547604]",156.60810332262224,140.61381531815817,175.38516447735478,140.61381531815817
1,6700.0,437201.9672579608,4011725.2894926574,True,22.877485275268555,22.562530517578125,23.219451904296875,0.300119549036026,0.0,1.0,2001.0,146.2857142857141,True,90.0,0.0430735213554896,0.04050278948455956,"[0.033747577333484144, 0.04601942363656929]",0.04477202216526665,0.04486893804565505,"[0.04486893804565506, 0.04486893804565506]",0.20823789195547604,0.20823789195547604,"[0.20823789195547604, 0.20823789195547604]",156.5374897789847,140.5546827602392,175.30131671147512,140.5546827602392
1,6800.0,437299.5856321018,4011746.9840318332,True,22.905305862426758,22.546527862548828,23.224815368652344,0.300119549036026,0.0,1.0,2001.0,146.2857142857141,True,90.0,0.043989990920982824,0.04043951478329552,"[0.033747577333484144, 0.04601942363656929]",0.04486893804565506,0.04486893804565506,"[0.04486893804565506, 0.04486893804565506]",0.20823789195547604,0.20823789195547604,"[0.20823789195547604, 0.20823789195547604]",156.62303534472227,140.62635146563605,175.40285822806814,140.62635146563605
1,6900.0,437397.2040062428,4011768.6785710095,True,22.91565704345703,22.53531265258789,23.23546600341797,0.300119549036026,0.0,1.0,2001.0,157.53846153846138,True,90.0,0.04483586040056766,0.03989348938314777,"[0.027611654181941572, 0.05215534678811186]",0.044751060512947416,0.04486893804565506,"[0.04486893804565506, 0.04486893804565506]",0.20823789195547604,0.20823789195547604,"[0.20823789195547604, 0.20823789195547604]",156.58368533757468,140.59315426610772,175.3564162659401,140.59315426610772
1,7000.0,437494.8223803838,4011790.373110186,True,22.92545509338379,22.546527862548828,23.261428833007812,0.300119549036026,0.0,1.0,2001.0,186.18181818181793,True,90.0,0.033294099920980834,0.03679535444171584,"[0.027611654181941572, 0.04601942363656929]",0.044707832155875024,0.04486893804565506,"[0.04486893804565506, 0.04486893804565506]",0.20823789195547604,0.20823789195547604,"[0.20823789195547604, 0.20823789195547604]",156.69524478351877,140.68675264985694,175.48867945089094,140.68675264985694
1,7100.0,437592.44075452484,4011812.067649362,True,22.9359073638916,22.562530517578125,23.28179168701172,0.300119549036026,0.0,1.0,2001.0,186.18181818181793,True,90.0,0.03232677675199648,0.038344691668035856,"[0.027611654181941572, 0.05215534678811186]",0.031830101348627085,0.031830101348627085,"[0.031830101348627085, 0.031830101348627085]",0.20823789195547604,0.20823789195547604,"[0.20823789195547604, 0.20823789195547604]",156.74723381980525,140.73018964844366,175.55052702511546,140.73018964844366
1,7200.0,437690.05912866583,4011833.762188538,True,22.952978134155273,22.562530517578125,23.30730438232422,0.300119549036026,0.0,1.0,2001.0,204.79999999999976,False,90.0,0.031166369672890454,0.03853541619861374,"[0.027611654181941572, 0.05215534678811186]",0.031830101348627085,0.031830101348627085,"[0.031830101348627085, 0.031830101348627085]",0.20823789195547604,0.20823789195547604,"[0.20823789195547604, 0.20823789195547604]",156.77745232334092,140.75556045171166,175.58633321358195,140.75556045171166
1,7300.0,437787.6775028068,4011855.4567277143,True,22.99744415283203,22.573863983154297,23.348339080810547,0.300119549036026,0.0,1.0,2001.0,203.78361655500555,True,90.0,0.030833751595327315,0.04124964316071112,"[0.027611654181941572, 0.05829126993965443]",0.031830101348627085,0.031830101348627085,"[0.031830101348627085, 0.031830101348627085]",0.20823789195547604,0.20823789195547604,"[0.20823789195547604, 0.20823789195547604]",156.75893329524388,140.73986753116512,175.56455709615983,140.73986753116512
1,7400.0,437885.2958769478,4011877.1512668906,True,23.0351505279541,22.585208892822266,23.352397918701172,0.300119549036026,0.0,1.0,2001.0,191.62609506871448,False,90.0,0.05166987638538998,0.0420870373837783,"[0.027611654181941572, 0.05829126993965443]",0.031830101348627085,0.031830101348627085,"[0.031830101348627085, 0.031830101348627085]",0.20823789195547604,0.20823789195547604,"[0.20823789195547604, 0.20823789195547604]",156.88509831008903,140.84539047582513,175.7145168864552,140.84539047582513
1,7500.0,437982.91425108886,4011898.845806067,True,23.0612735748291,22.653732299804688,23.352397918701172,0.300119549036026,0.0,1.0,2001.0,248.35648003720468,False,60.25511870305778,0.05189984004869549,0.05134248924157923,"[0.027611654181941572, 0.07669903939428215]",0.031830101348627085,0.031830101348627085,"[0.031830101348627085, 0.031830101348627085]",0.20823789195547604,0.20823789195547604,"[0.20823789195547604, 0.20823789195547604]",157.00338146208523,140.94444321324528,175.8549672396784,140.94444321324528
1,7600.0,438080.53262522985,4011920.5403452427,True,23.05011558532715,22.592334747314453,23.352397918701172,0.300119549036026,0.0,1.0,2001.0,127.01156821934931,False,60.25511870305778,0.040747507749658185,0.0441565320879646,"[0.009203884727313857, 0.07669903939428215]",0.031830101348627085,0.031830101348627085,"[0.031830101348627085, 0.031830101348627085]",0.20823789195547604,0.20823789195547604,"[0.20823789195547604, 0.20823789195547604]",156.948186187113,140.89817007228183,175.7894873692853,140.89817007228183
