time_start_s,time_stop_s,centre_uniform_output_k_s,centre_uniform_time_s,support_duration_s,point,plan,look_index,k_row_cycles_per_m,k_col_low_cycles_per_m,k_col_high_cycles_per_m,frequency_supported,declared_processed_frequency_supported,required_frequency_min_hz,required_frequency_max_hz,within_processing_time_guard,kernel_status,error,requested_angle_low_rad,requested_angle_high_rad,available_angle_low_rad,available_angle_high_rad
0.8318933152285386,1.7524867233940435,1.292567653704666,1.292190019311291,0.920593408165505,ROI_corner_2,three_nonoverlap,2,64.73675320801252,0.3703084032216775,1.11104626504366,True,True,9667902406.7109,9669251962.113514,True,geometry_identified_not_vendor_exact,,,,,
0.8846728638837505,1.7699932566104497,1.327682337833197,1.3273330602471,0.8853203927266992,ROI_corner_2,three_nonoverlap,2,67.30335913233846,0.3703084032216775,1.11104626504366,True,True,10051188924.534641,10052494113.490812,True,geometry_identified_not_vendor_exact,,,,,
,,,,,ROI_corner_3,two_nonoverlap,0,62.17014728368656,-1.091677404463252,0.0,False,,,,False,not_identifiable_outside_geometry_support,band outside geometric support,-0.017557706899550742,0.0,-0.01583782553367932,0.030212509918912743
,,,,,ROI_corner_3,two_nonoverlap,0,64.73675320801252,-1.091677404463252,0.0,False,,,,False,not_identifiable_outside_geometry_support,band outside geometric support,-0.016861734442933058,0.0,-0.01583782553367932,0.030212509918912743
,,,,,ROI_corner_3,two_nonoverlap,0,67.30335913233846,-1.091677404463252,0.0,False,,,,False,not_identifiable_outside_geometry_support,band outside geometric support,-0.016218829116275858,0.0,-0.01583782553367932,0.030212509918912743
1.0291919015940723,2.4375064998371716,1.7342350722111046,1.733349200715622,1.4083145982430993,ROI_corner_3,two_nonoverlap,1,62.17014728368656,0.0,1.091677404463252,False,False,9301276691.324993,9302770694.776724,True,geometry_identified_not_vendor_exact,,,,,
1.0852298362204573,2.4375064998371716,1.7621849941196381,1.7613681680288145,1.3522766636167143,ROI_corner_3,two_nonoverlap,1,64.73675320801252,0.0,1.091677404463252,True,True,9685266643.139277,9686708572.668007,True,geometry_identified_not_vendor_exact,,,,,
1.1369788415461166,2.4375064998371716,1.787998219861144,1.787242670691644,1.300527658291055,ROI_corner_3,two_nonoverlap,1,67.30335913233846,0.0,1.091677404463252,True,True,10069256594.953556,10070650421.627356,True,geometry_identified_not_vendor_exact,,,,,
,,,,,ROI_corner_3,three_nonoverlap,0,62.17014728368656,-1.1111673204222876,-0.3704294586003051,False,,,,False,not_identifiable_outside_geometry_support,band outside geometric support,-0.017871101693554572,-0.005958246703156359,-0.01583782553367932,0.030212509918912743
,,,,,ROI_corner_3,three_nonoverlap,0,64.73675320801252,-1.1111673204222876,-0.3704294586003051,False,,,,False,not_identifiable_outside_geometry_support,band outside geometric support,-0.01716271147224295,-0.005722026475209748,-0.01583782553367932,0.030212509918912743
,,,,,ROI_corner_3,three_nonoverlap,0,67.30335913233846,-1.1111673204222876,-0.3704294586003051,False,,,,False,not_identifiable_outside_geometry_support,band outside geometric support,-0.016508334689060628,-0.005503822142182847,-0.01583782553367932,0.030212509918912743
1.960982077725181,2.912970206405785,2.4373815721147807,2.436976142065483,0.951988128680604,ROI_corner_3,three_nonoverlap,1,62.17014728368656,-0.3704294586003051,0.3703084032216775,False,False,9301270495.445753,9301489046.122164,True,geometry_identified_not_vendor_exact,,,,,
1.9798979611253271,2.8941426874643064,2.437394243554983,2.4370203242948167,0.9142447263389792,ROI_corner_3,three_nonoverlap,1,64.73675320801252,-0.3704294586003051,0.3703084032216775,True,True,9685260191.37142,9685473005.346807,True,geometry_identified_not_vendor_exact,,,,,
1.9973694296496654,2.8767494464514884,2.4374053823107906,2.437059438050577,0.8793800168018231,ROI_corner_3,three_nonoverlap,1,67.30335913233846,-0.3704294586003051,0.3703084032216775,True,True,10069249887.38636,10069457421.621521,True,geometry_identified_not_vendor_exact,,,,,
1.004108994814819,1.960982077725181,1.4829542668706042,1.48254553627,0.956873082910362,ROI_corner_3,three_nonoverlap,2,62.17014728368656,0.3703084032216775,1.11104626504366,False,False,9301489046.122164,9302820918.585667,True,geometry_identified_not_vendor_exact,,,,,
1.0611486742333756,1.9798979611253271,1.5209001596569813,1.5205233176793513,0.9187492868919516,ROI_corner_3,three_nonoverlap,2,64.73675320801252,0.3703084032216775,1.11104626504366,True,True,9685473005.346807,9686756932.57751,True,geometry_identified_not_vendor_exact,,,,,
1.1138224838898432,1.9973694296496654,1.5559445014565298,1.5555959567697544,0.8835469457598222,ROI_corner_3,three_nonoverlap,2,67.30335913233846,0.3703084032216775,1.11104626504366,True,True,10069457421.621521,10070697059.753502,True,geometry_identified_not_vendor_exact,,,,,
