transect,distance_m,xFRF,yFRF,wavelength_m,wavelength_smoothed_m,axial_bearing_deg,near_pier,h_wr17,h_wr17_lo,h_wr17_hi,h_awac,h_awac_lo,h_awac_hi,z_p95,survey_points,implied_eta_awac,z_p50,z_p5,implied_eta_wr17
11,1500.0,1663.0810652037053,1454.3542598497372,115.88575493442363,120.84460653299814,84.80557109226491,False,12.154554104664504,19.826851515385812,9.688099721445964,15.332806205398668,19.826851515385812,12.154554104664504,,,,,,
11,1550.0,1712.9405157366461,1458.4025062664025,124.17824001860234,121.51133323011898,75.96375653207325,False,12.308705263352527,20.144227148683317,9.80495847558846,15.543918441248788,20.144227148683317,12.308705263352527,,,,,,
11,1600.0,1762.8000884545784,1462.4504586663566,124.17824001860234,122.5197430017666,75.96375653207325,False,12.544523404535786,20.63542060777383,9.983401290761979,15.867998773048075,20.63542060777383,12.544523404535786,,,,,,
11,1650.0,1812.6597833574879,1466.4981170454553,124.17824001860234,124.74490565875172,75.96375653207325,False,13.076475749863809,21.770236585323666,10.384468467910251,16.60418990809797,21.770236585323666,13.076475749863809,,,,,,
11,1700.0,1862.519600439534,1470.5454814022944,124.17824001860234,128.30990770176294,75.96375653207325,False,13.963223266703704,23.754520773332526,11.04847389952367,17.848092686814873,23.754520773332526,13.963223266703704,,,,,,
11,1750.0,1912.3795396960775,1474.5925517309272,127.01156821934926,129.3428246225531,60.255118703057654,False,14.228385032915002,24.37324281882971,11.245906172663968,18.22433533154414,24.37324281882971,14.228385032915002,,,,,,
11,1800.0,1962.2396011249202,1478.6393280287552,142.0032502336585,122.11293365903052,56.309932474020094,False,12.449001405701562,20.435611537244714,9.911167731893864,15.736559419282363,20.435611537244714,12.449001405701562,,,,,,
11,1900.0,2061.9600904848626,1486.7319985160527,95.25867616451202,131.82371254993572,82.87498365109792,False,14.880997734947302,25.953145082014473,11.729586594427467,19.159253946353385,25.953145082014473,14.880997734947302,,,,,,
11,1950.0,2111.820518409371,1490.7778926977269,152.64890726398542,128.0757920463584,63.43494882292177,False,13.903647168885053,23.617214147146917,11.00404348125425,17.763837751474693,23.617214147146917,13.903647168885053,,,,,,
11,2000.0,2161.6810684898433,1494.8234928356965,137.38401653758697,127.69101763257645,63.43494882292177,False,13.806149318944362,23.393816410933336,10.931275407139637,17.626169814675837,23.393816410933336,13.806149318944362,,,,,,
11,2050.0,2211.5417407235786,1498.8687989217206,127.01156821934926,134.0296410752872,60.255118703057654,False,15.480591225255656,27.485901656898275,12.171131333583558,20.029988973581595,27.485901656898275,15.480591225255656,,,,,,
11,2100.0,2261.402535110086,1502.9138109543005,126.15191997744864,126.25541517804568,70.82099197418908,False,13.4469046529266,22.58416540463396,10.662548141855293,17.121203664870805,22.58416540463396,13.4469046529266,,,,,,
11,2150.0,2311.263451640112,1506.958528929832,126.95179337806577,123.47326483816033,67.06789956241005,False,12.770500523947664,21.11282188733173,10.154025538298143,16.17985516047598,21.11282188733173,12.770500523947664,,,,,,
11,2200.0,2361.1244903151037,1511.0029528445211,113.77777777777767,122.26373208044393,89.99999999999966,False,12.484348445003794,20.509413700066588,9.93790466812212,15.785170964153746,20.509413700066588,12.484348445003794,,,,,,
11,2300.0,2460.8469340775623,1519.0909184763218,122.17343718848369,112.6571231427699,72.64597536373844,False,10.370679179342972,16.341273779324684,8.323760813929207,12.92931602365498,16.341273779324684,10.370679179342972,,,,,,
11,2350.0,2510.7083391584383,1523.1344601856367,111.64452184078684,107.7395466053273,72.55281157671759,False,9.39027098676339,14.549774707250554,7.564747638125633,11.63679380861631,14.549774707250554,9.39027098676339,,,,,,
11,2400.0,2560.5698663674534,1527.1777078197122,103.03275576403142,107.08186400046418,71.56505117707782,False,9.264023062612665,14.324529591889032,7.466548003940023,11.471699795553036,14.324529591889032,9.264023062612665,,,,,,
11,2450.0,2610.4315157016736,1531.2206613737012,94.10747162800727,103.44146602470394,72.89727103094741,False,8.585239207720893,13.132925820942619,6.936795104336582,10.589056047790372,13.132925820942619,8.585239207720893,,,,,,
11,2500.0,2660.293287157442,1535.2633208446548,104.45113358101169,104.0098977461444,72.181111085477,False,8.689026538946857,13.313072932734295,7.0179877323281366,10.72347857954868,13.313072932734295,8.689026538946857,,,,,,
11,2550.0,2710.1551807293954,1539.3056862285227,103.97144730968249,106.30068268293594,66.03751102542165,False,9.11552327982032,14.061074291574261,7.350907115582406,11.277885984267117,14.061074291574261,9.11552327982032,,,,,,
11,2600.0,2760.0171964148453,1543.3477575212078,114.4866804479891,109.1879449398647,63.434948822921854,False,9.672298765765886,15.057281331465767,7.783740343456322,12.006686998925309,15.057281331465767,9.672298765765886,,,,,,
11,2650.0,2809.879334210134,1547.3895347197601,114.4866804479891,110.00647480619261,63.434948822921854,False,9.834140246388943,15.351293535070587,7.909172472948038,12.219638874453247,15.351293535070587,9.834140246388943,,,,,,
11,2700.0,2859.7415941135428,1551.4310178189355,108.54378291265117,110.92094192678636,57.99461679191643,False,10.017079788828816,15.686155532665008,8.050747215640106,12.460967523082953,15.686155532665008,10.017079788828816,,,,,,
11,2750.0,2909.603976118016,1555.4722068177277,108.54378291265117,111.65437506795772,57.99461679191643,False,10.165444396235003,15.959746738296623,8.1654011891681,12.657172705645664,15.959746738296623,10.165444396235003,,,,,,
11,2800.0,2959.4664802230486,1559.5131017104939,108.54378291265117,114.15935262222975,57.99461679191643,False,10.683386430023925,16.929682333690923,8.564501309614817,13.345630231311985,16.929682333690923,10.683386430023925,,,,,,
11,2850.0,3009.3291064215723,1563.5537024920843,118.15384615384599,115.5632450496244,67.38013505195934,False,10.981407935879322,17.498796703757193,8.793318708133395,13.74430542283055,17.498796703757193,10.981407935879322,,,,,,
11,2900.0,3059.1918547123714,1567.5940091628963,127.01156821934926,123.92811187987623,60.255118703057654,False,12.879334030742346,21.345176155689412,10.23606987552902,16.330511554644698,21.345176155689412,12.879334030742346,,,,,,
11,3000.0,3158.917717555882,1575.6737401472062,142.0032502336585,128.45805223982825,56.309932474020094,False,14.001021596045149,23.841954659234695,11.076649374705685,17.901601224694843,23.841954659234695,14.001021596045149,,,,,,
11,3050.0,3208.780832100064,1579.713164455202,127.01156821934926,126.15661575672992,60.255118703057654,False,13.42244066490499,22.529774356552718,10.644213891355667,17.08694528406702,22.529774356552718,13.42244066490499,,,,,,
