run,transect,distance_m,E,N,depth_mean_m,reference_gauge,gauge_depth_m,lambda_sar_radial_m,lambda_sar_paper_m,sar_paper_identifiable,lambda_pred_m,rel_err_radial,rel_err_paper,uncertainty_max_m,legacy_fraction
near,12,4300.0,434708.15515582124,4011576.1200290807,18.23358917236328,waverider-17m,18.0,149.87205955908263,147.03783088491267,True,143.71929824561386,0.042810961287563565,0.023090376030277415,0.300119549036026,1.0
near,12,4350.0,434753.85111111676,4011596.4148478685,18.326454162597656,waverider-17m,18.0,134.35277631484595,151.71526604537675,False,143.71929824561386,-0.06517233277023571,0.05563600641924871,0.300119549036026,1.0
near,12,4400.0,434799.5470664122,4011616.7096666563,18.413650512695312,waverider-17m,18.0,121.7347866589288,180.70588235294275,False,143.71929824561386,-0.15296840337415163,0.2573529411764832,0.300119549036026,1.0
near,12,4450.0,434845.2430217077,4011637.004485444,18.49920654296875,waverider-17m,18.0,148.2371334750776,182.39244796904853,False,143.71929824561386,0.031435132822196454,0.26908807790964095,0.300119549036026,1.0
near,12,4500.0,434890.93897700316,4011657.299304232,18.581586837768555,waverider-17m,18.0,209.89911250487086,144.8154687870047,False,143.71929824561386,0.46047966464570966,0.007627163190829789,0.300119549036026,1.0
near,12,4550.0,434936.6349322987,4011677.59412302,18.659175872802734,waverider-17m,18.0,148.94917110979318,146.5851735843502,False,143.71929824561389,0.036389496247341446,0.01994078299657831,0.300119549036026,1.0
near,12,4600.0,434982.33088759414,4011697.8889418077,18.739072799682617,waverider-17m,18.0,148.22332979461297,150.5719546048117,False,143.71929824561389,0.031339086705682195,0.04768083648367627,0.300119549036026,1.0
near,12,4650.0,435028.0268428896,4011718.183760596,18.803991317749023,waverider-17m,18.0,147.11215930561036,134.45778724835563,False,143.71929824561389,0.023607553762182487,-0.06444166587447764,0.300119549036026,1.0
near,12,4700.0,435073.72279818513,4011738.478579384,18.88669204711914,waverider-17m,18.0,145.29520015978852,134.45778724835563,True,143.71929824561386,0.010965137830561078,-0.06444166587447753,0.300119549036026,1.0
near,12,4750.0,435119.4187534806,4011758.7733981716,18.966028213500977,waverider-17m,18.0,145.20019970938293,137.38401653758697,True,130.03174603174588,0.11665192647596867,0.056542119368651056,0.300119549036026,1.0
near,13,3350.0,433857.9735741754,4011155.851711308,16.488088607788086,waverider-17m,18.0,137.81594503446436,91.63007789136277,True,138.84745762711847,-0.0074291068074453515,-0.34006657768671744,0.300119549036026,1.0
near,13,3400.0,433902.9981100611,4011177.5954729025,16.579666137695312,waverider-17m,18.0,128.70588381027378,91.63007789136277,True,138.84745762711847,-0.07304112001877905,-0.34006657768671744,0.300119549036026,1.0
near,13,3450.0,433948.0226459469,4011199.339234497,16.67070770263672,waverider-17m,18.0,113.43753790805232,92.81197376763956,True,138.84745762711847,-0.1830060136016729,-0.3315543881481029,0.300119549036026,1.0
near,13,3500.0,433993.04718183266,4011221.0829960913,16.758281707763672,waverider-17m,18.0,106.26370131763969,138.8354930039397,False,138.84745762711847,-0.2346730495921937,-8.617099213237278e-05,0.300119549036026,1.0
near,13,3550.0,434038.07171771844,4011242.8267576857,16.84770393371582,waverider-17m,18.0,146.6729231151558,134.45778724835563,True,138.84745762711847,0.05636016403737831,-0.031615057659546864,0.300119549036026,1.0
near,13,3600.0,434083.09625360416,4011264.5705192797,16.934234619140625,waverider-17m,18.0,145.11187152873333,134.45778724835563,True,138.84745762711847,0.04511723879336871,-0.031615057659546864,0.300119549036026,1.0
near,13,3650.0,434128.12078948994,4011286.314280874,17.02402687072754,waverider-17m,18.0,131.99731308457058,134.45778724835563,True,138.84745762711847,-0.04933575781376054,-0.031615057659546864,0.300119549036026,1.0
near,13,3700.0,434173.1453253757,4011308.0580424685,17.111900329589844,waverider-17m,18.0,141.69473611476408,134.45778724835563,True,138.84745762711847,0.020506522310924202,-0.031615057659546864,0.300119549036026,1.0
near,13,3750.0,434218.1698612615,4011329.801804063,17.184696197509766,waverider-17m,18.0,159.21722715281845,137.38401653758697,True,138.84745762711847,0.1467061037617554,-0.010539919956342625,0.300119549036026,1.0
near,13,3800.0,434263.1943971472,4011351.5455656573,17.277875900268555,waverider-17m,18.0,132.46642397252788,137.38401653758697,True,126.0307692307691,0.05106415505545914,0.09008313903114784,0.300119549036026,1.0
near,13,3850.0,434308.218933033,4011373.2893272517,17.369068145751953,waverider-17m,18.0,148.1672094021671,137.38401653758697,True,126.0307692307691,0.17564314100840717,0.09008313903114784,0.300119549036026,1.0
near,13,3900.0,434353.2434689188,4011395.033088846,17.46455955505371,waverider-17m,18.0,136.47125694288923,93.79114309725583,False,115.3802816901407,0.1827953177423276,-0.18711289551938826,0.300119549036026,1.0
near,13,3950.0,434398.26800480456,4011416.77685044,17.558523178100586,waverider-17m,18.0,115.26604125751646,90.47040983865749,True,126.03076923076911,-0.08541349099870887,-0.2821561719344797,0.300119549036026,1.0
near,13,4000.0,434443.29254069034,4011438.5206120345,17.657482147216797,waverider-17m,18.0,150.21806018218848,108.54378291265118,False,142.05780346820794,0.057443213359319456,-0.23591819482874854,0.300119549036026,1.0
near,13,4050.0,434488.31707657606,4011460.264373629,17.758743286132812,waverider-17m,18.0,166.91475646517378,146.5851735843502,True,141.89376443417999,0.176336092926763,0.03306282815793793,0.300119549036026,1.0
near,13,4100.0,434533.34161246184,4011482.0081352233,17.85907745361328,waverider-17m,18.0,166.579107495601,146.5851735843502,True,143.7192982456139,0.15905873135367,0.019940782996578088,0.300119549036026,1.0
near,13,4150.0,434578.3661483476,4011503.7518968177,17.961132049560547,waverider-17m,18.0,166.54898098584314,161.90861620062083,True,143.71929824561389,0.1588491108634118,0.12656141643498486,0.300119549036026,1.0
near,13,4200.0,434623.3906842334,4011525.495658412,18.059406280517578,waverider-17m,18.0,165.6874073270099,147.03783088491267,True,143.71929824561389,0.15285427461420587,0.023090376030277193,0.300119549036026,1.0
near,13,4250.0,434668.4152201191,4011547.2394200065,18.138526916503906,waverider-17m,18.0,165.375034381308,147.03783088491267,True,143.71929824561386,0.15068078121759876,0.023090376030277415,0.300119549036026,1.0
near,13,4300.0,434713.4397560049,4011568.9831816005,18.235218048095703,waverider-17m,18.0,150.6466461191169,147.03783088491267,True,143.71929824561386,0.04820054062373935,0.023090376030277415,0.300119549036026,1.0
near,13,4350.0,434758.4642918907,4011590.726943195,18.326454162597656,waverider-17m,18.0,150.05325076479033,142.61401971997583,True,143.71929824561386,0.04407169111243414,-0.007690536616377863,0.300119549036026,1.0
near,13,4400.0,434803.48882777645,4011612.4707047893,18.415660858154297,waverider-17m,18.0,134.40850377285707,188.7114598913896,False,143.71929824561386,-0.06478458068202364,0.31305581223257084,0.300119549036026,1.0
near,13,4450.0,434848.5133636622,4011634.2144663837,18.49920654296875,waverider-17m,18.0,213.13213901383395,200.82292238150043,False,143.71929824561386,0.48297508835309455,0.3973274628595629,0.300119549036026,1.0
near,13,4500.0,434893.53789954796,4011655.958227978,18.581586837768555,waverider-17m,18.0,212.79689097360279,190.5173523290238,False,143.71929824561386,0.4806424298700407,0.32562122592216425,0.300119549036026,1.0
near,13,4550.0,434938.56243543373,4011677.7019895725,18.659175872802734,waverider-17m,18.0,161.96618213682711,150.5719546048117,False,143.71929824561386,0.12696196066884236,0.04768083648367649,0.300119549036026,1.0
near,13,4600.0,434983.5869713195,4011699.445751167,18.739072799682617,waverider-17m,18.0,146.3201282394149,152.64890726398542,True,143.71929824561389,0.018096595415851846,0.06213228931239967,0.300119549036026,1.0
near,13,4650.0,435028.61150720523,4011721.189512761,18.82109260559082,waverider-17m,18.0,145.54931072736923,137.38401653758697,True,130.03174603174585,0.11933674021292417,0.05654211936865128,0.300119549036026,1.0
near,13,4700.0,435073.636043091,4011742.9332743553,18.88227081298828,waverider-17m,18.0,143.59814402727062,134.45778724835563,True,130.03174603174588,0.10433142989722399,0.03403815877031424,0.300119549036026,1.0
near,13,4750.0,435118.6605789768,4011764.6770359497,18.966028213500977,waverider-17m,18.0,132.02773325694523,137.38401653758697,True,143.71929824561389,-0.0813500005315081,-0.04408093961883963,0.300119549036026,1.0
near,14,3050.0,433774.5845834301,4010579.693628162,16.43143653869629,waverider-17m,18.0,125.35902716123235,86.68149473020408,True,138.84745762711847,-0.09714567840420929,-0.3757070081686954,0.300119549036026,1.0
near,14,3100.0,433821.7592096457,4010596.2633186067,16.51751136779785,waverider-17m,18.0,133.40164703530203,98.08141160664577,True,138.84745762711847,-0.03922153624477176,-0.2936031146494009,0.300119549036026,1.0
near,14,3150.0,433868.93383586133,4010612.8330090507,16.603294372558594,waverider-17m,18.0,216.89517976672957,204.79999999999995,True,138.84745762711847,0.5621112800582349,0.4750000000000014,0.300119549036026,1.0
near,14,3200.0,433916.108462077,4010629.4026994947,16.68868637084961,waverider-17m,18.0,218.7625461743239,204.79999999999995,True,138.84745762711847,0.5755603301129304,0.4750000000000014,0.300119549036026,1.0
near,14,3250.0,433963.28308829264,4010645.972389939,16.777179718017578,waverider-17m,18.0,214.8617266049155,217.22320318050748,False,138.84745762711847,0.5474660485461462,0.5644737533752389,0.300119549036026,1.0
near,14,3300.0,434010.45771450823,4010662.5420803833,16.858877182006836,waverider-17m,18.0,214.59354601337128,142.88801424676794,False,138.84745762711847,0.5455345721177882,0.029100688544838604,0.300119549036026,1.0
near,14,3350.0,434057.6323407239,4010679.1117708273,16.938884735107422,waverider-17m,18.0,140.084960140855,201.68668087253383,False,138.84745762711847,0.00891267679570995,0.45257741351068237,0.300119549036026,1.0
near,14,3400.0,434104.80696693953,4010695.6814612714,17.01670265197754,waverider-17m,18.0,120.06691837118933,201.68668087253383,False,138.84745762711847,-0.13526023145749766,0.45257741351068237,0.300119549036026,1.0
near,14,3450.0,434151.9815931551,4010712.2511517154,17.092588424682617,waverider-17m,18.0,106.82958058122156,107.41666117152309,False,138.84745762711847,-0.23059750313817384,-0.22636926158204707,0.300119549036026,1.0
near,14,3500.0,434199.1562193708,4010728.82084216,17.168006896972656,waverider-17m,18.0,105.87850637299158,138.8354930039397,True,138.84745762711847,-0.23744728076092392,-8.617099213237278e-05,0.300119549036026,1.0
near,14,3550.0,434246.33084558643,4010745.390532604,17.243106842041016,waverider-17m,18.0,146.61164564508596,134.45778724835563,True,126.0307692307691,0.16330041100227022,0.06686476698524468,0.300119549036026,1.0
near,14,3600.0,434293.5054718021,4010761.960223048,17.320499420166016,waverider-17m,18.0,144.4036511667851,134.45778724835563,True,138.84745762711847,0.04001653062015764,-0.031615057659546864,0.300119549036026,1.0
near,14,3650.0,434340.6800980177,4010778.529913492,17.405086517333984,waverider-17m,18.0,142.9043636496002,134.45778724835563,True,126.03076923076908,0.1338847213408234,0.0668647669852449,0.300119549036026,1.0
near,14,3700.0,434387.85472423333,4010795.099603936,17.490121841430664,waverider-17m,18.0,143.181393458516,134.45778724835563,True,126.0307692307691,0.13608283383832398,0.06686476698524468,0.300119549036026,1.0
near,14,3750.0,434435.029350449,4010811.6692943806,17.577653884887695,waverider-17m,18.0,132.51827987009904,137.38401653758697,True,115.38028169014069,0.14853489633508832,0.19070619801863864,0.300119549036026,1.0
near,14,3800.0,434482.20397666463,4010828.2389848246,17.669233322143555,waverider-17m,18.0,133.26704387058655,137.38401653758697,True,115.3802816901407,0.15502442807759476,0.19070619801863864,0.300119549036026,1.0
near,14,3850.0,434529.3786028802,4010844.8086752687,17.763465881347656,waverider-17m,18.0,148.24788832361025,137.38401653758697,True,143.71929824561389,0.03150996514230875,-0.04408093961883963,0.300119549036026,1.0
near,14,3900.0,434576.5532290959,4010861.3783657127,17.86097526550293,waverider-17m,18.0,131.75529101676855,171.7300206719836,False,143.71929824561389,-0.0832456557671124,0.19489882547644966,0.300119549036026,1.0
near,14,3950.0,434623.72785531153,4010877.948056157,17.961658477783203,waverider-17m,18.0,118.21333380708913,122.8554313703431,True,143.71929824561389,-0.17747069982860264,-0.14517094871709424,0.300119549036026,1.0
near,14,4000.0,434670.9024815272,4010894.5177466013,18.063228607177734,waverider-17m,18.0,119.54108302434244,127.93754573914595,True,143.71929824561389,-0.16823221040191327,-0.10980955723494545,0.300119549036026,1.0
near,14,4050.0,434718.0771077428,4010911.0874370453,18.16872215270996,waverider-17m,18.0,147.4167664433093,146.5851735843502,True,143.71929824561386,0.025727012606035382,0.019940782996578532,0.300119549036026,1.0
near,14,4100.0,434765.25173395843,4010927.6571274893,18.271873474121094,waverider-17m,18.0,147.57332361780303,150.5719546048117,True,143.71929824561386,0.02681633864926547,0.04768083648367649,0.300119549036026,1.0
near,14,4150.0,434812.4263601741,4010944.226817934,18.374561309814453,waverider-17m,18.0,147.954101235953,152.64890726398542,True,143.71929824561386,0.029465792291178294,0.06213228931239989,0.300119549036026,1.0
near,14,4200.0,434859.6009863897,4010960.796508378,18.476276397705078,waverider-17m,18.0,148.42631953469257,137.38401653758697,True,143.71929824561386,0.03275149090301355,-0.04408093961883941,0.300119549036026,1.0
near,14,4250.0,434906.7756126053,4010977.366198822,18.57480239868164,waverider-17m,18.0,148.1407224199579,137.38401653758697,True,143.71929824561389,0.0307643039474621,-0.04408093961883963,0.300119549036026,1.0
near,14,4300.0,434953.950238821,4010993.935889266,18.670446395874023,waverider-17m,18.0,149.40183160750985,137.38401653758697,True,143.71929824561389,0.03953911152686396,-0.04408093961883963,0.300119549036026,1.0
near,14,4350.0,435001.12486503663,4011010.5055797105,18.761919021606445,waverider-17m,18.0,149.4761844514942,132.5517755080952,True,143.71929824561389,0.04005645919618872,-0.07770371045392643,0.300119549036026,1.0
near,14,4400.0,435048.2994912522,4011027.0752701545,18.852893829345703,waverider-17m,18.0,151.56050951471386,155.08032840073784,False,130.03174603174588,0.1655654418245831,0.192634361480285,0.300119549036026,1.0
near,14,4450.0,435095.4741174679,4011043.6449605986,18.937082290649414,waverider-17m,18.0,216.25462069662538,203.25016691307863,False,130.03174603174588,0.6630909550643818,0.563081117617672,0.300119549036026,1.0
near,15,3000.0,433881.7634961041,4009985.854715467,16.479454040527344,waverider-17m,18.0,126.43004017546275,87.48622415019622,True,138.84745762711847,-0.08943208369722766,-0.3699112274338887,0.300119549036026,1.0
near,15,3050.0,433930.8911911481,4009995.153617535,16.564266204833984,waverider-17m,18.0,126.54206888276384,87.48622415019622,True,138.84745762711847,-0.08862523631798391,-0.3699112274338887,0.300119549036026,1.0
near,15,3100.0,433980.01888619206,4010004.4525196026,16.649837493896484,waverider-17m,18.0,132.05389096995427,95.07601314665045,True,138.84745762711847,-0.04892827548494738,-0.3152484404721211,0.300119549036026,1.0
near,15,3150.0,434029.1465812361,4010013.75142167,16.740093231201172,waverider-17m,18.0,219.46364288375167,204.79999999999995,False,138.84745762711847,0.580609732683272,0.4750000000000014,0.300119549036026,1.0
near,15,3200.0,434078.2742762801,4010023.050323738,16.834789276123047,waverider-17m,18.0,216.03000319150112,204.79999999999995,True,138.84745762711847,0.5558801499387918,0.4750000000000014,0.300119549036026,1.0
near,15,3250.0,434127.40197132406,4010032.3492258056,16.931995391845703,waverider-17m,18.0,157.19784498341116,144.8154687870047,False,138.84745762711847,0.1321622136256433,0.04298250225015732,0.300119549036026,1.0
near,15,3300.0,434176.52966636803,4010041.648127873,17.029396057128906,waverider-17m,18.0,152.40285584512264,142.90343833093877,False,138.84745762711847,0.09762799009548906,0.02921177508854944,0.300119549036026,1.0
near,15,3350.0,434225.6573614121,4010050.947029941,17.125225067138672,waverider-17m,18.0,139.20279153818066,91.63007789136277,True,138.84745762711847,0.0025591675723473095,-0.34006657768671744,0.300119549036026,1.0
near,15,3400.0,434274.78505645605,4010060.2459320086,17.218318939208984,waverider-17m,18.0,122.66176349897863,84.1012799849657,True,138.84745762711847,-0.11657177167483546,-0.3942900977645285,0.300119549036026,1.0
near,15,3450.0,434323.91275150003,4010069.544834076,17.302778244018555,waverider-17m,18.0,105.52539899379552,136.1640060450618,False,138.84745762711847,-0.23999041252027054,-0.019326616618816406,0.300119549036026,1.0
near,15,3500.0,434373.04044654407,4010078.843736144,17.396364212036133,waverider-17m,18.0,108.68821677833205,138.8354930039397,True,126.0307692307691,-0.1376057018320812,0.1015999811103625,0.300119549036026,1.0
near,15,3550.0,434422.16814158804,4010088.1426382116,17.470521926879883,waverider-17m,18.0,146.38342785263484,134.45778724835563,True,126.03076923076908,0.16148960088150344,0.0668647669852449,0.300119549036026,1.0
near,15,3600.0,434471.295836632,4010097.4415402794,17.544921875,waverider-17m,18.0,144.44134287619693,134.45778724835563,True,126.0307692307691,0.14607999108310676,0.06686476698524468,0.300119549036026,1.0
near,15,3650.0,434520.423531676,4010106.740442347,17.621337890625,waverider-17m,18.0,143.52529485385722,134.45778724835563,True,126.0307692307691,0.13881154364022574,0.06686476698524468,0.300119549036026,1.0
near,15,3700.0,434569.55122672004,4010116.0393444146,17.70168685913086,waverider-17m,18.0,132.81390686603405,134.45778724835563,True,115.3802816901407,0.151097093199271,0.16534459163003667,0.300119549036026,1.0
near,15,3750.0,434618.678921764,4010125.3382464824,17.78835678100586,waverider-17m,18.0,146.28571428571414,137.38401653758697,True,141.81188690132703,0.03154761904761916,-0.031223548748215868,0.300119549036026,1.0
near,15,3800.0,434667.806616808,4010134.63714855,17.88426399230957,waverider-17m,18.0,161.80828225674966,152.64890726398542,True,143.71929824561386,0.12586329206967073,0.06213228931239989,0.300119549036026,1.0
near,15,3850.0,434716.934311852,4010143.9360506176,17.98723793029785,waverider-17m,18.0,149.09224730908784,152.64890726398542,True,143.71929824561389,0.03738502155981638,0.06213228931239967,0.300119549036026,1.0
near,15,3900.0,434766.062006896,4010153.2349526854,18.09893226623535,waverider-17m,18.0,132.99211352807316,132.64979126741068,True,143.71929824561389,-0.07463983507077898,-0.0770217160348613,0.300119549036026,1.0
near,15,3950.0,434815.18970194,4010162.533854753,18.218364715576172,waverider-17m,18.0,117.68794988412935,115.0562694387276,True,143.71929824561386,-0.18112632526911843,-0.1994375783682274,0.300119549036026,1.0
near,15,4000.0,434864.31739698397,4010171.8327568206,18.37140464782715,waverider-17m,18.0,145.16938827771773,146.5851735843502,True,143.71929824561386,0.010089737772207119,0.019940782996578532,0.300119549036026,1.0
near,15,4050.0,434913.445092028,4010181.1316588884,18.504281997680664,waverider-17m,18.0,146.65530513252966,150.5719546048117,True,143.71929824561389,0.020428758856713802,0.04768083648367627,0.300119549036026,1.0
near,15,4100.0,434962.572787072,4010190.430560956,18.639650344848633,waverider-17m,18.0,147.34725522354563,142.61401971997583,True,143.71929824561389,0.02524335299586311,-0.007690536616378085,0.300119549036026,1.0
near,15,4150.0,435011.70048211596,4010199.7294630236,18.77538299560547,waverider-17m,18.0,148.19469724837464,152.64890726398542,True,130.03174603174588,0.1396808992489762,0.17393568818738925,0.300119549036026,1.0
near,15,4200.0,435060.82817715994,4010209.0283650914,18.907148361206055,waverider-17m,18.0,149.07253497086796,137.38401653758697,True,118.7246376811593,0.2556158341052124,0.1571651783561414,0.300119549036026,1.0
near,16,3050.0,433983.1461697313,4009654.429994494,16.328704833984375,waverider-17m,18.0,123.78776324689107,87.9511041506101,True,138.84745762711847,-0.10846215434978246,-0.36656309266528286,0.300119549036026,1.0
near,16,3100.0,434032.7441651386,4009660.757620556,16.400556564331055,waverider-17m,18.0,128.8861866901139,91.58934435839129,True,138.84745762711847,-0.07174255191446177,-0.34035994663756197,0.300119549036026,1.0
near,16,3150.0,434082.3421605459,4009667.085246618,16.50787353515625,waverider-17m,18.0,150.96026169943394,95.07601314665045,True,138.84745762711847,0.08723821292317058,-0.3152484404721211,0.300119549036026,1.0
near,16,3200.0,434131.94015595317,4009673.4128726795,16.607337951660156,waverider-17m,18.0,154.15346459068553,129.2400113392653,True,138.84745762711847,0.11023613413701883,-0.06919425427042702,0.300119549036026,1.0
near,16,3250.0,434181.53815136047,4009679.7404987416,16.714649200439453,waverider-17m,18.0,147.21581158115572,117.2681388674801,True,138.84745762711847,0.06027012735451631,-0.15541745688704411,0.300119549036026,1.0
near,16,3300.0,434231.13614676776,4009686.0681248032,16.826183319091797,waverider-17m,18.0,145.8370600325909,105.49291311259303,True,138.84745762711847,0.050340154043319485,-0.2402243806588139,0.300119549036026,1.0
near,16,3350.0,434280.73414217506,4009692.395750865,16.9392147064209,waverider-17m,18.0,151.11496280733593,98.08141160664577,True,138.84745762711847,0.08835239326572641,-0.2936031146494009,0.300119549036026,1.0
near,16,3400.0,434330.33213758236,4009698.723376927,17.043893814086914,waverider-17m,18.0,149.43946811853175,200.82292238150043,False,138.84745762711847,0.07628523181071589,0.4463564966441089,0.300119549036026,1.0
near,16,3450.0,434379.93013298966,4009705.0510029886,17.152965545654297,waverider-17m,18.0,108.17286801532464,135.36581176840903,True,138.84745762711847,-0.22092294764353493,-0.025075330281232544,0.300119549036026,1.0
near,16,3500.0,434429.5281283969,4009711.3786290507,17.257217407226562,waverider-17m,18.0,149.32597586448807,138.8354930039397,True,126.0307692307691,0.1848374549794598,0.1015999811103625,0.300119549036026,1.0
near,16,3550.0,434479.1261238042,4009717.7062551123,17.356678009033203,waverider-17m,18.0,147.00437500598008,131.2293362252943,True,126.0307692307691,0.1664165497300678,0.04124839534230218,0.300119549036026,1.0
near,16,3600.0,434528.7241192115,4009724.033881174,17.451385498046875,waverider-17m,18.0,144.34723472498948,134.45778724835563,True,126.0307692307691,0.14533328334037177,0.06686476698524468,0.300119549036026,1.0
near,16,3650.0,434578.3221146188,4009730.361507236,17.542705535888672,waverider-17m,18.0,142.83460661659814,134.45778724835563,True,115.3802816901407,0.2379464196506933,0.16534459163003667,0.300119549036026,1.0
near,16,3700.0,434627.9201100261,4009736.6891332977,17.648780822753906,waverider-17m,18.0,143.5326377095022,134.45778724835563,True,115.3802816901407,0.24399624967952516,0.16534459163003667,0.300119549036026,1.0
near,16,3750.0,434677.5181054334,4009743.0167593597,17.73932647705078,waverider-17m,18.0,145.5719456945379,134.45778724835563,True,115.3802816901407,0.2616709160537358,0.16534459163003667,0.300119549036026,1.0
near,16,3800.0,434727.1161008407,4009749.3443854214,17.832637786865234,waverider-17m,18.0,162.1917873330352,152.64890726398542,True,142.05780346820794,0.14173092482971672,0.07455488918739861,0.300119549036026,1.0
near,16,3850.0,434776.714096248,4009755.6720114835,17.930192947387695,waverider-17m,18.0,165.58639745823507,171.7300206719836,True,143.71929824561386,0.15215144715813111,0.19489882547644988,0.300119549036026,1.0
near,16,3900.0,434826.3120916553,4009761.999637545,18.033544540405273,waverider-17m,18.0,134.1778960445088,133.99652418309455,True,143.71929824561389,-0.06638915105749399,-0.06765113788618193,0.300119549036026,1.0
near,16,3950.0,434875.91008706257,4009768.3272636067,18.143598556518555,waverider-17m,18.0,119.60801910571138,127.9506458435478,True,143.71929824561389,-0.16776646862481015,-0.10971840660617282,0.300119549036026,1.0
near,16,4000.0,434925.5080824698,4009774.654889669,18.259490966796875,waverider-17m,18.0,120.00201421032108,144.8154687870047,True,143.71929824561386,-0.16502504760884884,0.007627163190829789,0.300119549036026,1.0
near,16,4050.0,434975.1060778771,4009780.9825157304,18.379865646362305,waverider-17m,18.0,146.71878637589575,144.8154687870047,True,143.71929824561386,0.02087046184400254,0.007627163190829789,0.300119549036026,1.0
near,16,4100.0,435024.7040732844,4009787.3101417925,18.50503921508789,waverider-17m,18.0,162.85051457750447,152.64890726398542,True,143.71929824561389,0.13311515269992236,0.06213228931239967,0.300119549036026,1.0
near,16,4150.0,435074.3020686917,4009793.637767854,18.63318634033203,waverider-17m,18.0,163.5059781759766,152.64890726398542,True,143.71929824561389,0.13767587353890076,0.06213228931239967,0.300119549036026,1.0
near,16,4200.0,435123.900064099,4009799.9653939162,18.788850784301758,waverider-17m,18.0,146.2857142857141,137.38401653758697,True,143.71929824561389,0.01785714285714257,-0.04408093961883963,0.300119549036026,1.0
near,16,4250.0,435173.4980595063,4009806.293019978,18.91958236694336,waverider-17m,18.0,146.36517143917638,137.38401653758697,True,143.71929824561389,0.0184100063516921,-0.04408093961883963,0.300119549036026,1.0
near,17,3100.0,434041.61074451375,4009592.902128474,16.344728469848633,waverider-17m,18.0,128.94690264744784,91.58934435839129,True,138.84745762711847,-0.07130526657721781,-0.34035994663756197,0.300119549036026,1.0
near,17,3150.0,434090.95086343336,4009600.9985885024,16.433834075927734,waverider-17m,18.0,149.03060479665925,91.58934435839129,True,138.84745762711847,0.07334053747594083,-0.34035994663756197,0.300119549036026,1.0
near,17,3200.0,434140.290982353,4009609.0950485314,16.53223419189453,waverider-17m,18.0,147.81617274226767,103.32254115783341,True,138.84745762711847,0.06459401755295446,-0.25585572164157977,0.300119549036026,1.0
near,17,3250.0,434189.6311012726,4009617.1915085604,16.63908576965332,waverider-17m,18.0,177.08011903132189,107.93907746708058,True,138.84745762711847,0.2753573025937506,-0.22260674187527318,0.300119549036026,1.0
near,17,3300.0,434238.9712201922,4009625.287968589,16.77509117126465,waverider-17m,18.0,176.862985815902,181.01933598375595,False,138.84745762711847,0.27379347694558476,0.3037281278126971,0.300119549036026,1.0
near,17,3350.0,434288.3113391118,4009633.384428618,16.891584396362305,waverider-17m,18.0,177.33938983213602,192.65963384496044,False,138.84745762711847,0.27722460938672344,0.3875632808658056,0.300119549036026,1.0
near,17,3400.0,434337.6514580315,4009641.4808886466,17.00792694091797,waverider-17m,18.0,132.74129238878396,128.68095118627005,False,138.84745762711847,-0.043977508430387724,-0.07322068847779029,0.300119549036026,1.0
near,17,3450.0,434386.9915769511,4009649.5773486756,17.12126922607422,waverider-17m,18.0,99.85267512438669,146.28571428571402,False,138.84745762711847,-0.2808462118727024,0.05357142857142794,0.300119549036026,1.0
near,17,3500.0,434436.33169587073,4009657.673808704,17.23062515258789,waverider-17m,18.0,99.40879736372399,146.28571428571402,False,138.84745762711847,-0.2840430853931003,0.05357142857142794,0.300119549036026,1.0
near,17,3550.0,434485.67181479034,4009665.770268733,17.335412979125977,waverider-17m,18.0,147.2506650128941,131.92327708688998,True,126.0307692307691,0.16837075510719313,0.04675451790134977,0.300119549036026,1.0
near,17,3600.0,434535.01193370996,4009673.8667287617,17.435056686401367,waverider-17m,18.0,145.47674862388067,134.45778724835563,False,126.0307692307691,0.15429549079007,0.06686476698524468,0.300119549036026,1.0
near,17,3650.0,434584.3520526296,4009681.9631887907,17.53117561340332,waverider-17m,18.0,144.51327463356,134.45778724835563,False,126.0307692307691,0.14665073866960565,0.06686476698524468,0.300119549036026,1.0
near,17,3700.0,434633.6921715492,4009690.0596488193,17.62521743774414,waverider-17m,18.0,146.19320599362467,134.45778724835563,False,115.38028169014072,0.2670553742123245,0.16534459163003667,0.300119549036026,1.0
near,17,3750.0,434683.0322904688,4009698.1561088483,17.717906951904297,waverider-17m,18.0,148.31048975143008,152.64890726398542,True,126.0307692307691,0.1767800090140339,0.21120348781238563,0.300119549036026,1.0
near,17,3800.0,434732.3724093884,4009706.2525688773,17.831480026245117,waverider-17m,18.0,165.66477199338817,161.90861620062083,True,143.71929824561389,0.1526967777860273,0.12656141643498486,0.300119549036026,1.0
near,17,3850.0,434781.71252830804,4009714.349028906,17.93013572692871,waverider-17m,18.0,150.67408579814438,174.9724483003924,True,143.71929824561389,0.048391466124785065,0.2174596622463838,0.300119549036026,1.0
near,17,3900.0,434831.05264722765,4009722.445488935,18.033857345581055,waverider-17m,18.0,149.70650711499425,174.9724483003924,True,143.71929824561389,0.04165904608821802,0.2174596622463838,0.300119549036026,1.0
near,17,3950.0,434880.39276614727,4009730.5419489634,18.143310546875,waverider-17m,18.0,147.59267699417694,146.5851735843502,True,143.71929824561386,0.026950999593273517,0.019940782996578532,0.300119549036026,1.0
near,17,4000.0,434929.7328850669,4009738.6384089924,18.257848739624023,waverider-17m,18.0,148.77841435238832,144.8154687870047,True,143.71929824561386,0.03520136939528129,0.007627163190829789,0.300119549036026,1.0
