transect,distance_m,xFRF,yFRF,wavelength_m,wavelength_smoothed_m,axial_bearing_deg,near_pier,h_wr17,h_wr17_lo,h_wr17_hi,h_awac,h_awac_lo,h_awac_hi,survey_points,z_p5,implied_eta_wr17,implied_eta_awac,z_p95,z_p50
9,550.0,636.7696414295975,1836.4649814126105,74.50694401116141,78.0258020043441,67.1663458220823,False,4.697222746249112,6.820006023409992,3.847253951652251,5.676710225373072,6.820006023409992,4.697222746249112,,,,,,
9,600.0,686.7677307213698,1838.0711760401166,68.88792858902069,73.65613471794252,66.19405648154218,False,4.163689853527267,6.008339386877661,3.4163106516269273,5.019261465633819,6.008339386877661,4.163689853527267,,,,,,
9,850.0,936.7596761652267,1846.097695951297,111.06839440315186,59.974783563419955,102.52880770915111,False,2.7214733299751392,3.866325561110849,2.2434449080944643,3.2593785593971245,3.866325561110849,2.7214733299751392,,,,,,
9,900.0,986.7583650216014,1847.7021092675316,34.03891176010408,53.68534880431595,68.55226367289458,False,2.168793104653411,3.063839337604381,1.7909785565481953,2.591257174520226,3.063839337604381,2.168793104653411,,,,,,
9,950.0,1036.75715378806,1849.3062256852954,34.817044527003915,49.91168794885355,72.18111108547716,False,1.8691081798051041,2.6326217503955607,1.544952878274527,2.2303553012093533,2.6326217503955607,1.8691081798051041,,,,,,
9,1000.0,1086.7560424633875,1850.910045204988,34.817044527003915,34.56292066532003,72.18111108547716,False,0.8877395624797649,1.238667753208453,0.7360112351505534,1.0550269062055682,1.238667753208453,0.8877395624797649,,,,,,
9,1050.0,1136.755031042221,1852.5135678225581,34.817044527003915,34.62004991039608,72.18111108547716,False,0.8907024048405443,1.2428361494028068,0.738460992488156,1.05856077035217,1.2428361494028068,0.8907024048405443,,,,,,
9,1100.0,1186.754119520657,1854.1167935343074,34.324557985484304,34.52155260209215,76.42956561483844,False,0.8855972898611593,1.23565395553726,0.7342399188594669,1.0524718120115235,1.23565395553726,0.8855972898611593,,,,,,
9,1150.0,1236.7533078933327,1855.719722336186,34.324557985484304,34.44767962086421,76.42956561483844,False,0.8817783333688336,1.2302816655569024,0.7310821953674467,1.0479170442917887,1.2302816655569024,0.8817783333688336,,,,,,
9,1200.0,1286.7525961561123,1857.3223542278893,34.324557985484304,34.743899179476486,76.42956561483844,False,0.8971428841487328,1.2518980124024464,0.7437859981895698,1.0662428058173687,1.2518980124024464,0.8971428841487328,,,,,,
9,1300.0,1386.751472335636,1860.5267272637284,36.00192276145302,49.51930269818673,100.12467165539768,False,1.8392979827146394,2.5898740556447994,1.5204543192673925,2.1945077041984193,2.5898740556447994,1.8392979827146394,,,,,,
9,1350.0,1436.7510602445739,1862.128468400466,63.875365022904795,58.13671334243362,86.42366562500249,False,2.5529795669841797,3.620656710156719,2.105676676306362,3.055335284195333,3.620656710156719,2.5529795669841797,,,,,,
9,1400.0,1486.7507480260654,1863.7299126145276,63.875365022904795,60.57509242229264,86.42366562500249,False,2.777766161271255,3.9486053360009032,2.2894383567177803,3.3276187616638127,3.9486053360009032,2.777766161271255,,,,,,
9,1450.0,1536.7505356771776,1865.331059901067,68.7942005624719,81.5061513666935,97.72182580013074,False,5.148737835072499,7.515790531415532,4.210677293730347,6.235957776988529,7.515790531415532,5.148737835072499,,,,,,
9,1500.0,1586.7504231913317,1866.9319102564323,70.3286087417287,94.13339200598242,105.94539590092259,False,6.996150065670292,10.45781269569776,5.685161518890702,8.553589049963232,10.45781269569776,6.996150065670292,,,,,,
9,1550.0,1636.7504105665764,1868.532463678774,140.65721748345732,106.76063264527131,74.05460409907685,False,9.202767653183903,14.21566222424189,7.418864120206646,11.391703213006698,14.21566222424189,9.202767653183903,,,,,,
9,1600.0,1686.7504977975484,1870.132720164042,127.01156821934933,118.40410617664679,82.8749836510979,False,11.602027637670323,18.71198900924951,9.267868486425325,14.580748088566354,18.71198900924951,11.602027637670323,,,,,,
