transect,distance_m,xFRF,yFRF,wavelength_m,wavelength_smoothed_m,axial_bearing_deg,near_pier,h_wr17,h_wr17_lo,h_wr17_hi,h_awac,h_awac_lo,h_awac_hi
1,2050.0,2147.5794425113086,3034.6992960288076,132.55177550809543,136.9790232693234,68.74949449286677,False,16.31202391460569,29.766366560264615,12.778823367447055,21.257465673061837,29.766366560264615,16.31202391460569
1,2100.0,2197.5589663681208,3036.9893021073203,139.56717392348426,135.357934874251,70.90650799951437,False,15.85072936397555,28.476805253966155,12.44232698814214,20.573459438834035,28.476805253966155,15.85072936397555
1,2150.0,2247.53859660643,3039.2790117739387,132.55177550809543,133.95485519117318,68.74949449286677,False,15.459957597992933,27.43172045843462,12.155982256656143,19.999829250775562,27.43172045843462,15.459957597992933
1,2200.0,2297.5183332230567,3041.5684250230674,132.55177550809543,133.95485519117318,68.74949449286677,False,15.459957597992933,27.43172045843462,12.155982256656143,19.999829250775562,27.43172045843462,15.459957597992933
1,2250.0,2347.4981762126376,3043.8575418506566,132.55177550809543,132.034282233897,68.74949449286677,False,14.937435226300819,26.093901719560957,11.77126422300007,19.240720655400604,26.093901719560957,14.937435226300819
1,2300.0,2397.478125572498,3046.1463622567526,132.55177550809543,132.7278828561492,68.74949449286677,False,15.124516911657961,26.565551288006464,11.909246328435424,19.51149300797604,26.565551288006464,15.124516911657961
1,2350.0,2447.458181297752,3048.4348862346606,129.96430913710324,132.21038958195075,66.03751102542182,False,14.984763844748011,26.212479788839204,11.80619656953126,19.309116359037244,26.212479788839204,14.984763844748011
1,2400.0,2497.438343384265,3050.7231137840754,136.01977861935637,131.6928963077523,67.06789956241022,False,14.846019556788802,25.866255502657918,11.703744008210577,19.108813680730776,25.866255502657918,14.846019556788802
1,2450.0,2547.418611827397,3053.0110448990517,129.96430913710324,131.17540303355386,66.03751102542182,False,14.70827467311581,25.52661444240086,11.601885398469998,18.910549566930158,25.52661444240086,14.70827467311581
1,2500.0,2597.398986625196,3055.298679577739,129.96430913710324,129.53589770684331,66.03751102542182,False,14.278370864477877,24.491309082726954,11.283065727005667,18.295490822569974,24.491309082726954,14.278370864477877
1,2550.0,2647.3794677713304,3057.586017817236,129.96430913710324,125.97894786896138,66.03751102542182,False,13.378531151274114,22.432380791903853,10.611295471897238,17.025496861551776,22.432380791903853,13.378531151274114
1,2600.0,2697.36005526262,3059.8730596119453,121.7667825035505,123.33127657402345,64.65382405805329,False,12.736664235010057,21.040909336690845,10.128500671202051,16.133077776273616,21.040909336690845,12.736664235010057
1,2650.0,2747.34074909347,3062.159804961213,118.23502942994662,121.69177124731289,64.85521436932105,False,12.350664000132083,20.231115913601666,9.836737395698263,15.601481497987196,20.231115913601666,12.350664000132083
1,2700.0,2797.3215492609456,3064.4462538601933,116.7259526624136,117.71150873598044,65.77225468204581,False,11.448519164689541,18.408224294594444,9.150737520876058,14.373056623322578,18.408224294594444,11.448519164689541
1,2750.0,2847.30245576139,3066.732406305935,121.7667825035505,116.69769029408792,64.65382405805329,False,11.226389212842426,17.97302023825593,8.9809578984927,14.073460330401474,17.97302023825593,11.226389212842426
1,2800.0,2897.283468588962,3069.018262297035,110.062996580441,116.18524391546838,64.5366549381284,False,11.115262752795239,17.757173565893044,8.895893524709766,13.923989300486385,17.757173565893044,11.115262752795239
2,1000.0,1136.5575131355467,2053.417278999938,126.2447749043955,125.56848374337098,67.98871680208066,False,13.277495386456234,22.20939117876243,10.535496890045708,16.884301456603687,22.20939117876243,13.277495386456234
2,1050.0,1186.5490619989546,2055.2658779392254,125.23033816285873,125.48394734824292,65.9426505499883,False,13.256757194377395,22.163810901263822,10.51992959878633,16.855354113626113,22.163810901263822,13.256757194377395
2,1100.0,1236.5407130810347,2057.114180173351,125.23033816285873,125.4900231762819,65.9426505499883,False,13.25824689624274,22.167082967689716,10.52104795965472,16.85743312658435,22.167082967689716,13.25824689624274
2,1150.0,1286.5324663761778,2058.9621856975145,125.23033816285873,123.36939553593302,65.9426505499883,False,12.745741687708199,21.06018666891405,10.135349177105486,16.145624153099345,21.06018666891405,12.745741687708199
2,1200.0,1336.5243218821877,2060.8098945091187,125.51432648843777,123.76481244735888,64.44003482817622,False,12.840182889690826,21.26140467810774,10.206565513048785,16.27628034867476,21.26140467810774,12.840182889690826
2,1250.0,1386.5162795905478,2062.6573066068054,115.64163670265114,123.66469231605284,63.14557865948141,False,12.816222098114821,21.21023915026245,10.188503189855368,16.243109839556592,21.21023915026245,12.816222098114821
