run,product,transect,distance_m,band_name,depth_navd88_m,lambda_sar_contour_m,lambda_pred_base_m,rel_err_base,lambda_pred_histogram_m,rel_err_forward_check,block,lambda_pred_eta+0.000_m,rel_err_eta+0.000,lambda_pred_eta+0.235_m,rel_err_eta+0.235,lambda_pred_eta-0.100_m,rel_err_eta-0.100,lambda_pred_eta+0.435_m,rel_err_eta+0.435,lambda_pred_wr17_discrete_max_m,lambda_pred_wr17_published_Tp_m,lambda_pred_wr17_lobe_Tmin_m,lambda_pred_wr17_lobe_Tmax_m,rel_err_wr17_discrete_max,rel_err_wr17_published_Tp,rel_err_wr17_lobe_Tmin,rel_err_wr17_lobe_Tmax,lambda_pred_awac-11m_m,rel_err_awac-11m,lambda_pred_8m-array_m,rel_err_8m-array,lambda_pred_waverider-26m_m,rel_err_waverider-26m,lambda_pred_current_diag_m,rel_err_current_diag
slc_far,slc,13,15400.0,C_20_30m,26.585813522338867,97.41342600284027,155.3772536357842,-0.3730522085865634,165.9369864164829,-0.4113812759838137,1_15,155.3772536357842,-0.3730522085865634,155.8319291420339,-0.37488147301281094,155.18228542470226,-0.372264522743433,156.21505386765276,-0.3764146054363616,165.41146131260234,158.68158366109,132.7572714973288,185.93396672702556,-0.4110841822578195,-0.3861075510130113,-0.2662290742786144,-0.4760859044875032,147.37046350723963,-0.3389894848362556,168.43170553122482,-0.4216443650225865,166.2217184025737,-0.4139548854445487,163.75629505482993,-0.4051317174083373
slc_far,slc,13,15500.0,C_20_30m,26.57744598388672,98.47747314367373,155.3609738213381,-0.3661376424112738,165.9369864164829,-0.4049517919174982,1_15,155.3609738213381,-0.3661376424112738,155.81582356048435,-0.36798798162211743,155.16593084009625,-0.365340879853593,156.19909495987412,-0.3695387724943505,165.39308030220664,158.6644820957983,132.74513914270068,185.9117286111188,-0.40458528879360944,-0.3793351111547757,-0.25814629613058215,-0.4702998359524473,147.35562981394307,-0.3317019969442958,168.41310430371337,-0.41526240757321886,166.20354229739127,-0.4074887226683409,163.73804493368078,-0.3985669415830615
slc_far,slc,13,15600.0,C_20_30m,26.553380966186523,87.23190319308605,155.31411831973128,-0.4383517471765861,165.9369864164829,-0.4729029287038864,1_15,155.31411831973128,-0.4383517471765861,155.7694695614154,-0.4399935787244045,155.11886012326806,-0.4376447639973269,156.15316313655092,-0.44136960506650413,165.34018094536606,158.6152631291395,132.7102147923086,185.84773416760484,-0.47240953351859216,-0.45004092625017666,-0.34268885534091,-0.5306270287136411,147.31293440022665,-0.40784627264235773,168.35957075720728,-0.4818714326678588,166.1512316272679,-0.47498491381167707,163.68552199014437,-0.46707624393110125
slc_far,slc,13,15700.0,C_20_30m,26.52069091796875,86.16000755951018,155.2503867424012,-0.44502548839075706,165.9369864164829,-0.4793798371343069,1_15,155.2503867424012,-0.44502548839075706,155.70642020219822,-0.44665089950932035,155.05483577627618,-0.44432556954348856,156.09068807837792,-0.4480131478679459,165.2682374102291,158.54832074346785,132.66269785012256,185.7607141019456,-0.47866565947790884,-0.4565694095308799,-0.35053327758455066,-0.5361774529342866,147.25485639965484,-0.41489191143775317,168.2867637219154,-0.4880167301696714,166.08008629069738,-0.48121409686227834,163.61408972010508,-0.47339493984348013
slc_far,slc,13,15800.0,C_20_30m,26.476951599121094,123.67005450147053,155.16496435518377,-0.2029769412482777,164.4877550940682,-0.2527261111056156,1_15,155.16496435518377,-0.2029769412482777,155.6219123838619,-0.2053172165342495,154.96902090387223,-0.20196918209747583,156.00695014824058,-0.20727855788503624,165.17182389639547,158.4586018171871,132.5989838143769,185.64411932244508,-0.2512642193801592,-0.21954344489200994,-0.06733784118139119,-0.33383263120407203,147.1770029965946,-0.159718896407124,168.18919120798364,-0.264696776212334,165.98473809982235,-0.2549311706772944,163.51836017688987,-0.24369315856832519
slc_far,slc,13,15900.0,C_20_30m,26.426469802856445,124.86876382201687,155.0661608620994,-0.19473879324927068,164.4877550940682,-0.1540263193210517,1_15,155.0661608620994,-0.19473879324927068,155.52416695475756,-0.19711022237243958,154.8697633397859,-0.19371760420364637,155.91009538914804,-0.1990976369403964,165.06032997274056,158.3548387983427,132.52525377202315,185.50932054471443,-0.24349621836671032,-0.21146227820021812,-0.05777381843899254,-0.32688684614140984,147.08694165613278,-0.15105472711546808,168.07635443507948,-0.25707120289637053,165.87446991214773,-0.2472092668139272,163.40765551218587,-0.23584508063207
slc_far,slc,13,16000.0,C_20_30m,26.37262535095215,119.94144913044933,154.9605236127601,-0.22598706861511386,164.4877550940682,-0.1874083951733465,1_15,154.9605236127601,-0.22598706861511386,155.41966122787713,-0.2282736419390946,154.76364048832738,-0.22500240526782145,155.80654215355668,-0.23018990427090125,164.94115105440468,158.2439108801805,132.44638228085088,185.36526947279827,-0.2728227712507749,-0.24204698643180722,-0.09441506015532386,-0.3529454062695907,146.99063645186877,-0.18401979863715023,167.95573707225302,-0.2858746523266924,165.7565938630465,-0.27640013386406304,163.2893182521273,-0.2654666550493313
slc_far,slc,13,16100.0,C_20_30m,26.312698364257812,215.87815493416116,154.84264594436462,0.39417764155055046,164.4877550940682,0.46255341782787585,1_15,154.84264594436462,0.39417764155055046,155.30304653637083,0.3900445596449009,154.64522079545281,0.39595749434572136,155.690990589859,0.3865809069379924,164.80819480581337,158.12014394271907,132.35832085067315,185.20461322009848,0.30987512598218436,0.36527927151625694,0.6310130979805584,0.16561974985801253,146.88315421932387,0.4697271180043896,167.82117239877493,0.2863582815474184,165.62508215952258,0.3034146285055852,163.1572985269768,0.3231290103670561
slc_far,slc,13,16200.0,C_20_30m,26.267784118652344,228.9733608959782,154.7540859787923,0.47959492925671143,164.4877550940682,0.5512721593904792,1_15,154.7540859787923,0.47959492925671143,155.21543566934426,0.47519710207018706,154.5562535054448,0.4814888152546464,155.6041786260784,0.4715116452380639,164.7083287459701,158.02716942853309,132.2921262293106,185.08397390558034,0.3901747570344434,0.4489493276631151,0.7308162429794474,0.23713229224691168,146.80239181477026,0.5597386259543249,167.72009566371975,0.365211246689674,165.52629494537342,0.3833050571907226,163.0581342275874,0.4042437194601407
slc_far,slc,13,16300.0,C_20_30m,26.225391387939453,81.65910761767928,154.67033024113758,-0.4720441374220299,164.4877550940682,-0.4467675204124505,1_15,154.67033024113758,-0.4720441374220299,155.13257773501547,-0.47361728393914426,154.47211245350604,-0.47136666728593135,155.52207640677457,-0.474935587896239,164.6138977481008,157.93924647745163,132.2294948520903,184.96992596903334,-0.5039355198147515,-0.48297139919977117,-0.3824440779341872,-0.5585276515094124,146.72600088397468,-0.4434585068378427,167.62451786763438,-0.5128450858116004,165.43287921540826,-0.5063913050116725,162.96436547613249,-0.49891433394597573
slc_far,slc,13,16400.0,C_20_30m,26.20728302001953,142.0032502336585,154.63450366382585,-0.08168457317667988,164.4877550940682,-0.037941847171868215,1_16,154.63450366382585,-0.08168457317667988,155.09713525107944,-0.08442377092409781,154.4361210318634,-0.0805049409110693,155.48695722563932,-0.0867192157629888,164.5735100007743,157.90163969703065,132.20269603185795,184.92115576407542,-0.13714394113007378,-0.1006853981622784,0.07413278621367003,-0.2320875908063872,146.6933217214749,-0.03197194959373395,167.58363904323573,-0.15264251901689296,165.39292425367765,-0.14141883109911257,162.9242605775614,-0.12840942330957084
slc_far,slc,13,16500.0,C_20_30m,26.198396682739258,142.0032502336585,154.61691155810487,-0.08158008847373843,164.4877550940682,-0.037941847171868215,1_16,154.61691155810487,-0.08158008847373843,155.07973176131668,-0.08432102234858263,154.41844797609437,-0.08039970550900688,155.46971249884342,-0.08661791450399137,164.55367933493284,157.8831739584091,132.18953507486853,184.8972109226801,-0.1370399567631373,-0.1005802159065653,0.07423972822986125,-0.23198814343910745,146.67727447468823,-0.03186604235570467,167.56356712450207,-0.15254101669876663,165.3733057731368,-0.14131697634162266,162.9045687067547,-0.12830406561967445
slc_far,slc,13,16600.0,C_20_30m,26.215635299682617,142.0032502336585,154.6510319664312,-0.08178271798094461,164.4877550940682,-0.03794184717186799,1_16,154.6510319664312,-0.08178271798094461,155.11348635101658,-0.08452028528125566,154.4527253860046,-0.08060379071481372,155.50315916906118,-0.08681437089471444,164.59214217722416,157.91898910906892,132.21506006154218,184.94365447284116,-0.1372416182495707,-0.10078419932398375,0.07403233918708052,-0.232181008651413,146.70839820427037,-0.03207142895842019,167.60249781380082,-0.15273786437587578,165.41135687922218,-0.14151450714871716,162.9427622958104,-0.12850839010656878
slc_far,slc,13,16700.0,C_20_30m,26.242578506469727,142.0032502336585,154.704306640127,-0.08209891943094827,164.4877550940682,-0.037941847171868215,1_16,154.704306640127,-0.08209891943094827,155.16618990802428,-0.08483123599392495,154.50624516948866,-0.08092226254100454,155.55538199822837,-0.08712094426102357,164.6522026321805,157.97491243174454,132.2549051724477,185.01618523252398,-0.1375563280445018,-0.10110252287676913,0.07370875997755899,-0.23248201201861252,146.7569908119105,-0.03239191913075257,167.66328817319075,-0.1530450596497086,165.4707728364271,-0.14182276543765815,163.00240188194581,-0.1288272528861012
slc_far,slc,13,16800.0,C_20_30m,26.292236328125,142.0032502336585,154.8023224164356,-0.08268010442599283,164.4877550940682,-0.1419481339640989,1_16,154.8023224164356,-0.08268010442599283,155.26315513060467,-0.08540277882278113,154.6047118143063,-0.08150761663579353,155.65146292412786,-0.08768444853693513,164.76272097325213,158.07780930227122,132.32818455250148,185.14967684434654,-0.13813483174563768,-0.10168763812936887,0.07311417226704564,-0.2330353870774553,146.84638242862732,-0.03298094317933076,167.77514755894524,-0.15360974316075138,165.5801002338857,-0.14238939321165023,163.1121444182528,-0.1294133815718025
slc_far,slc,13,16900.0,C_20_30m,26.35065460205078,142.0032502336585,154.91734429066025,-0.08336118925955749,164.4877550940682,-0.1419481339640989,1_16,154.91734429066025,-0.08336118925955749,155.37694449990312,-0.08607257858808626,154.720262638319,-0.08219358077479733,155.7642148227491,-0.08834483969729379,164.89244442141202,158.19857251753854,132.41413105562603,185.30640954258308,-0.13881287446534618,-0.102373378129468,0.07241764229834469,-0.2336840879698422,146.9512672338121,-0.033671142095568984,167.9064416672313,-0.15427157633957578,165.70841751117337,-0.14305348897509373,163.24095499840163,-0.13010034623327882
slc_far,slc,13,17000.0,C_20_30m,26.422101974487305,142.0032502336585,155.05760135070142,-0.08419033316217284,164.4877550940682,-0.1419481339640989,1_16,155.05760135070142,-0.08419033316217284,155.5156991169656,-0.08688800526269835,154.86116448614936,-0.08302865534529069,155.90170472082465,-0.08914882946311786,165.0506721970795,158.34585014119912,132.51886463049559,185.4976457304439,-0.13963846167134142,-0.1032082614919666,0.07157007894391776,-0.23447411057706546,147.07913886317846,-0.034511275145837295,168.0665802104352,-0.15507741006060194,165.86491799835133,-0.14386205384872297,163.39806601803465,-0.13093677486987365
slc_far,slc,13,17100.0,C_20_30m,26.506624221801758,142.0032502336585,155.22293332358183,-0.08516578579510048,165.9369864164829,-0.1419481339640989,1_16,155.22293332358183,-0.08516578579510048,155.67926069141362,-0.08784734971772268,155.027256227937,-0.08401107206031733,156.06377598183383,-0.09009474274037821,165.2372496514263,158.519485603818,132.64222425965457,185.72323709354393,-0.14060993793337007,-0.10419056879504351,0.07057349970005933,-0.23540396745219783,147.22983662770147,-0.035499505492622374,168.25540367964695,-0.1560256186242419,166.0494414764257,-0.14481344248412353,163.58332194114038,-0.13192097734295127
slc_far,slc,13,17400.0,C_20_30m,26.733116149902344,129.5268929604967,155.66282509797733,-0.16790092381421284,165.9369864164829,-0.2173362791083261,1_16,155.66282509797733,-0.16790092381421284,156.11444536426077,-0.17030808610777515,155.4691679856653,-0.16686443596045075,156.49499804888188,-0.17232566806998895,165.7339982155601,158.98161794802675,132.96992089682718,186.3243439176473,-0.21846516493236967,-0.18527126197167776,-0.02589328408341285,-0.3048310798413667,147.63060809679925,-0.12262846688562179,168.758094395583,-0.2324700428479899,166.54063000917034,-0.22225049254728735,164.07652708115327,-0.21057024265005386
slc_far,slc,13,17500.0,C_20_30m,26.808475494384766,142.0032502336585,155.80817912616135,-0.08860208090439659,165.9369864164829,-0.1419481339640989,1_17,155.80817912616135,-0.08860208090439659,156.25824504938308,-0.09122715291739969,155.61518901335424,-0.08747178772200459,156.63748917292972,-0.09342743564482736,165.89824593205972,159.1343686222438,133.07803415890885,186.52325434442656,-0.14403404667814834,-0.10765190786191192,0.06706753771318885,-0.23868339777387315,147.76297629658168,-0.03897949410116497,168.92429473570036,-0.15936751160727147,166.70300985222613,-0.1481662487105826,164.2395951294289,-0.13538967188909024
slc_far,slc,13,17600.0,C_20_30m,26.86785316467285,142.0032502336585,155.92235491387726,-0.08926946163625415,165.9369864164829,-0.1419481339640989,1_17,155.92235491387726,-0.08926946163625415,156.37120024754643,-0.09188360766651704,155.7298885720559,-0.08814389109413712,156.74941676784783,-0.09407477768181427,166.02730014760533,159.2543712299823,133.16289827876355,186.6795993210576,-0.14469939517530217,-0.10832431702242651,0.06638750034103746,-0.23932100374054943,147.8669308739622,-0.03965511832596125,169.05487893669465,-0.16001684703324104,166.83058607838515,-0.1488176504580615,164.36771961472064,-0.13606363483952122
slc_far,slc,13,17700.0,C_20_30m,26.933347702026367,158.2160494462784,156.04793343173725,0.013893910459824133,165.9369864164829,-0.043982611378077685,1_17,156.04793343173725,0.013893910459824133,156.49543662467653,0.0109946517209214,155.85604301176707,0.015142219633621501,156.87252318810386,0.008564446028343164,166.16928120374112,159.38637558526696,133.256177557927,186.85166119686068,-0.047862226398579844,-0.007342698738779463,0.1873074280365068,-0.15325318258965204,147.9812461264786,0.06916284047947663,169.19853890044493,-0.0649088906177171,166.9709305420116,-0.05243356473676941,164.5086749221712,-0.0382510252354159
slc_far,slc,13,17800.0,C_20_30m,26.984289169311523,157.07442971594122,156.14534827772542,0.005950106413437961,165.9369864164829,-0.05088082630137969,1_17,156.14534827772542,0.005950106413437961,156.5918105820181,0.0030820202674031183,155.95390450427175,0.007184976966311041,156.96802079969834,0.0006779018789990765,166.27944765267327,159.48878752040096,133.32849334173957,186.9852089877173,-0.05535872332195624,-0.015138103699928851,0.17810098786114303,-0.15996334380512878,148.06990832779212,0.06081263566541284,169.31000492012586,-0.07226728987431619,167.07981947302403,-0.059883891355881125,164.61804337302976,-0.04582495030629463
slc_far,slc,13,17900.0,C_20_30m,27.043794631958008,157.07442971594122,156.2588529703846,0.005219395445781316,165.9369864164829,-0.05088082630137969,1_17,156.2588529703846,0.005219395445781316,156.7041027339208,0.0023632245458768963,156.06792949300072,0.006449116267577937,157.0792920720093,-3.095478725390066e-05,166.4078407554511,159.6081283665433,133.41270513795408,187.14089711179705,-0.05608756773201595,-0.015874496346347633,0.17735735553461707,-0.16066219548949934,148.17319766201777,0.06007315894084364,169.4399091401231,-0.07297855320469915,167.20671523700764,-0.060597360020525404,164.7455041317141,-0.04656317910587637
slc_far,slc,13,18000.0,C_20_30m,27.077316284179688,170.07714274045927,156.32265855879263,0.0879877831433733,165.9369864164829,0.027687813190031996,1_17,156.32265855879263,0.0879877831433733,156.767226829975,0.0849024134675791,156.13202750378332,0.08931617336704378,157.14184238860474,0.08231607925192908,166.48003025744106,159.6752211909027,133.46002111940624,187.22845484038328,0.021606870670648703,0.06514424387188011,0.2743677193658751,-0.09160633256598694,148.23125269568365,0.14737708578652353,169.51294663319712,0.003328336380600927,167.2780588444411,0.016733120382638855,164.81716831929398,0.0319139958221788
slc_far,slc,14,12300.0,C_20_30m,26.12351417541504,99.34259201488186,154.46838277598223,-0.35687426624415786,164.4877550940682,-0.3951954184561861,1_12,154.46838277598223,-0.35687426624415786,154.9327957834133,-0.35880204373413094,154.26923558826502,-0.35604405093429614,155.32411720767325,-0.3604174689622882,164.3862802683939,157.72728249995,132.0783710776163,184.69512606715824,-0.3956758930691482,-0.3701622798521661,-0.24785117196438744,-0.46212661844276703,146.54177226199755,-0.3220868665538569,167.3941281169076,-0.4065347863008596,165.2076895900673,-0.3986805804173985,162.73833902464284,-0.38955631100647525
slc_far,slc,14,12400.0,C_20_30m,26.23427963256836,99.34259201488186,154.6879043359206,-0.3577869424156832,164.4877550940682,-0.39972432803507607,1_12,154.6879043359206,-0.3577869424156832,155.14996343216978,-0.3596995460568473,154.48976740408497,-0.35696328835138713,155.5393035233649,-0.36130232189217215,164.63371037806456,157.9576943284198,132.24263874448812,184.99385236995656,-0.3965841395012497,-0.3710810199069352,-0.24878546769755483,-0.4629951712329694,146.74203043820435,-0.32301201149920866,167.6445712700339,-0.40742136018907804,165.45247922260424,-0.3995702422734708,162.98403926604777,-0.39047656161767164
slc_far,slc,14,12600.0,C_20_30m,26.334915161132812,181.01933598375595,154.88638465747567,0.16872336057215187,164.4877550940682,0.09380580214794043,1_12,154.88638465747567,0.16872336057215187,155.3463165772908,0.16526313576087803,154.6891606468342,0.17021344757979073,155.7338661219927,0.16236333490851718,164.85752449937942,158.1660661058031,132.39100245171352,185.2642144019561,0.09803502468846892,0.14448908315558318,0.3673084471867978,-0.022912565342977254,146.92303789018274,0.23206910626949062,167.87109930723167,0.07832340844126384,165.67387699309683,0.09262449378967896,163.20628104841487,0.10914442030608407
slc_far,slc,14,12700.0,C_20_30m,26.369909286499023,181.01933598375595,154.95518806186408,0.16820442250366008,164.4877550940682,0.09380580214794043,1_12,154.95518806186408,0.16820442250366008,155.41438283584583,0.16475278980424224,154.7582804070661,0.16969079462252012,155.80131187620316,0.16186015254859076,164.9351322622091,158.23830843191845,132.44239747515797,185.35799565070127,0.0975183607090857,0.14396657659948997,0.36677785538961927,-0.023406919414047378,146.98577184249746,0.23154325561338784,167.94964555242333,0.07781910100699241,165.75064066740816,0.09211846937584767,163.2833419107419,0.10862096442580982
slc_far,slc,14,12900.0,C_20_30m,26.419734954833984,109.62692660678424,155.0529620521412,-0.29297109093653495,164.4877550940682,-0.3375814371294159,1_12,155.0529620521412,-0.29297109093653495,155.5111095067513,-0.2950540514147323,154.85650386354118,-0.29207412106250974,155.8971569374718,-0.29679970590641314,165.04543770883484,158.3409782771563,132.51540156462335,185.4913181234317,-0.33577729788458166,-0.30765284009490035,-0.1727231301991502,-0.40899160286394076,147.07490966800958,-0.25461843318997257,168.06128259854916,-0.347696715675722,165.859740866102,-0.33903835834830054,163.3928685325067,-0.32905929376609133
slc_far,slc,14,13000.0,C_20_30m,26.44816780090332,109.62692660678424,155.10865642687097,-0.2932249615709229,164.4877550940682,-0.3375814371294159,1_12,155.10865642687097,-0.2932249615709229,155.56620741369943,-0.2953037267582683,154.9124542151349,-0.2923298054878164,155.95175274526284,-0.29704588324920733,165.108280773738,158.39946614532715,132.55696984988398,185.56728985619932,-0.33603011252345727,-0.3079084843240283,-0.17298255436185062,-0.40923356324416416,147.12567884330153,-0.2548756446279913,168.12488309945493,-0.3479434775759279,165.92189437038917,-0.33928595124364413,163.45526709458508,-0.32931542338524045
slc_far,slc,14,13900.0,C_20_30m,26.249481201171875,186.18181818181793,154.71794470918104,0.20336279370682342,164.4877550940682,0.12499999999999956,1_13,154.71794470918104,0.20336279370682342,155.17968178606898,0.19978218822802174,154.51994598000314,0.20490475841812827,155.56875082179096,0.1967815978357712,164.6675789333461,157.98922903805328,132.2651035881493,185.0347557277468,0.1306525509625689,0.1784462733024299,0.40764126841465287,0.0061991729583974475,146.76942967881888,0.26853268142587106,167.67885121288947,0.11034764870518221,165.48598383045461,0.12506095001113104,163.0176703515432,0.14209593217914285
slc_far,slc,14,14100.0,C_20_30m,26.20718002319336,175.61455118592883,154.63429980414784,0.135676569870679,164.4877550940682,0.061147495569273014,1_13,154.63429980414784,0.135676569870679,155.09693357706064,0.13228899589219734,154.43591623414687,0.13713542463575723,155.48675739134944,0.1294502125600261,164.57328019608505,157.90142571165745,132.20254352769894,184.9208782765863,0.06709030151606865,0.11217837580907708,0.32837498053987324,-0.05032599443280816,146.69313576621244,0.19715588782428783,167.58340644331622,0.04792326945167491,165.39269690905527,0.061803540711923066,162.9240323816005,0.07789224596776867
slc_far,slc,14,14200.0,C_20_30m,26.187978744506836,157.07442971594133,154.5962782333324,0.01602982627349303,164.4877550940682,-0.05088082630137902,1_13,154.5962782333324,0.01602982627349303,155.05931966995115,0.012995736407714231,154.3977197023117,0.01733646078964446,155.44948662482426,0.010453190463335815,164.5304214121195,157.8615163992809,132.17409742304642,184.86912918722828,-0.04531679693144541,-0.00498593134851677,0.18839040915253635,-0.15034797639543995,146.65845254488823,0.07102200378028023,167.54002614443945,-0.06246624564493941,165.35029644225474,-0.05005051036726493,162.8814734945442,-0.03565196000512216
slc_far,slc,14,14300.0,C_20_30m,26.183320999145508,152.64890726398548,154.58705010901068,-0.012537549837832285,164.4877550940682,-0.07762195928133686,1_13,154.58705010901068,-0.012537549837832285,155.05019049459813,-0.01548713499127441,154.38844911096535,-0.011267305663065441,155.44044073693686,-0.017958862312258295,164.52001978497887,157.8518303417172,132.16719250460199,184.85657069798611,-0.07215603630797318,-0.03296080296610093,0.15496822147198386,-0.17423055784487473,146.6500343704666,0.040906044920279605,167.52949788751067,-0.08882370454853816,165.3400059003635,-0.07675757943317052,162.87114461128706,-0.06276272799395055
slc_far,slc,14,14400.0,C_20_30m,26.18988037109375,152.64890726398548,154.60004525011723,-0.012620552490622772,164.4877550940682,-0.07762195928133686,1_14,154.60004525011723,-0.012620552490622772,155.06304629539474,-0.015568757928374088,154.40150405428133,-0.011350904908800086,155.4531792519753,-0.018039335068499085,164.53466752400095,157.86547037568425,132.1769159894785,184.8742558518025,-0.0722386378437947,-0.03304435795417793,0.15488325719550455,-0.17430955131821746,146.66188889878924,0.040821909564575876,167.5443239418458,-0.0889043348495081,165.35449719093964,-0.07683849029084855,162.88568990674463,-0.06284642100002724
slc_far,slc,14,14500.0,C_20_30m,26.21639633178711,152.64890726398548,154.6525376557865,-0.012955690363520178,164.4877550940682,-0.07762195928133675,1_14,154.6525376557865,-0.012955690363520178,155.11497589799217,-0.01589832715848427,154.4542380033107,-0.011688450654792182,155.50463512851778,-0.01836426201812036,164.59383955730272,157.92056961427292,132.21618634354294,184.94570413994657,-0.0725721711422781,-0.03338173338130479,0.15454023811692252,-0.1746285323368335,146.7097716179997,0.040482209061370344,167.60421583269218,-0.08922990686365284,165.41303607121645,-0.07716519272238942,162.94444778874902,-0.06318435923702836
slc_far,slc,16,11500.0,C_20_30m,26.159914016723633,168.34456300068567,154.54064531077972,0.0893222469865218,164.4877550940682,0.02548241925784822,1_11,154.54064531077972,0.0893222469865218,155.00428330883287,0.08606394228005576,154.34183074612403,0.09072545133661558,155.39495240034668,0.08333353432855839,164.46771698659475,157.80312416354266,132.1324653188262,184.79342706271078,0.023572078977705413,0.06680120493823782,0.27405904820198623,-0.08901217063550149,146.6077007762394,0.1482654874836502,167.476557994759,0.00518284478926212,165.2882608104672,0.018490739603843176,162.81920735829098,0.03393552721477078
slc_far,slc,16,11600.0,C_20_30m,26.243452072143555,152.8377124162541,154.706032835128,-0.012076584116567646,164.4877550940682,-0.0698487406204964,1_11,154.706032835128,-0.012076584116567646,155.16789759909102,-0.01501718602166946,154.50797930591344,-0.01081023062473907,155.55707411385117,-0.017481440256498892,164.65414881347056,157.9767244992596,132.25619604372326,185.0185356669107,-0.07176519074902132,-0.032530185059189365,0.15561854180144952,-0.17393296911933087,146.75856523559932,0.04142277604646516,167.6652579928751,-0.0884354084687663,165.47269810168055,-0.07635692069070166,163.00433441685416,-0.06237025559455833
slc_far,slc,16,11700.0,C_20_30m,26.294921875,145.9139583752388,154.80761684969733,-0.05744974734087782,164.4877550940682,-0.11233354679679652,1_11,154.80761684969733,-0.05744974734087782,155.26839282427122,-0.0602468685279659,154.6100305984685,-0.05624520084220108,155.65665285721647,-0.06259092883691031,164.7686914102587,158.08336769117196,132.3321417708461,185.15688932366493,-0.11443152745610741,-0.0769809594372195,0.10263429898921861,-0.21194421169944822,146.85121064841476,-0.0063823258183407505,167.78119036574972,-0.13033184436731016,165.58600614914118,-0.1188025983076374,163.1180728944967,-0.10547031493184311
slc_far,slc,16,11900.0,C_20_30m,26.215967178344727,60.20925768067627,154.65168858930804,-0.6106783040658059,164.4877550940682,-0.6361867364265774,1_11,154.65168858930804,-0.6106783040658059,155.11413593428261,-0.6118390028218628,154.4533850301262,-0.6101784517773281,155.50380282687874,-0.6128116702862451,164.59288239470177,157.91967835842516,132.21555122801706,184.94454831962997,-0.6341928228932068,-0.6187349271062896,-0.5446128906815187,-0.6744469721993656,146.70899714284675,-0.5896007821384528,167.60324703182093,-0.6407631788348049,165.41208916517033,-0.6360044904544129,162.943497329427,-0.6304899632849437
slc_far,slc,16,12100.0,C_20_30m,25.811798095703125,124.86876382201687,153.8445772568541,-0.18834471745117232,163.06361868632735,-0.23955689420785697,1_11,153.8445772568541,-0.18834471745117232,154.31568658819094,-0.19082261445498117,153.64255597244002,-0.18727748941891142,154.71264404955855,-0.19289877961094049,163.68379572193177,157.07281250643211,131.61058321250295,183.84792786843684,-0.23713423634099007,-0.20502624337420894,-0.05122551109435092,-0.3208040728564858,145.97235689051325,-0.14457253084106303,166.68301669368836,-0.250860907734308,164.51252700683344,-0.24097716998274465,162.04071842387583,-0.2293988508778536
slc_far,slc,16,12200.0,C_20_30m,25.51276397705078,124.86876382201687,153.23768678668225,-0.18513019583855328,163.06361868632735,-0.23886190638296845,1_11,153.23768678668225,-0.18513019583855328,153.71532176246453,-0.18766221616491874,153.03286443569397,-0.18403955723845156,154.11777104202235,-0.18978348195828976,163.00123443198032,156.43648252165056,131.15409034245732,183.0260413591907,-0.23393976581125808,-0.2017925626476852,-0.04792322148725059,-0.3177541135965428,145.4178938656634,-0.14131087651860597,165.99197168039262,-0.24774214946705952,163.8368360777511,-0.23784683096078196,161.36281715468203,-0.22616147868614644
slc_far,slc,16,12300.0,C_20_30m,25.18880844116211,103.97144730968247,152.5707125274209,-0.31853600479845623,161.6639309722816,-0.3605651574784823,1_12,152.5707125274209,-0.31853600479845623,153.05553237130968,-0.32069461522338305,152.36280588046856,-0.31760611319241516,153.46402759587485,-0.3225028109944037,162.25206931636544,155.7375917900908,130.65085661998145,182.12537988264162,-0.359198019798719,-0.33239337969332894,-0.2042038605831742,-0.4291215898812135,144.80799527719162,-0.28200478771451665,165.23338157769533,-0.370760034583003,163.09494011762663,-0.3625096693085841,160.6186935442527,-0.3526815278133433
slc_far,slc,16,12400.0,C_20_30m,24.873920440673828,103.97144730968247,151.91277557138912,-0.3155845720110442,161.6639309722816,-0.3591407339525101,1_12,151.91277557138912,-0.3155845720110442,152.40469724337956,-0.3177936822797043,151.70181999724232,-0.314632828323533,152.81916784201474,-0.31964393748584796,161.5140282589068,155.0486097285327,130.15288875380756,181.2395162195258,-0.3562698644168767,-0.32942676821339334,-0.20115912673785474,-0.4263312467478263,144.20581716454345,-0.2790065660732137,164.48594124743127,-0.3679007061565137,162.36378761666907,-0.35963893897848287,159.88554581753135,-0.34971327909566374
slc_far,slc,16,12500.0,C_20_30m,24.65102767944336,103.97144730968247,151.4412294953551,-0.31345349178592463,161.6639309722816,-0.35751861956228836,1_12,151.4412294953551,-0.31345349178592463,151.93825027698662,-0.3156993244285732,151.22808461860078,-0.31248585491312786,152.3570107574975,-0.31758015733735423,160.985652736912,154.55507608724722,129.79506329755043,180.60616221434546,-0.35415705970024536,-0.3272854574443741,-0.19895684267026592,-0.42431949145628833,143.77390869337157,-0.2768406433783219,163.9507680452155,-0.365837387958997,161.8401804461609,-0.35756715654262083,159.36062971002715,-0.3475713072992427
