run,product,geometry,transect,distance_m,E,N,band,band_name,window_class,dominant_class_name,admissible_fraction,depth_mean_m,forward_source,lambda_contour_m,lambda_centroid_m,lambda_pred_m,identifiable,rel_err_contour,rel_err_centroid,block
slc_near,slc,near,35,5900.0,436935.4912073557,4008800.693707323,3,C_20_30m,legacy_calibrated,legacy_bias_corrected,0.0,21.411781311035156,block39_sector72,74.50694401116141,117.65181087531876,154.5660377358489,True,-0.5179604452402883,-0.23882495405372317,3_5
slc_near,slc,near,35,5950.0,436972.48373208405,4008834.3322731997,3,C_20_30m,legacy_calibrated,legacy_bias_corrected,0.0,21.431882858276367,block39_sector72,131.1097650512854,120.27363882560319,154.5660377358489,False,-0.15175567044456395,-0.22186244412146305,3_5
slc_near,slc,near,35,6000.0,437009.47625681234,4008867.970839076,3,C_20_30m,legacy_calibrated,legacy_bias_corrected,0.0,21.439573287963867,block39_sector72,131.1097650512854,135.6002288026735,154.5660377358489,False,-0.15175567044456395,-0.12270359783426477,3_5
slc_near,slc,near,36,550.0,433093.34526971704,4005071.8507445417,1,A_0_12m,mixed_source,frf_survey_2021,0.5690406976744186,8.394116401672363,block39_sector72,87.9511041506101,114.86536323399564,95.29923978705828,True,-0.07710592081182643,0.20531248193224783,4_0
slc_near,slc,near,36,600.0,433131.7479510055,4005103.8700210773,1,A_0_12m,mixed_source,bluetopo_direct_2019_2020_certified,0.47129360465116277,8.706392288208008,block39_sector72,103.97144730968249,114.06635756421652,97.33884128917231,True,0.06813935662955095,0.17184831926805488,4_0
slc_near,slc,near,36,650.0,433170.150632294,4005135.889297613,1,A_0_12m,mixed_source,bluetopo_direct_2019_2020_certified,0.38117732558139533,9.011628150939941,block39_sector72,114.4866804479891,124.8452286189271,99.49304652831319,True,0.15070031969931796,0.2548136073348535,4_0
slc_near,slc,near,36,700.0,433208.55331358255,4005167.908574148,1,A_0_12m,mixed_source,bluetopo_direct_2019_2020_certified,0.299490538573508,9.3147611618042,block39_sector72,113.77777777777767,124.9100211671806,99.9441020013948,True,0.1384141284914424,0.24979882420112576,4_0
slc_near,slc,near,36,750.0,433246.95599487104,4005199.9278506837,1,A_0_12m,mixed_source,bluetopo_direct_2019_2020_certified,0.23046165030897856,9.594381332397461,block39_sector72,112.2297086671238,126.38128475215726,102.9882210970535,True,0.08973344205412936,0.22714309855938497,4_0
slc_near,slc,near,36,800.0,433285.3586761595,4005231.9471272193,1,A_0_12m,mixed_source,bluetopo_direct_2019_2020_certified,0.17381818181818182,9.878761291503906,block39_sector72,112.2297086671238,141.92325786393732,105.10469026759871,True,0.06778972833072094,0.3503037543100862,4_0
slc_near,slc,near,36,850.0,433323.76135744806,4005263.9664037544,1,A_0_12m,mixed_source,bluetopo_direct_2019_2020_certified,0.11418181818181818,10.175764083862305,block39_sector72,126.42938837114735,119.49456963156224,106.35134331981259,True,0.18878976442222672,0.12358307757548714,4_0
slc_near,slc,near,36,900.0,433362.16403873655,4005295.98568029,1,A_0_12m,temporally_inadmissible,bluetopo_direct_2019_2020_certified,0.0625,10.471445083618164,block39_sector72,127.01156821934926,119.12348889664345,107.65250196083767,True,0.17982922742988472,0.1065556928716691,4_0
