row,col,kx_rad_m,ky_rad_m,k_rad_m,wavelength_m,angle_from_parallel_deg,vector_bearing_grid_north_deg,power,relative_power,endpoint_MSC,min_adjacent_MSC,fixed_diagnostic,pre_coherence_candidate,common_candidate,common_exclusions,evaluated,s_phi_A,s_phi_B,s_phi_C,A_valid,B_valid,C_valid,intersection,A_rmse,A_R2,A_max_step,A_unwrap_valid,reference_slope_span,telescoping_error,B_rms,C_rms,B_ambiguous,C_ambiguous,B_boundary,C_boundary,delta_B_A,delta_C_A,A_exclusions,B_exclusions,C_exclusions,lag1_s_phi,lag1_valid,lag1_ambiguous,lag2_s_phi,lag2_valid,lag2_ambiguous,lag4_s_phi,lag4_valid,lag4_ambiguous,lag8_s_phi,lag8_valid,lag8_ambiguous
139,74,-0.021816615649929122,0.08699795040710197,0.08969173927097916,70.05311033379175,104.07784504312659,183.91356874312658,20590.092130744473,0.011955463747607151,0.061680753389032984,0.0013610603548134452,False,False,False,below_power_or_outside_canonical_band_or_zero;low_endpoint_MSC,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,75,-0.021816615649929122,0.09666438934122441,0.09909575614085879,63.40519061430247,102.71824934637344,182.55397304637344,27418.516184369844,0.015920330718965137,0.1106139346232224,0.007571856563782385,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,76,-0.021816615649929122,0.10633082827534684,0.1085458878085118,57.88506072439973,101.59484546339185,181.43056916339185,22877.97596726307,0.013283904246685456,0.06833943320450146,0.0013789560147767523,False,False,False,below_power_or_outside_canonical_band_or_zero;low_endpoint_MSC,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,77,-0.021816615649929122,0.11599726720946928,0.11803105827908919,53.233321795037554,100.65168309912008,180.4874067991201,26902.47968127864,0.015620698465453421,0.2406085201863125,0.005755165956348741,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,78,-0.021816615649929122,0.12566370614359174,0.1275434504792767,49.26309648648309,99.84901451111703,179.68473821111704,15995.16508902091,0.00928745802323259,0.31104980691028294,0.005353168920430559,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,79,-0.021816615649929122,0.13533014507771415,0.13707739742631492,45.83677123398168,99.15787925986396,178.99360295986395,23511.929345904377,0.01365200394181514,0.2616839257374194,0.0009222654388120441,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,80,-0.021816615649929122,0.14499658401183663,0.1466286946457559,42.850993950122096,98.55670597241482,178.39242967241483,24964.455447312524,0.01449540100082628,0.5495905842608573,0.005728027927926833,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,81,-0.021816615649929122,0.15466302294595904,0.1561941592544324,40.226762237277995,98.02911311905099,177.864836819051,21141.062368074836,0.01227537997996718,0.3394078538178651,0.0016650344219397246,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,49,-0.017453292519943295,-0.15466302294595904,0.15564468537848944,40.36877514899035,-96.43843169833663,343.39729200166335,20142.915400310085,0.011695814341692203,0.08735217842964874,0.004240093777706172,False,False,False,below_power_or_outside_canonical_band_or_zero;low_endpoint_MSC,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,50,-0.017453292519943295,-0.14499658401183663,0.14604323604634453,43.02277515396684,-96.86369191462704,342.97203178537296,21605.630959386275,0.012545127823562673,0.12110204992257895,0.0009984699164501257,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,51,-0.017453292519943295,-0.13533014507771415,0.13645096403668927,46.0472034883546,-97.34877222192728,342.48695147807274,25141.000342767395,0.014597910308897039,0.18735782292995148,0.0031056835920233966,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,52,-0.017453292519943295,-0.12566370614359174,0.12686995097945644,49.52461365888758,-97.90716270295846,341.92856099704153,16835.507762910926,0.009775395926058092,0.16880122823374272,0.004028103972863113,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,53,-0.017453292519943295,-0.11599726720946928,0.1173029557166047,53.56374243765263,-98.55670597241482,341.2790177275852,15958.445139143949,0.009266136893303674,0.050443466209810765,0.022200305837298956,False,False,False,below_power_or_outside_canonical_band_or_zero;low_endpoint_MSC,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,54,-0.017453292519943295,-0.10633082827534684,0.10775371205442534,58.31061582366657,-99.32148894922153,340.5142347507785,19193.15565064252,0.011144344334468079,0.07289743695763577,0.0063843826291468675,False,False,False,below_power_or_outside_canonical_band_or_zero;low_endpoint_MSC,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,55,-0.017453292519943295,-0.09666438934122441,0.0982273973313888,63.965710971472305,-100.23480276342322,339.6009209365768,28255.288475034962,0.01640619550881284,0.2492164263054085,0.0021669291182099845,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,56,-0.017453292519943295,-0.08699795040710197,0.08873139689435347,70.81129709544136,-101.3439359000062,338.4917877999938,35393.32559244989,0.020550836700529686,0.19918893833421217,0.009654810209058886,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,57,-0.017453292519943295,-0.07733151147297952,0.07927660491268702,79.2564882678781,-102.71824934637344,337.11747435362656,36564.239958356,0.02123071827484476,0.038110666626210016,0.00660623528964064,False,False,False,below_power_or_outside_canonical_band_or_zero;low_endpoint_MSC,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,58,-0.017453292519943295,-0.06766507253885708,0.06987975001011022,89.91424992605917,-104.46341750630233,335.3723061936977,38939.22657207846,0.022609734268610713,0.08526472797017129,3.874490841440793e-05,False,False,False,below_power_or_outside_canonical_band_or_zero;low_endpoint_MSC,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,59,-0.017453292519943295,-0.05799863360473464,0.06056780431716972,103.73804000351443,-106.74790305839997,333.08782064160005,34828.80123514432,0.02022305038245244,0.06665267801866809,0.07470090108524167,False,False,False,below_power_or_outside_canonical_band_or_zero;low_endpoint_MSC,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,60,-0.017453292519943295,-0.04833219467061221,0.05138694835719147,122.2720069599204,-109.85521436932105,329.98050933067896,53373.95250731108,0.03099113642696417,0.24587843408090912,0.020397433327039305,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,61,-0.017453292519943295,-0.03866575573648976,0.042422377190117475,148.11016551527172,-114.29388760258507,325.54183609741494,147146.9300571828,0.08543962682146222,0.23910612040672244,0.1122332723652304,False,True,True,,True,0.20054847445933272,0.17130002587965587,0.16978239558504768,False,False,False,False,0.761250434449703,0.7458966146535051,2.7176845236434217,False,2.7755575615628914e-17,0.0,1.0259385353016892,0.9728865462168573,False,False,False,False,-0.029248448579676845,-0.030766078874285036,large_wrapped_step;high_unwrapped_RMSE,high_circular_RMS,high_circular_RMS,0.17130002587965587,False,False,0.1171222955243188,False,False,-2.0935818299003435,False,True,2.413615105379072,False,True
140,62,-0.017453292519943295,-0.02899931680236732,0.033846385254422254,185.6382966733101,-121.0417099254886,318.7940137745114,97113.57472616459,0.056388180036629064,0.14839535607687454,0.07023207036614733,False,True,True,,True,0.37297154239806124,0.12942329418982065,0.14569412872686707,False,False,False,False,1.0876758607169401,0.8325858871844407,2.6109899039478273,False,5.551115123125783e-17,0.0,1.0872926677412356,1.293198014344966,False,False,False,False,-0.2435482482082406,-0.22727741367119417,large_wrapped_step;high_unwrapped_RMSE,high_circular_RMS,high_circular_RMS,0.12942329418982065,False,False,0.10396791519200493,False,False,0.06955837424169588,False,True,2.46771940865472,False,True
140,63,-0.017453292519943295,-0.01933287786824488,0.026045682683607685,241.23711340206188,-132.07502205084364,307.7607016491564,46699.153439397734,0.027115470510936303,0.22385131444027645,0.061732740641893935,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,64,-0.017453292519943295,-0.00966643893412244,0.019951377432493898,314.92488819074964,-151.02029230207123,288.81543139792876,73001.8572452853,0.042387914160947664,0.055251819017281024,0.0679628915388096,False,False,False,below_power_or_outside_canonical_band_or_zero;low_endpoint_MSC,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,65,-0.017453292519943295,0.0,0.017453292519943295,360.0,180.0,259.8357237,119834.04884007538,0.06958063215740963,0.3135298487163939,0.08341687780529615,False,True,True,,True,0.20610162246333927,0.0462868105491848,0.04039664685305356,False,False,False,False,1.6478407152833567,0.39818226406454393,2.8603835054452995,False,5.551115123125783e-17,0.0,0.8795349004704083,0.9249584241588962,False,False,False,False,-0.15981481191415448,-0.16570497561028572,large_wrapped_step;high_unwrapped_RMSE,high_circular_RMS,high_circular_RMS,0.0462868105491848,False,False,0.0285578453993739,False,False,-2.1994090480332207,False,True,-1.070538177840815,False,True
140,66,-0.017453292519943295,0.00966643893412244,0.019951377432493898,314.92488819074964,151.02029230207123,230.85601600207121,113042.21207381749,0.06563700928661068,0.2509263514318128,0.22090532966767779,False,True,True,,True,0.07658859469070359,0.24912063530034828,0.08251864552717163,False,False,False,False,0.6846853452940934,0.3460689640207395,2.041869615751006,True,1.3877787807814457e-17,8.881784197001252e-16,0.923377237007206,0.9485074532140688,False,False,False,False,0.1725320406096447,0.00593005083646804,high_unwrapped_RMSE,high_circular_RMS,high_circular_RMS,0.24912063530034828,False,False,0.1448280554445818,False,False,-2.0980844257201494,False,True,2.292099808569635,False,True
140,67,-0.017453292519943295,0.01933287786824488,0.026045682683607685,241.23711340206188,132.07502205084364,211.91074575084366,48229.57617507313,0.028004097595200807,0.20028095276075494,0.041714579983020236,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,68,-0.017453292519943295,0.02899931680236732,0.033846385254422254,185.6382966733101,121.0417099254886,200.8774336254886,56781.30235938254,0.03296958544861904,0.16500294747976718,0.02704699829297329,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,69,-0.017453292519943295,0.03866575573648976,0.042422377190117475,148.11016551527172,114.29388760258507,194.1296113025851,82536.7760296203,0.04792428452484142,0.20709335983972232,0.04853543429356584,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,70,-0.017453292519943295,0.04833219467061221,0.05138694835719147,122.2720069599204,109.85521436932105,189.69093806932105,85594.85346017206,0.04969993145377117,0.07036939109178972,0.018646141784900046,False,False,False,below_power_or_outside_canonical_band_or_zero;low_endpoint_MSC,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,71,-0.017453292519943295,0.05799863360473464,0.06056780431716972,103.73804000351443,106.74790305839997,186.5836267584,105716.75246049858,0.06138354279964805,0.09431263248706204,0.0057063901750043795,False,True,True,,True,-0.265625067585512,-1.413758871571619,0.25751629745560467,False,False,False,False,1.7626582575791025,0.4899197519559757,2.9669224707843624,False,0.0,-3.552713678800501e-15,1.696460138721294,1.6289628160488179,False,False,False,False,-1.1481338039861069,0.5231413650411167,large_wrapped_step;high_unwrapped_RMSE,high_circular_RMS,high_circular_RMS,-1.413758871571619,False,False,0.1513867045029582,False,False,-2.096959365979159,False,False,2.63211063552454,False,True
140,72,-0.017453292519943295,0.06766507253885708,0.06987975001011022,89.91424992605917,104.46341750630233,184.29914120630235,51198.8518800618,0.02972818254937333,0.051074045068150525,0.01855738071045734,False,False,False,below_power_or_outside_canonical_band_or_zero;low_endpoint_MSC,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,73,-0.017453292519943295,0.07733151147297952,0.07927660491268702,79.2564882678781,102.71824934637344,182.55397304637344,37310.97114024524,0.021664301452501082,0.017185674056489634,0.00684419295066041,False,False,False,below_power_or_outside_canonical_band_or_zero;low_endpoint_MSC,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,74,-0.017453292519943295,0.08699795040710197,0.08873139689435347,70.81129709544136,101.3439359000062,181.1796596000062,23957.117468737626,0.013910498679458929,0.2609095547574915,0.00788220270459654,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,75,-0.017453292519943295,0.09666438934122441,0.0982273973313888,63.965710971472305,100.23480276342322,180.07052646342322,26130.71369006998,0.0151725790364124,0.08053261396345043,0.011082111026395213,False,False,False,below_power_or_outside_canonical_band_or_zero;low_endpoint_MSC,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,76,-0.017453292519943295,0.10633082827534684,0.10775371205442534,58.31061582366657,99.32148894922153,179.15721264922155,28291.236286979274,0.016427068303348048,0.08918716862408868,0.00017643316097690014,False,False,False,below_power_or_outside_canonical_band_or_zero;low_endpoint_MSC,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,77,-0.017453292519943295,0.11599726720946928,0.1173029557166047,53.56374243765263,98.55670597241482,178.39242967241483,24046.26848493107,0.01396226346688169,0.2393922412782145,0.003147234408308364,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,78,-0.017453292519943295,0.12566370614359174,0.12686995097945644,49.52461365888758,97.90716270295846,177.74288640295845,29019.521575113897,0.016849941028002257,0.29231787539619797,0.010132809150106056,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,79,-0.017453292519943295,0.13533014507771415,0.13645096403668927,46.0472034883546,97.34877222192728,177.1844959219273,28106.81856697451,0.016319987705945515,0.3375805767896235,0.0007508286864915524,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,80,-0.017453292519943295,0.14499658401183663,0.14604323604634453,43.02277515396684,96.86369191462704,176.69941561462704,29541.212029393053,0.01715285620069807,0.5035719844853797,0.004298905288188929,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,81,-0.017453292519943295,0.15466302294595904,0.15564468537848944,40.36877514899035,96.43843169833663,176.27415539833663,26442.41508506351,0.015353565828713313,0.31975386881763534,0.007981724976848511,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,49,-0.01308996938995747,-0.15466302294595904,0.1552159720048561,40.480275489838185,-94.83772303659613,344.9980006634039,16474.706913239384,0.009565899948528536,0.009422319715572999,0.0032434675706742343,False,False,False,below_power_or_outside_canonical_band_or_zero;low_endpoint_MSC,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,50,-0.01308996938995747,-0.14499658401183663,0.1455862516645429,43.157820435250876,-95.15855178060605,344.67717191939397,20773.878138324566,0.01206217754650562,0.08867813849636354,0.01830768227995316,False,False,False,below_power_or_outside_canonical_band_or_zero;low_endpoint_MSC,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,51,-0.01308996938995747,-0.13533014507771415,0.1359617426535317,46.21289183671975,-95.52481528460572,344.3109084153943,25769.497996701146,0.014962842183380565,0.23920981423660748,9.522432125685739e-05,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,52,-0.01308996938995747,-0.12566370614359174,0.1263436359314271,49.73092044453888,-95.9468630539735,343.8888606460265,31902.459080810226,0.01852389443321819,0.5213368408116019,0.012444535969374153,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,53,-0.01308996938995747,-0.11599726720946928,0.11673351403386707,53.82503353198714,-96.43843169833663,343.39729200166335,18445.829373190954,0.010710415619580716,0.29682739128599284,0.004358238797855714,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,54,-0.01308996938995747,-0.10633082827534684,0.10713352575338554,58.64817071028796,-97.01814628489218,342.81757741510785,26131.132326295115,0.015172822114014058,0.20065520879684529,0.017546508955608834,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,55,-0.01308996938995747,-0.09666438934122441,0.09754666301489684,64.41209891741812,-97.71189241265888,342.1238312873411,28744.536630541,0.01669027333370039,0.3434842729860729,0.0010751225085393877,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,56,-0.01308996938995747,-0.08699795040710197,0.08797721678745354,71.41832325020349,-98.55670597241482,341.2790177275852,38498.45609746715,0.022353804601236243,0.38255037281004173,0.0041851983018573536,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,57,-0.01308996938995747,-0.07733151147297952,0.07843156230323087,80.1104188501006,-99.60743573357124,340.22828796642875,43909.86050069267,0.025495891035604477,0.02576133909584257,3.713820155024367e-05,False,False,False,below_power_or_outside_canonical_band_or_zero;low_endpoint_MSC,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,58,-0.01308996938995747,-0.06766507253885708,0.06891958604285732,91.16690432923403,-100.94876042432102,338.88696327567897,54688.498811996506,0.03175441667799087,0.038353084550564624,0.0011949260395960237,False,False,False,below_power_or_outside_canonical_band_or_zero;low_endpoint_MSC,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,59,-0.01308996938995747,-0.05799863360473464,0.059457453684515264,105.67531769050413,-102.71824934637344,337.11747435362656,36858.788658042184,0.0214017454989408,0.0986788048421792,0.126970395724314,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,60,-0.01308996938995747,-0.04833219467061221,0.0500734294841883,125.47942834959265,-105.1540680503126,334.6816556496874,122495.26728749379,0.07112584625701375,0.0453226475309273,0.1923190872336441,False,True,False,low_endpoint_MSC,True,-0.17633153018756026,-0.01887058823338817,0.11102933476364342,False,False,False,False,1.7207177495992354,0.3075489850486014,3.1114116240324052,False,2.7755575615628914e-17,0.0,0.9397681439171913,1.0645854432820383,False,False,False,False,0.1574609419541721,0.28736086495120367,large_wrapped_step;high_unwrapped_RMSE,high_circular_RMS,high_circular_RMS,-0.01887058823338817,False,False,-0.03684011106529451,False,False,2.293723699065257,False,True,2.3659969168778363,False,True
141,61,-0.01308996938995747,-0.03866575573648976,0.04082141552303049,153.9188493753912,-108.70310183936549,331.1326218606345,83165.60553312501,0.048289409084986086,0.021730329090756745,0.0020897816609482056,False,False,False,below_power_or_outside_canonical_band_or_zero;low_endpoint_MSC,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,62,-0.01308996938995747,-0.02899931680236732,0.0318167828925881,197.48022068702898,-114.29388760258507,325.54183609741494,38294.159905499815,0.022235181736349075,0.14361572915614157,0.12900709490494994,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,63,-0.01308996938995747,-0.01933287786824488,0.023347536600217513,269.115556590285,-124.10127419424715,315.7344495057529,48606.054442273344,0.028222696533306255,0.11196824645081192,0.06269481839866578,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,64,-0.01308996938995747,-0.00966643893412244,0.01627228749429968,386.12796814096595,-143.5555582434129,296.2801654565871,105533.13833465887,0.06127692880243589,0.19086658704083165,0.05949016140500534,False,True,True,,True,0.06261975767059798,-0.10060349512982938,0.057838574705684924,False,False,False,False,0.8725394859733725,0.17887391118212592,3.028580497431434,False,1.3877787807814457e-17,-4.440892098500626e-16,1.2112704803469476,1.1186842103598782,False,False,False,False,-0.16322325280042738,-0.004781182964913054,large_wrapped_step;high_unwrapped_RMSE,high_circular_RMS,high_circular_RMS,-0.10060349512982938,False,False,-0.06122625432835318,False,False,-2.1544338749856586,False,True,-2.1662864654152805,False,True
141,65,-0.01308996938995747,0.0,0.01308996938995747,480.0,180.0,259.8357237,77193.69699130817,0.044821870638710314,0.1865196101064488,0.0282146902421571,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,66,-0.01308996938995747,0.00966643893412244,0.01627228749429968,386.12796814096595,143.5555582434129,223.39128194341288,79973.8489260874,0.046436142467026376,0.086063900268456,0.004390803481266731,False,False,False,below_power_or_outside_canonical_band_or_zero;low_endpoint_MSC,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,67,-0.01308996938995747,0.01933287786824488,0.023347536600217513,269.115556590285,124.10127419424715,203.93699789424716,80143.23926914533,0.046534497544447315,0.05688331023284068,0.015115331565648838,False,False,False,below_power_or_outside_canonical_band_or_zero;low_endpoint_MSC,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,68,-0.01308996938995747,0.02899931680236732,0.0318167828925881,197.48022068702898,114.29388760258507,194.1296113025851,104357.9739616621,0.060594579497263816,0.05496514180997181,0.008081320472330495,False,True,False,low_endpoint_MSC,True,0.44095494484835834,1.6188703622032046,2.6775220755081586,False,False,False,False,2.7607036458160863,0.5190064044362228,2.7831491430442723,False,1.6653345369377348e-16,3.552713678800501e-15,1.616085853630116,1.6468972000424833,False,False,False,False,1.1779154173548463,2.2365671306598003,large_wrapped_step;high_unwrapped_RMSE,high_circular_RMS,high_circular_RMS,1.6188703622032046,False,False,-0.9409297884904247,False,False,2.711536725784134,False,True,-2.941683251113705,False,True
141,69,-0.01308996938995747,0.03866575573648976,0.04082141552303049,153.9188493753912,108.70310183936549,188.5388255393655,109436.20754956151,0.06354321310106194,0.050591505362011784,0.0018944894146756706,False,True,False,low_endpoint_MSC,True,0.3632268721237793,0.2369240269910237,0.3375306823439276,False,False,False,False,1.031183199270416,0.8399410524204302,2.6174009493299453,False,0.0,8.881784197001252e-16,1.1874566950010141,1.381665397357683,False,False,False,False,-0.1263028451327556,-0.02569618977985172,large_wrapped_step;high_unwrapped_RMSE,high_circular_RMS,high_circular_RMS,0.2369240269910237,False,False,0.0872218852175729,False,False,2.525118137722759,False,True,-2.9433487016841617,False,True
141,70,-0.01308996938995747,0.04833219467061221,0.0500734294841883,125.47942834959265,105.1540680503126,184.9897917503126,74237.57137610496,0.043105421173524894,0.027288486234701172,0.01185337904828029,False,False,False,below_power_or_outside_canonical_band_or_zero;low_endpoint_MSC,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,71,-0.01308996938995747,0.05799863360473464,0.059457453684515264,105.67531769050413,102.71824934637344,182.55397304637344,54655.01986647628,0.0317349774099714,0.12531207977595504,0.0013571036067964578,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,72,-0.01308996938995747,0.06766507253885708,0.06891958604285732,91.16690432923403,100.94876042432102,180.784484124321,26645.773275319734,0.015471644050799413,0.10905264396547625,0.008746661695777626,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,73,-0.01308996938995747,0.07733151147297952,0.07843156230323087,80.1104188501006,99.60743573357124,179.44315943357122,21951.45965831875,0.012745930347743501,0.3269447049624335,1.5500573803564068e-05,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,74,-0.01308996938995747,0.08699795040710197,0.08797721678745354,71.41832325020349,98.55670597241482,178.39242967241483,20734.118215353727,0.012039091281778531,0.03255837938659174,0.010998275703497429,False,False,False,below_power_or_outside_canonical_band_or_zero;low_endpoint_MSC,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,75,-0.01308996938995747,0.09666438934122441,0.09754666301489684,64.41209891741812,97.71189241265888,177.5476161126589,27284.773842058432,0.015842674353230054,0.03556688298754053,0.007495986333390311,False,False,False,below_power_or_outside_canonical_band_or_zero;low_endpoint_MSC,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,76,-0.01308996938995747,0.10633082827534684,0.10713352575338554,58.64817071028796,97.01814628489218,176.85386998489219,41549.55955171977,0.024125402149507983,0.04858555053477467,0.011173144554933888,False,False,False,below_power_or_outside_canonical_band_or_zero;low_endpoint_MSC,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,77,-0.01308996938995747,0.11599726720946928,0.11673351403386707,53.82503353198714,96.43843169833663,176.27415539833663,23531.907313115935,0.013663603980378934,0.23693914626255078,0.005195419058715621,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,78,-0.01308996938995747,0.12566370614359174,0.1263436359314271,49.73092044453888,95.9468630539735,175.7825867539735,29311.64686747688,0.017019561121026996,0.12171793956617974,0.0007972119929396399,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,79,-0.01308996938995747,0.13533014507771415,0.1359617426535317,46.21289183671975,95.52481528460572,175.36053898460574,25638.589550398578,0.014886831295518193,0.3597559198039416,0.0009077981185778157,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,80,-0.01308996938995747,0.14499658401183663,0.1455862516645429,43.157820435250876,95.15855178060605,174.99427548060606,24192.589524473122,0.014047223547324707,0.515191380474156,0.004429599088310603,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,81,-0.01308996938995747,0.15466302294595904,0.1552159720048561,40.480275489838185,94.83772303659613,174.67344673659613,33249.89393870583,0.019306271145937182,0.3653826057811045,0.0041814584740587375,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
