scale,correlation_s,partition,replicate,error,gain,improved_folds,stable,category,slope_span,offset_ratio_cv,offset_ratio,delta_s
0,0.5,alternative,48,,-0.0575708968038422,4,True,no_predictive_advantage,0.014397407522955152,0.35515151760124775,0.0724707436453318,0.0007629777297101237
0,0.5,alternative,49,,-0.07221164403784863,1,True,no_predictive_advantage,0.018656829839676425,0.47269952083201594,0.08605268118990317,-0.0004925508103992282
0,0.5,alternative,50,,-0.3257527124985242,1,True,no_predictive_advantage,0.04531013983979193,0.30338060155727337,0.047178233357493125,-9.103336101812243e-05
0,0.5,alternative,51,,-0.05346011431746489,5,True,no_predictive_advantage,0.014557688554383219,0.4698898308450092,0.07614204526217569,0.0006754046520012214
0,0.5,alternative,52,,-0.03908517154858404,3,True,no_predictive_advantage,0.028014248169410505,0.140008740085534,0.13279356666427802,9.872700888197139e-05
0,0.5,alternative,53,,-0.1984483369889496,0,True,no_predictive_advantage,0.02462344266894967,0.49623846233459495,0.03555261552147663,-0.000219281386754977
0,0.5,alternative,54,,0.06356002573375308,6,True,descriptive_or_unstable,0.007395480891769557,0.13697157753818012,0.10069608136984894,0.0003213955428718607
0,0.5,alternative,55,,0.15066605563668245,6,True,repeated_predictive_stable,0.008452241316385611,0.14131662767856376,0.1360992166478568,-0.0010472883298248137
0,0.5,alternative,56,,-0.3177059790275514,3,True,no_predictive_advantage,0.034187169191276845,0.27233731005364653,0.16305561380840203,0.00028992396036781054
0,0.5,alternative,57,,-0.06393320764109389,4,True,no_predictive_advantage,0.010289849695721776,0.2713876473421572,0.09259322036828928,0.00012241939381196776
0,0.5,alternative,58,,-0.02414466768110146,6,True,no_predictive_advantage,0.017943770370851875,0.32960339230172125,0.08074310691553821,1.0734101243914385e-05
0,0.5,alternative,59,,-0.19521001700807306,1,True,no_predictive_advantage,0.018766087163564704,0.4438579457855334,0.052214354038747336,-0.00011660689055786877
0,0.5,alternative,60,,-0.18340394066737176,5,True,no_predictive_advantage,0.027557575582664084,0.361988765899247,0.11243295031579591,0.00017354310704770226
0,0.5,alternative,61,,-0.19570748120592785,4,True,no_predictive_advantage,0.020716431735907315,0.37665448844260907,0.06849259183903261,-0.0001948291211250619
0,0.5,alternative,62,,-0.33269621080082623,2,False,no_predictive_advantage,0.030363892664624248,0.5122970387639939,0.09120819803349844,0.0007791257436909893
0,0.5,alternative,63,,-0.1928419878402865,0,True,no_predictive_advantage,0.018205029817293272,0.40779359406156857,0.045167799218041364,-6.912372236000941e-05
0,0.5,alternative,64,,-0.1329586614743974,2,False,no_predictive_advantage,0.009971691677261918,0.6624154192702028,0.033052854623274994,-8.022316308653465e-05
0,0.5,alternative,65,,-0.0010739270098603093,5,True,no_predictive_advantage,0.020858623839165424,0.28306225020905545,0.11118318774795558,0.0007726817183052459
0,0.5,alternative,66,,-0.1411298829835146,1,False,no_predictive_advantage,0.012694756957926434,0.556288944795701,0.004690992213975634,6.577141646202378e-06
0,0.5,alternative,67,,-0.25018894163058825,1,True,no_predictive_advantage,0.018954092888667007,0.4706866808837061,0.05998707967633929,2.6925604248662083e-05
0,0.5,alternative,68,,-0.04043135154136546,5,True,no_predictive_advantage,0.022556418057855965,0.2960440864166381,0.12671136575366904,0.00012645937760186188
0,0.5,alternative,69,,-0.1449210966621053,2,True,no_predictive_advantage,0.01865404521490105,0.4589028453700151,0.06001510271686886,-6.588600113999199e-05
0,0.5,alternative,70,,-0.25079608714302815,3,True,no_predictive_advantage,0.021954076719478244,0.43186078468875183,0.09959409745412945,-0.0009969144134326369
0,0.5,alternative,71,,-0.1388204101355539,2,True,no_predictive_advantage,0.02178600074470194,0.30480513490813727,0.09324685892283828,7.051835183741195e-05
0,0.5,alternative,72,,0.018059690697528774,4,True,descriptive_or_unstable,0.021019902385532696,0.2619638421526559,0.12888635783435462,0.0003154823064490664
0,0.5,alternative,73,,-0.21730374124515217,3,True,no_predictive_advantage,0.021924427650308886,0.4573115234135917,0.09460358097898221,-7.800672035290779e-05
0,0.5,alternative,74,,-0.2029246318209963,2,True,no_predictive_advantage,0.02462646703611565,0.3923635882717102,0.10398012163212246,-0.000913644120887791
0,0.5,alternative,75,,-0.16554257032099917,1,False,no_predictive_advantage,0.009694257032334952,0.6889740695521311,0.0089268665217818,1.1362486364518976e-05
0,0.5,alternative,76,,-0.3003682865709336,3,False,no_predictive_advantage,0.020014187683230655,0.6398184839294048,0.06189456987783931,0.000134187314189127
0,0.5,alternative,77,,-0.42534030902295217,1,True,no_predictive_advantage,0.03995469716921868,0.49361675575762626,0.028900709773666173,-0.00034436028700152166
0,0.5,alternative,78,,-0.16611549311777596,3,False,no_predictive_advantage,0.018303883183562353,0.523625160907507,0.06981372494510263,-0.0007827059260148705
0,0.5,alternative,79,,-0.03710072106945694,5,True,no_predictive_advantage,0.024365547796241616,0.3380322530274674,0.13864788592943295,0.00023036693507233474
0,0.5,alternative,80,,-0.11490054042470521,5,False,no_predictive_advantage,0.02110692283855925,0.5611369449365523,0.0883440926006699,0.00024695792263557115
0,0.5,alternative,81,,-0.14701136617535737,3,False,no_predictive_advantage,0.030572193974820083,0.6514428653693728,0.06464529679711985,3.78096380734827e-05
0,0.5,alternative,82,,0.21577575498385404,7,True,repeated_predictive_stable,0.019038308921133396,0.15662494841288574,0.20538108166103108,0.0014456498323561773
0,0.5,alternative,83,,-0.08806300094971187,5,True,no_predictive_advantage,0.013373273351119708,0.4566633957329044,0.0691670655826199,-0.0004408394450188813
0,0.5,alternative,84,,-0.3710007692058366,3,True,no_predictive_advantage,0.04329435027074424,0.28279942648073736,0.07204302379201849,-0.0003056717847113033
0,0.5,alternative,85,,-0.30359517162667804,2,False,no_predictive_advantage,0.031527060494047465,0.5383923841175212,0.06790153924776336,0.000835513911153829
0,0.5,alternative,86,,-0.08102924668766232,4,True,no_predictive_advantage,0.017516772433306682,0.37770914066958333,0.09530154140348723,0.0011340388224760356
0,0.5,alternative,87,,-0.08674063434174784,2,True,no_predictive_advantage,0.019011932490911154,0.4052082922471699,0.08350711626525528,-0.00011683524037492399
0,0.5,alternative,88,,-0.05174030911299865,4,True,no_predictive_advantage,0.014433601788638895,0.29332355969088447,0.09882851861359254,0.00016239707209686483
0,0.5,alternative,89,,-0.1283567758753723,4,False,no_predictive_advantage,0.021821709165951275,0.5151341513012028,0.05097064467692368,-6.737446634386135e-05
0,0.5,alternative,90,,-0.010649407676821099,5,True,no_predictive_advantage,0.011550020015966334,0.24875419521804865,0.07790477181390411,0.000489284117622224
0,0.5,alternative,91,,-0.036914172976603155,3,True,no_predictive_advantage,0.01210813807404365,0.3678838478972085,0.04075066028536892,0.0001692673651411125
0,0.5,alternative,92,,-0.035091219606699475,2,False,no_predictive_advantage,0.01218500388182081,0.5129164721346455,0.01781462523323238,-0.00011296819676548386
0,0.5,alternative,93,,-0.1764975111856748,2,True,no_predictive_advantage,0.010962930626548073,0.484583549847541,0.04261372807577315,-0.0002239603685189051
0,0.5,alternative,94,,0.006404517805466692,3,True,descriptive_or_unstable,0.012218409002223318,0.32505768116625705,0.0803891058770205,-0.00017532467266173635
0,0.5,alternative,95,,-0.06392333670331118,4,True,no_predictive_advantage,0.01201475093892379,0.30832029006521455,0.0875484136324544,-0.0007429859268002215
0,0.5,alternative,96,,-0.020977253976951493,4,True,no_predictive_advantage,0.020037747073830714,0.23478434782745825,0.12848096283197757,-0.0009256379517029734
0,0.5,alternative,97,,-0.07504134526379214,4,True,no_predictive_advantage,0.011723478993419134,0.4280173867039812,0.030682063160367767,0.00010438821619673799
0,0.5,alternative,98,,0.1235153162237862,5,True,descriptive_or_unstable,0.026919109192492907,0.17147588275740447,0.16936583379008116,0.0008542955431071197
0,0.5,alternative,99,,-0.2083961717995957,1,True,no_predictive_advantage,0.0398574063237182,0.3830861620623107,0.06759379342469884,-5.124932441624708e-05
0,0.5,alternative,100,,-0.303614042097498,0,False,no_predictive_advantage,0.03432792305257676,0.7639497411480016,0.014113724972572194,2.287870393524738e-06
0,0.5,alternative,101,,-0.1940177465743218,2,False,no_predictive_advantage,0.03076808888454846,0.5524342174005671,0.036574658295227304,7.042451867655952e-05
0,0.5,alternative,102,,-0.08198274006710671,5,True,no_predictive_advantage,0.02670680337346848,0.33838572641250464,0.13881890505464609,-0.0003213326252908266
0,0.5,alternative,103,,-0.23868040479023112,2,False,no_predictive_advantage,0.015463362202936426,0.5722289130863327,0.03589160026800573,-8.092355534727869e-06
0,0.5,alternative,104,,-0.18340101313642632,0,False,no_predictive_advantage,0.024412573861435083,0.7146634348964237,0.025266247787613282,0.00013963340086808884
0,0.5,alternative,105,,-0.19057329872304707,1,True,no_predictive_advantage,0.03364195666820757,0.35455878246654804,0.020423679008224466,-0.00012903402261632557
0,0.5,alternative,106,,-0.1000171482049188,4,True,no_predictive_advantage,0.016956658776599964,0.4627531907500117,0.06004217581213781,0.0016366151891818448
0,0.5,alternative,107,,-0.041518117335078264,3,True,no_predictive_advantage,0.009415247873698795,0.37916675765995966,0.05205908823070176,-1.4000646806344719e-06
0,0.5,alternative,108,,-0.10930599464196344,4,False,no_predictive_advantage,0.01046129247196581,0.5588450923184025,0.032149874943769134,0.00010702557265079848
0,0.5,alternative,109,,-0.06908236190135364,4,True,no_predictive_advantage,0.015496159023412337,0.28083005072142375,0.12333701683879077,-0.0002706497138126873
0,0.5,alternative,110,,-0.09224000628671858,5,True,no_predictive_advantage,0.012573459540912546,0.4573273236268578,0.08270077597799426,-0.0004750061413231199
0,0.5,alternative,111,,-0.11108871911080742,2,True,no_predictive_advantage,0.02455068610735034,0.41752285787369803,0.048525497743224136,-7.397029271033473e-05
0,0.5,alternative,112,,0.04423690765846533,4,True,descriptive_or_unstable,0.015879643178006997,0.332565261167196,0.09481062199441062,-0.0004183559072857834
0,0.5,alternative,113,,-0.19970560408673332,1,False,no_predictive_advantage,0.02196407212379642,1.0199863716249986,0.03995663998208519,0.0006588252903155234
0,0.5,alternative,114,,-0.19165839417574793,2,False,no_predictive_advantage,0.03156467220753961,0.6669492275324133,0.06679275663966924,-0.00045048914937761975
0,0.5,alternative,115,,-0.16814497895691827,0,True,no_predictive_advantage,0.01788047992618541,0.4748780126481821,0.020715272017420433,-2.0527551885252127e-05
0,0.5,alternative,116,,-0.1531387228351524,1,True,no_predictive_advantage,0.019292362516532213,0.4810812949822572,0.043051226442435205,6.7478509462926e-05
0,0.5,alternative,117,,-0.05443937957405298,2,True,no_predictive_advantage,0.014627220172662658,0.2684565690773403,0.06476763471077218,-9.792507171629827e-05
0,0.5,alternative,118,,0.007158972443085054,4,True,descriptive_or_unstable,0.019440661327226327,0.25174615241788717,0.12441196261846763,-3.6065544923691295e-05
0,0.5,alternative,119,,-0.09929519025747835,4,True,no_predictive_advantage,0.02151232098293726,0.4431131439859008,0.06735173593251313,-4.7479581901432866e-05
0,0.5,alternative,120,,-0.06125842813255411,3,True,no_predictive_advantage,0.013521810861604366,0.23171680367481873,0.09845809382367658,-0.00031355458548426585
0,0.5,alternative,121,,-0.015533164983204673,5,True,no_predictive_advantage,0.0083872372460978,0.33061683343887394,0.0700130015192646,-0.00040996453885888684
0,0.5,alternative,122,,-0.30789612919484877,3,True,no_predictive_advantage,0.02606767531874432,0.3164121206395229,0.07180603213658905,7.174355649508524e-06
0,0.5,alternative,123,,-0.13343291877682506,1,False,no_predictive_advantage,0.013028059036908235,0.54089699440251,0.06459033703727997,-0.0006265580008560923
0,0.5,alternative,124,,-0.1080366944440958,3,True,no_predictive_advantage,0.022609804971695235,0.2770928235668933,0.11899262202020638,0.000716227321539531
0,0.5,alternative,125,,-0.14897797712813965,2,True,no_predictive_advantage,0.014414603346856736,0.4193954721019092,0.04754309265132508,8.067310026876884e-05
0,0.5,alternative,126,,-0.16958220300019566,3,False,no_predictive_advantage,0.01392528403555826,0.5225322448033282,0.05218486999193072,-0.0005021096512370371
0,0.5,alternative,127,,-0.036699747970842855,3,True,no_predictive_advantage,0.011506762257651182,0.32034438239511337,0.0372930461529744,3.746939502996538e-05
0,0.5,alternative,128,,-0.25806412325444383,2,False,no_predictive_advantage,0.047499547085210925,0.5510783967844333,0.0640648705286542,-0.0007864167625186713
0,0.5,alternative,129,,-0.25686431030523305,2,True,no_predictive_advantage,0.022741018413507452,0.3421589598993798,0.07792516707661251,-0.0003112884928868631
0,0.5,alternative,130,,-0.1921355223721033,2,True,no_predictive_advantage,0.01250104333567803,0.30436204790896215,0.06638559107390832,-0.00021950611599169667
0,0.5,alternative,131,,-0.016182667716821753,5,True,no_predictive_advantage,0.008730344808290214,0.2542644436344028,0.10937917048479588,0.0017169429410623938
0,0.5,alternative,132,,-0.28576004465406557,2,False,no_predictive_advantage,0.01843226654028074,0.7367848262268837,0.012716740800348042,7.376195476971326e-06
0,0.5,alternative,133,,-0.2816928790550064,0,False,no_predictive_advantage,0.03118151994243923,0.6016836665126066,0.019905290821619136,1.0052174103047928e-05
0,0.5,alternative,134,,-0.20609182771137435,0,False,no_predictive_advantage,0.03079368463468829,0.5088749209481261,0.020484119174215613,0.0004230001252606419
0,0.5,alternative,135,,0.039537840012165315,6,True,descriptive_or_unstable,0.012621541160775018,0.2944385549405163,0.0765999489004681,-0.0006666799997515627
0,0.5,alternative,136,,-0.1624127919770999,0,True,no_predictive_advantage,0.016100897778945356,0.4608017893057111,0.013830497904445443,0.00016981701622237333
0,0.5,alternative,137,,-0.05803314758249001,3,True,no_predictive_advantage,0.020097762824146714,0.24986172015522956,0.09111077331197899,-8.648443911579706e-05
0,0.5,alternative,138,,-0.09280687992574688,5,True,no_predictive_advantage,0.02729165100034825,0.22671431514959553,0.1192191872164117,-4.04979018261975e-05
0,0.5,alternative,139,,0.13128481151214555,4,True,descriptive_or_unstable,0.010160364070188055,0.13932837073980905,0.12748468227621235,-0.00036042177859396674
0,0.5,alternative,140,,-0.16272836366204002,5,True,no_predictive_advantage,0.025915785675076408,0.42380958569869975,0.07960007157398312,-0.00031879856414518404
0,0.5,alternative,141,,-0.1356103960198567,4,True,no_predictive_advantage,0.013007129395469275,0.4132122470993882,0.07147465121820287,-1.5560812001269575e-05
0,0.5,alternative,142,,-0.20039116970881077,4,True,no_predictive_advantage,0.023229643771803477,0.2120427979593886,0.06767642456472645,0.00013614290360181025
0,0.5,alternative,143,,-0.34010159865663936,3,False,no_predictive_advantage,0.032958165768419256,0.6435085766571936,0.034667101456468195,-0.00014173187701294054
0,0.5,alternative,144,,-0.09047468170224682,2,True,no_predictive_advantage,0.016662165043573818,0.42412872966314413,0.06588277993628631,-0.00022507103439795006
0,0.5,alternative,145,,-0.1640584505470064,4,True,no_predictive_advantage,0.024824541693716395,0.3449848215466987,0.09002413484305899,-0.0001893308770626323
0,0.5,alternative,146,,0.012671644855578257,6,True,descriptive_or_unstable,0.01961915803386205,0.47404876304478527,0.08723440248649907,-0.0005598104845034313
0,0.5,alternative,147,,0.12430059990916609,5,True,descriptive_or_unstable,0.014166305337251772,0.17763543535561716,0.19030356295090556,0.0007858618109322646
0,0.5,alternative,148,,-0.012228633162641334,3,True,no_predictive_advantage,0.014676229463721657,0.1910193821623576,0.10810249018622088,0.0008071486701896058
0,0.5,alternative,149,,0.14265332643059747,7,True,repeated_predictive_stable,0.004448863975692774,0.22581497950467927,0.09984930622303156,-0.0001526960920874565
0,0.5,alternative,150,,-0.24406187944168733,0,True,no_predictive_advantage,0.013167847201060068,0.4037082846339974,0.06703837218559053,-0.0006370098063784302
0,0.5,alternative,151,,-0.10556560175366081,5,True,no_predictive_advantage,0.030965453707072044,0.23704019095168508,0.11349347191474687,1.3252303865396442e-07
0,0.5,alternative,152,,-0.13363041449176238,1,False,no_predictive_advantage,0.030075009818293363,0.656244950759255,0.03520292445224636,6.855787992388063e-05
0,0.5,alternative,153,,-0.07256565198629583,5,True,no_predictive_advantage,0.013342324843962416,0.30371105315611224,0.08892854860092801,-0.0002665906868400958
0,0.5,alternative,154,,0.19765767702748782,5,True,descriptive_or_unstable,0.020585933779678822,0.14551451214991037,0.15731106441648474,-0.00019163365180063785
0,0.5,alternative,155,,-0.10954897722611867,3,True,no_predictive_advantage,0.007858591852665575,0.47329244476264587,0.0634869571959808,-5.0991479929596295e-06
0,0.5,alternative,156,,-0.20840464188059094,2,True,no_predictive_advantage,0.015091252996052129,0.4145206538377489,0.025428274410610643,6.16899146774208e-05
0,0.5,alternative,157,,-0.27670700285373706,1,True,no_predictive_advantage,0.03254996732661897,0.3434295506208592,0.05010664207574409,0.00021558571883700806
0,0.5,alternative,158,,-0.18660715675369577,3,True,no_predictive_advantage,0.0153747260252865,0.38366625348753136,0.06252565880183278,-0.00014171525152040232
0,0.5,alternative,159,,-0.013034401730013911,5,True,no_predictive_advantage,0.018252236775747943,0.17266154005281334,0.09643926152480023,-0.00024078455059478587
0,0.5,alternative,160,,-0.08880678160151878,4,True,no_predictive_advantage,0.01904721302316642,0.29077925894245205,0.09993291846041426,0.0004418472069578905
0,0.5,alternative,161,,-0.1834919274322937,3,False,no_predictive_advantage,0.024671224115953683,0.5709127995122956,0.05004551060023705,0.0004457588032995563
0,0.5,alternative,162,,-0.0751883760874359,4,True,no_predictive_advantage,0.014406760006315689,0.3510464001194024,0.09734740339535158,-0.0008521521052395342
0,0.5,alternative,163,,-0.21987623696679992,5,True,no_predictive_advantage,0.04500769796540116,0.3899121152280317,0.1766042312031825,0.0008573371611145242
0,0.5,alternative,164,,0.2721518010334918,7,True,repeated_predictive_stable,0.013811000614955715,0.08002787729712348,0.19906927897285223,0.0011258580805426632
0,0.5,alternative,165,,-0.09145486958261895,2,True,no_predictive_advantage,0.027292222661359722,0.47255317632982297,0.08744768532183234,0.0005598403681276176
0,0.5,alternative,166,,-0.5439965335552408,0,True,no_predictive_advantage,0.04818548411625312,0.4114878976277275,0.013354200453562486,-6.145745938751501e-05
0,0.5,alternative,167,,0.06286291407419908,6,True,descriptive_or_unstable,0.028597510798041847,0.2337772142533609,0.20406957245197965,-0.00023294935736395406
0,0.5,alternative,168,,-0.15566224172010634,3,True,no_predictive_advantage,0.024466390800268356,0.33384701990085025,0.10244163588758298,-0.00010204069880320743
0,0.5,alternative,169,,-0.26453200736242954,1,False,no_predictive_advantage,0.01826974548307564,0.9359125381286714,0.01351288461289119,1.0280450222610593e-05
0,0.5,alternative,170,,-0.3043519273606632,0,False,no_predictive_advantage,0.02234515127453085,0.534183202483802,0.0328124566643136,0.00022572038733958966
0,0.5,alternative,171,,-0.13787925461856787,2,True,no_predictive_advantage,0.017882351174134836,0.25917662544292225,0.0790378774115266,-4.97039294858892e-05
0,0.5,alternative,172,,0.02542022804286026,5,True,descriptive_or_unstable,0.0187936044615028,0.2253914849381751,0.11014089719442197,0.0004159339021254649
0,0.5,alternative,173,,-0.18857748174771682,1,False,no_predictive_advantage,0.019101126520281564,0.604184413852049,0.046727788898111,2.8324140734503622e-06
0,0.5,alternative,174,,-0.012687015758280573,5,True,no_predictive_advantage,0.019845779710236766,0.342652280456983,0.11444259904741211,0.00016745759500874646
0,0.5,alternative,175,,-0.11330737288824055,3,False,no_predictive_advantage,0.02343500664917164,0.5479215980443485,0.0368562032984366,4.9426682865116867e-05
0,0.5,alternative,176,,-0.41396510534433606,1,True,no_predictive_advantage,0.035639930109664486,0.3979516854135668,0.09430842516171406,0.0002681506950536483
0,0.5,alternative,177,,-0.21326369253324917,4,False,no_predictive_advantage,0.019810189075612383,0.7332407261889976,0.030918731384898503,-3.122607571809377e-05
0,0.5,alternative,178,,-0.2788718699664119,1,True,no_predictive_advantage,0.03447300175008439,0.35271836856844424,0.02262445290618668,9.101807147665619e-05
0,0.5,alternative,179,,-0.09809267137016686,4,True,no_predictive_advantage,0.020913031209952304,0.46320118413933375,0.07273325261797935,-0.0006551200922357281
0,0.5,alternative,180,,-0.1895155752107318,2,True,no_predictive_advantage,0.02149213001894623,0.41373812347296235,0.03955817995403593,2.203691603630542e-05
0,0.5,alternative,181,,-0.4131147699971769,1,False,no_predictive_advantage,0.018198790050862945,0.6200134366018158,0.07055631191061937,-0.00031695363469502746
0,0.5,alternative,182,,-0.3944366809566471,1,True,no_predictive_advantage,0.0346237468841179,0.21477453040864825,0.13057891663411805,3.0306491201115282e-05
0,0.5,alternative,183,,-0.12073314447299599,3,True,no_predictive_advantage,0.02724585629438897,0.41976356053119096,0.09525626657165807,0.0010032310777858267
0,0.5,alternative,184,,-0.16534516310457592,1,True,no_predictive_advantage,0.01567110603082411,0.33555026991345016,0.036801411086810926,2.2832035632858183e-05
0,0.5,alternative,185,,0.07374600783997509,5,True,descriptive_or_unstable,0.0326729533471507,0.25428268130105164,0.17886963775753997,0.0008660504579794392
0,0.5,alternative,186,,-0.23185016436828354,2,False,no_predictive_advantage,0.017183438260699124,0.6674613099090501,0.05339761439379808,3.0439255932324105e-05
0,0.5,alternative,187,,-0.027713685988896675,3,True,no_predictive_advantage,0.012383173651041968,0.10744216471127564,0.08906860306062273,0.00048325755429490247
0,0.5,alternative,188,,-0.2162899419506592,1,True,no_predictive_advantage,0.030607171692091817,0.42618393315961545,0.0528504064761287,0.00011694216806013014
0,0.5,alternative,189,,-0.05591829063149456,4,True,no_predictive_advantage,0.02954354169509088,0.40844083336807946,0.11686725738544723,-0.00042284161913752616
0,0.5,alternative,190,,-0.13539897031328607,3,True,no_predictive_advantage,0.04873924238594973,0.36836147563812804,0.12969594557086997,-0.0013072780604384548
0,0.5,alternative,191,,-0.0381573022174273,2,True,no_predictive_advantage,0.012973957302450045,0.2152455111388377,0.05531985902997557,-9.293121793535475e-05
0,0.5,alternative,192,,0.021996135546112905,5,True,descriptive_or_unstable,0.016149934123253606,0.14293828083510024,0.13474536927498051,-8.399522803437254e-05
0,0.5,alternative,193,,0.05964897822297821,5,True,descriptive_or_unstable,0.026266818570136963,0.16919885940263435,0.10885210348215668,-0.00039467401813930714
0,0.5,alternative,194,,0.035789541844039596,5,True,descriptive_or_unstable,0.01515485324192789,0.26148912347409836,0.11888554447790067,-0.00010190846479646298
0,0.5,alternative,195,,-0.05439087143730181,4,True,no_predictive_advantage,0.012586461248600134,0.36145511345085096,0.08587217074875465,-0.00048303655834608383
0,0.5,alternative,196,,0.04780840740566328,6,True,descriptive_or_unstable,0.012159891840472281,0.27326325804208196,0.06980955397544605,-8.87526383184234e-05
0,0.5,alternative,197,,0.10058152556436073,6,True,descriptive_or_unstable,0.013509223822805672,0.11311175836885091,0.11519466071028825,-0.00034837076932398015
0,0.5,alternative,198,,-0.11316304031987756,5,False,no_predictive_advantage,0.05047707700460352,0.48479210369528924,0.15116840236350035,-0.00047950061482326944
0,0.5,alternative,199,,-0.014741953433051735,5,True,no_predictive_advantage,0.007427277300156854,0.31396165112600877,0.08687089310734852,-0.00019225886811058412
0,0.5,alternative,200,,-0.08189126538410685,2,True,no_predictive_advantage,0.01578757015584653,0.4876761979083825,0.014207664309111868,1.20136106667168e-05
0,0.5,alternative,201,,0.07084561836449776,6,True,descriptive_or_unstable,0.012443986962047238,0.1347503421703959,0.13430165944079192,0.0010036614372578856
0,0.5,alternative,202,,-0.18660872001639373,3,True,no_predictive_advantage,0.044207060231602535,0.34688022143345126,0.10603090927745179,0.0005359739179182088
0,0.5,alternative,203,,0.025986036137094493,4,True,descriptive_or_unstable,0.008686976846942529,0.22516999901767723,0.10260579122643598,0.0006022441570586734
0,0.5,alternative,204,,-0.03505480963675223,5,True,no_predictive_advantage,0.027885183682163195,0.3529940158329885,0.09136165841375689,-0.000972473917783101
0,0.5,alternative,205,,0.1734991697764242,6,True,repeated_predictive_stable,0.008290375584323217,0.10745425889242008,0.1423917363677845,-0.00033114417709739774
0,0.5,alternative,206,,-0.24470979273093207,4,True,no_predictive_advantage,0.03790961603653675,0.2877491117570454,0.12656430971618268,0.0006347294639503787
0,0.5,alternative,207,,-0.2900970548892896,2,False,no_predictive_advantage,0.0234220535162164,0.7295061510607822,0.047079983914019116,0.0003810190531043367
0,0.5,alternative,208,,-0.08750362631711606,4,True,no_predictive_advantage,0.023742963113992266,0.2619903670236603,0.11318611272034645,5.109717426782234e-05
0,0.5,alternative,209,,-0.31249498627071515,2,False,no_predictive_advantage,0.028975861893706212,0.5088408055499175,0.04831746062873383,5.1928050872618314e-06
0,0.5,alternative,210,,0.2100079408995177,7,True,repeated_predictive_stable,0.010272486111229051,0.13209056531781158,0.14481745224752504,-9.071127528004208e-05
0,0.5,alternative,211,,-0.3329774094111466,0,False,no_predictive_advantage,0.026018731635767678,0.6180853458275647,0.01700940713698637,4.7326965814609157e-05
0,0.5,alternative,212,,-0.19058625991003586,2,True,no_predictive_advantage,0.03801643542943817,0.3130101950741356,0.03489355525058579,-3.8225720951468034e-05
0,0.5,alternative,213,,0.031063229984405694,5,True,descriptive_or_unstable,0.02210871383259605,0.240834111380812,0.10420271431253797,0.0005977900623209131
0,0.5,alternative,214,,-0.18190859172451868,0,True,no_predictive_advantage,0.017477903793671035,0.455936290430618,0.042293005744473325,-6.055840763075082e-05
0,0.5,alternative,215,,0.09895095547957189,3,True,descriptive_or_unstable,0.016124668524309438,0.13173963491536414,0.16558966892242838,-5.46788227905326e-05
0,0.5,alternative,216,,0.1327661674321473,6,True,descriptive_or_unstable,0.029012713992186023,0.34908014264330256,0.18231972620241674,-0.00045520391819220407
0,0.5,alternative,217,,-0.09296026623788678,2,True,no_predictive_advantage,0.015011074464655105,0.4511864070824961,0.044742600462525685,-2.0475061476454837e-05
0,0.5,alternative,218,,-0.000843001686181788,5,True,no_predictive_advantage,0.025869621987724356,0.3409638658573865,0.10708879953398932,-2.959767246124567e-06
0,0.5,alternative,219,,-0.1934125317333626,1,True,no_predictive_advantage,0.03716292449599867,0.4250516520415673,0.06421386577606561,-0.00014588650977087614
0,0.5,alternative,220,,-0.15693737573956845,3,True,no_predictive_advantage,0.014149315742551294,0.35011217789902704,0.07612583825409218,0.0004779084466512984
0,0.5,alternative,221,,-0.21414582189172449,3,True,no_predictive_advantage,0.021456757248559166,0.31225595247196647,0.07389184252698293,0.00020528249426915446
0,0.5,alternative,222,,0.0009747903253911616,4,True,descriptive_or_unstable,0.014320194601254166,0.48520513161532325,0.09248946815211102,0.0005774223451617266
0,0.5,alternative,223,,-0.1976415146616246,0,False,no_predictive_advantage,0.02951370608783399,0.509195631372005,0.03199115338601458,-0.0004310472915715624
0,0.5,alternative,224,,-0.15824021838959035,3,True,no_predictive_advantage,0.026997495798927906,0.4450927462312834,0.09188030256739223,0.000989255656989374
0,0.5,alternative,225,,-0.14970800447601462,1,True,no_predictive_advantage,0.025505905539842166,0.44613475064346686,0.02717777592117146,-0.00020793056744078386
0,0.5,alternative,226,,-0.4459514453814597,0,False,no_predictive_advantage,0.02486886019575485,0.9440604427858048,0.03507259444716462,0.00017396688059179155
0,0.5,alternative,227,,-0.14514790983154735,2,True,no_predictive_advantage,0.02176002102058905,0.47948186549562677,0.007480026309613087,5.921986607521079e-05
0,0.5,alternative,228,,-0.3883165776154316,1,True,no_predictive_advantage,0.014537640218699743,0.3187396076696748,0.06486018725096264,0.0005432650767281944
0,0.5,alternative,229,,-0.29408028341881964,0,True,no_predictive_advantage,0.03061503561968859,0.4337100603055451,0.04295145505567118,0.0003667951565259897
0,0.5,alternative,230,,0.04879880070482612,5,True,descriptive_or_unstable,0.014288203219428974,0.2770650064456678,0.1052815043493565,0.0007221933668522529
0,0.5,alternative,231,,-0.09386322458630092,3,True,no_predictive_advantage,0.019785792036219385,0.45863956632981445,0.05666862836521188,-0.0003128108450492495
0,0.5,alternative,232,,-0.1516477686259119,4,True,no_predictive_advantage,0.034323314074963196,0.34833904092514517,0.13915459002954078,2.686635092219447e-05
0,0.5,alternative,233,,0.1454561588139921,4,True,descriptive_or_unstable,0.007904600138398776,0.11288013039127577,0.1603278690228136,0.0013517559103433108
