transect,distance_m,E,N,certified,depth_mean_m,depth_p10_m,depth_p90_m,uncertainty_max_m,frf_survey_fraction,sar_paper_wavelength_m,sar_identifiable,sar_axial_deg,sar_peak_k,sar_centroid_k,sar_band_k,pred_Ek_peak_k,pred_Ek_centroid_k,pred_Ek_band_k,pred_k2Ek_peak_k,pred_k2Ek_centroid_k,pred_k2Ek_band_k,lambda_Tpeak_waverider-17m_m,lambda_Tpeak_awac-11m_m,lambda_Tpeak_8m-array_m,lambda_Tpeak_waverider-26m_m
1,1250.0,432644.52501421544,4007840.917813704,False,11.315953254699707,10.407360076904297,12.153194427490234,2.5,0.0,103.97144730968249,True,,,,,,,,,,,,,,
1,1300.0,432691.31134453684,4007858.5541198663,False,11.531296730041504,10.673144340515137,12.31685733795166,2.5,0.0,103.97144730968249,True,,,,,,,,,,,,,,
1,1350.0,432738.09767485823,4007876.190426029,False,11.73063850402832,10.910669326782227,12.496091842651367,2.559999942779541,0.0,114.4866804479891,True,,,,,,,,,,,,,,
1,1400.0,432784.8840051796,4007893.8267321917,False,11.911759376525879,11.156241416931152,12.628856658935547,2.569999933242798,0.0,113.4700050375516,True,,,,,,,,,,,,,,
1,1450.0,432831.670335501,4007911.463038354,False,12.082441329956055,11.383517265319824,12.725153923034668,2.5799999237060547,0.0,119.85013472883753,True,,,,,,,,,,,,,,
1,1500.0,432878.4566658224,4007929.0993445166,False,12.175874710083008,11.555888175964355,12.738665580749512,2.5899999141693115,0.0,134.45778724835563,True,,,,,,,,,,,,,,
1,1550.0,432925.2429961438,4007946.735650679,False,12.230422973632812,11.673736572265625,12.738656997680664,2.5899999141693115,0.0,134.45778724835563,True,,,,,,,,,,,,,,
1,1600.0,432972.0293264652,4007964.3719568416,False,12.297525405883789,11.787603378295898,12.743934631347656,2.5999999046325684,0.0,134.45778724835563,True,,,,,,,,,,,,,,
1,1650.0,433018.8156567866,4007982.008263004,False,12.371010780334473,11.927659034729004,12.773820877075195,2.609999895095825,0.0,119.85013472883753,True,,,,,,,,,,,,,,
1,1700.0,433065.601987108,4007999.6445691665,False,12.42856502532959,11.99109935760498,12.808698654174805,2.619999885559082,0.0,119.85013472883753,True,,,,,,,,,,,,,,
1,1750.0,433112.3883174294,4008017.280875329,False,12.501701354980469,12.011069297790527,12.887906074523926,2.630000114440918,0.0,119.85013472883753,False,,,,,,,,,,,,,,
1,1800.0,433159.1746477508,4008034.9171814914,False,12.581010818481445,12.028626441955566,13.054403305053711,2.640000104904175,0.0,119.85013472883753,True,,,,,,,,,,,,,,
1,1850.0,433205.9609780722,4008052.553487654,False,12.66004753112793,12.053357124328613,13.226654052734375,2.640000104904175,0.0,119.85013472883753,True,,,,,,,,,,,,,,
1,1900.0,433252.7473083936,4008070.1897938163,False,12.732255935668945,12.054086685180664,13.373318672180176,2.6500000953674316,0.0,34.87308358552315,True,,,,,,,,,,,,,,
1,1950.0,433299.533638715,4008087.8260999788,False,12.832592010498047,12.08000659942627,13.52450180053711,2.6500000953674316,0.0,119.85013472883753,True,,,,,,,,,,,,,,
1,2000.0,433346.31996903644,4008105.462406141,False,12.967123985290527,12.156454086303711,13.66251277923584,2.6600000858306885,0.0,114.4866804479891,True,,,,,,,,,,,,,,
1,2050.0,433393.10629935784,4008123.0987123037,False,13.147059440612793,12.37622356414795,13.805331230163574,2.6600000858306885,0.0,134.45778724835563,True,,,,,,,,,,,,,,
1,2100.0,433439.89262967923,4008140.735018466,False,13.294774055480957,12.556248664855957,13.934625625610352,2.6700000762939453,0.0,25.33053723076629,True,,,,,,,,,,,,,,
1,2150.0,433486.67896000063,4008158.3713246286,False,13.462224960327148,12.78593921661377,14.072931289672852,2.680000066757202,0.0,24.975609756097537,True,,,,,,,,,,,,,,
1,2200.0,433533.465290322,4008176.007630791,False,13.622939109802246,13.002897262573242,14.209898948669434,2.690000057220459,0.0,24.70679811754681,True,,,,,,,,,,,,,,
1,2250.0,433580.2516206434,4008193.6439369535,False,13.7603120803833,13.159053802490234,14.34290885925293,2.690000057220459,0.0,155.95717096452378,False,,,,,,,,,,,,,,
1,2300.0,433627.0379509648,4008211.2802431164,False,13.911520004272461,13.34218692779541,14.483922004699707,2.700000047683716,0.0,155.95717096452378,False,,,,,,,,,,,,,,
1,2350.0,433673.8242812862,4008228.916549279,False,14.057701110839844,13.518505096435547,14.626932144165039,2.7100000381469727,0.0,140.65721748345732,False,,,,,,,,,,,,,,
1,2400.0,433720.6106116076,4008246.5528554413,False,14.19111442565918,13.65752124786377,14.760702133178711,2.7100000381469727,0.0,124.17824001860234,False,,,,,,,,,,,,,,
1,2450.0,433767.396941929,4008264.189161604,False,14.332500457763672,13.788591384887695,14.918169021606445,2.7300000190734863,0.0,119.85013472883753,True,,,,,,,,,,,,,,
2,400.0,431930.40136128734,4007325.39427689,False,5.403980731964111,3.1239302158355713,7.617905139923096,1.090000033378601,0.0,87.48622415019622,True,,,,,,,,,,,,,,
2,450.0,431977.19426015764,4007343.01314789,False,5.928852081298828,3.426887273788452,8.024504661560059,1.090000033378601,0.0,87.48622415019622,True,,,,,,,,,,,,,,
2,500.0,432023.9871590279,4007360.63201889,False,6.420338153839111,4.550077438354492,8.397004127502441,1.090000033378601,0.0,102.39999999999988,True,,,,,,,,,,,,,,
2,550.0,432070.7800578982,4007378.25088989,False,6.952818870544434,4.958249092102051,8.773455619812012,1.090000033378601,0.0,100.4114611907501,True,,,,,,,,,,,,,,
2,600.0,432117.57295676845,4007395.86976089,True,7.4029622077941895,5.395693778991699,9.068206787109375,0.9300000071525574,0.0,102.39999999999988,True,68.19859051364818,0.062219877477150125,0.05748867511111611,"[0.042951462060798, 0.06749515466696829]",0.06103479618420017,0.06565123661220282,"[0.055223308363883145, 0.07976700097005343]",0.2948278890124994,0.21925027032994718,"[0.06749515466696829, 0.34974761963792655]",96.44248630442567,87.99745111610136,106.45864543190064,87.99745111610136
2,650.0,432164.36585563875,4007413.48863189,True,7.822627544403076,5.942996978759766,9.32346248626709,0.9200000166893005,0.0,95.07601314665045,True,68.19859051364818,0.06273626935184806,0.05690926183896975,"[0.042951462060798, 0.06749515466696829]",0.060499597971612314,0.06534084261595839,"[0.055223308363883145, 0.07976700097005343]",0.29362499520247315,0.24054637502708684,"[0.11658253987930886, 0.34974761963792655]",98.53442379508527,89.87928840096806,108.79725324080141,89.87928840096806
2,700.0,432211.15875450906,4007431.1075028903,True,8.246065139770508,6.539468288421631,9.625844955444336,0.9200000166893005,0.0,127.99999999999986,False,68.19859051364818,0.018407769454627715,0.018407769454627715,"[0.018407769454627715, 0.018407769454627715]",0.0594977337562964,0.06073225232440807,"[0.055223308363883145, 0.06749515466696829]",0.29493697996592216,0.2507473530225708,"[0.17794177139473458, 0.3129320807286712]",101.99782033372452,92.9854582539076,112.67930374674606,92.9854582539076
