transect,distance_m,xFRF,yFRF,wavelength_m,wavelength_smoothed_m,axial_bearing_deg,near_pier,h_wr17,h_wr17_lo,h_wr17_hi,h_awac,h_awac_lo,h_awac_hi,z_p50,implied_eta_wr17,z_p95,survey_points,implied_eta_awac,z_p5
1,1100.0,1164.3795566454044,3684.041834448949,103.32254115783341,97.84500961711771,19.653824058053523,False,7.605406186622372,11.465913996414708,6.166902739659666,9.329101032733455,11.465913996414708,7.605406186622372,,,,,,
1,1150.0,1214.358117109608,3686.383945130383,103.32254115783341,103.48476769579568,19.653824058053523,False,8.593117190412785,13.146574766475217,6.9429604558761735,10.599252745063454,13.146574766475217,8.593117190412785,,,,,,
1,1200.0,1264.336784524311,3688.7257594490516,103.32254115783341,103.32254115783341,19.653824058053523,False,8.563626827789106,13.095502509086508,6.919879100004183,10.561088120792837,13.095502509086508,8.563626827789106,,,,,,
1,1350.0,1414.2734284377514,3695.7494241955337,103.97144730968249,115.0704127512198,66.03751102542165,False,10.876144792584618,17.296825507062774,8.712568021015088,13.603274334178373,17.296825507062774,10.876144792584618,,,,,,
1,1400.0,1464.2525236154358,3698.0900530303,98.13144038399065,123.15737600174796,63.43494882292192,False,12.695312194612098,20.953231063454,10.097295057489307,16.07594960846711,20.953231063454,12.695312194612098,,,,,,
1,1450.0,1514.2317257260565,3700.430385485656,143.1083505599863,129.05568225419546,63.43494882292179,False,14.154291772704083,24.199082199979504,11.19079089259831,18.118997521947964,24.199082199979504,14.154291772704083,,,,,,
1,1500.0,1564.2110347613293,3702.770421556851,147.41826575333243,135.15295024193009,59.743562836470566,False,15.793153595578584,28.32023309103122,12.400211474199436,20.48861330569242,28.32023309103122,15.793153595578584,,,,,,
1,1550.0,1614.19045072004,3705.1101612442812,152.64890726398542,140.95071506299666,63.43494882292177,False,17.488715338511614,33.395436094339935,13.629570120308033,23.03846737681315,33.395436094339935,17.488715338511614,,,,,,
1,1600.0,1664.1699735963332,3707.4496045424,134.45778724835563,136.29907189676692,66.80140948635159,False,16.117238771611323,29.213977306522317,12.636937724374702,20.967712227552806,29.213977306522317,16.117238771611323,,,,,,
1,1650.0,1714.1496033867847,3709.788751444862,127.12026448932349,130.78544569186792,65.55604521958325,False,14.605131650741184,25.27487624886129,11.525520261312733,18.762473520982116,25.27487624886129,14.605131650741184,,,,,,
1,1700.0,1764.1293400870268,3712.127601954758,119.85013472883753,124.22569118483834,69.44395478041629,False,12.950903504767986,21.498858942597906,10.28997624571657,16.42974991591064,21.498858942597906,12.950903504767986,,,,,,
1,1750.0,1814.1091836921732,3714.466156065392,119.85013472883753,121.30416068093473,69.44395478041629,False,12.260656308593633,20.04499209811087,9.768551597926049,15.478052945891084,20.04499209811087,12.260656308593633,,,,,,
1,1800.0,1864.0891341995368,3716.804413772668,119.85013472883753,121.30416068093473,69.44395478041629,False,12.260656308593633,20.04499209811087,9.768551597926049,15.478052945891084,20.04499209811087,12.260656308593633,,,,,,
1,1850.0,1914.0691916044902,3719.1423750747817,119.85013472883753,121.428251382226,69.44395478041629,False,12.2894200910794,20.104363754373708,9.790347990075357,15.517475583712063,20.104363754373708,12.2894200910794,,,,,,
