transect,distance_m,E,N,certified,depth_mean_m,depth_p10_m,depth_p90_m,uncertainty_max_m,frf_survey_fraction,legacy_fraction,bluetopo_modern_fraction,bluetopo_old_fraction,cudem_fraction,dominant_source_class,source_year_min,sar_paper_wavelength_m,sar_identifiable,sar_axial_deg,sar_sector_source,sar_max_axial_deg,sar_peak_k,sar_centroid_k,sar_band_k,pred_Ek_peak_k,pred_Ek_centroid_k,pred_Ek_band_k,pred_k2Ek_peak_k,pred_k2Ek_centroid_k,pred_k2Ek_band_k,lambda_Tpeak_waverider-17m_m,lambda_Tpeak_awac-11m_m,lambda_Tpeak_8m-array_m,lambda_Tpeak_waverider-26m_m
13,10300.0,441835.2720051794,4009251.2011059746,False,23.28241729736328,21.508045196533203,24.52374267578125,3.240000009536743,0.0,0.3262086988986373,0.0,0.6737913011013626,0.0,5,1868.0,163.4481939389688,True,,,,,,,,,,,,,,,,
13,10400.0,441929.0705008363,4009285.868701976,False,23.54454803466797,21.592391967773438,24.543495178222656,3.240000009536743,0.0,0.22593283582089552,0.0,0.7740671641791045,0.0,5,1868.0,175.61455118592883,True,,,,,,,,,,,,,,,,
13,10500.0,442022.8689964933,4009320.536297977,False,23.856191635131836,21.80881118774414,24.681983947753906,3.240000009536743,0.0,0.12529153838977516,0.0,0.8747084616102249,0.0,5,1868.0,175.61455118592883,True,,,,,,,,,,,,,,,,
13,10600.0,442116.6674921502,4009355.203893978,False,24.158191680908203,23.583358764648438,24.868865966796875,3.240000009536743,0.0,0.043518777373963285,0.0031683906439288045,0.9533128319821079,0.0,5,1868.0,163.4481939389688,True,,,,,,,,,,,,,,,,
13,10700.0,442210.46598780714,4009389.871489979,False,24.34821319580078,23.71865463256836,24.992904663085938,3.240000009536743,0.0,0.0036336532190440695,0.05580918662070251,0.9405571601602534,0.0,5,1868.0,147.41826575333243,True,,,,,,,,,,,,,,,,
13,10800.0,442304.26448346407,4009424.53908598,False,24.440261840820312,23.765731811523438,25.0682430267334,3.240000009536743,0.0,0.0,0.13947858472998137,0.8605214152700186,0.0,5,1868.0,142.0032502336585,True,,,,,,,,,,,,,,,,
13,10900.0,442398.062979121,4009459.206681981,False,24.552621841430664,23.81574058532715,25.193281173706055,3.240000009536743,0.0,0.0,0.23308200688820627,0.7669179931117938,0.0,5,1868.0,142.0032502336585,True,,,,,,,,,,,,,,,,
13,11000.0,442491.8614747779,4009493.8742779824,False,24.692848205566406,23.875131607055664,25.552501678466797,3.240000009536743,0.0,0.0,0.32651162790697674,0.6734883720930233,0.0,5,1868.0,142.0032502336585,True,,,,,,,,,,,,,,,,
13,11100.0,442585.6599704349,4009528.5418739836,False,24.86322784423828,23.92317008972168,25.92316436767578,3.2300000190734863,0.0,0.0,0.4213462253625883,0.5786537746374116,0.0,5,1868.0,138.70806251081638,True,,,,,,,,,,,,,,,,
13,11200.0,442679.45846609183,4009563.2094699848,False,25.081180572509766,23.998525619506836,26.277860641479492,3.2300000190734863,0.0,0.0,0.5146361862280457,0.48536381377195426,0.0,3,1868.0,138.70806251081638,False,,,,,,,,,,,,,,,,
