transect,distance_m,E,N,lon,lat,status,wavelength_smoothed_m,swath,burst,sample,line,n_samples,n_lines,ground_spacing_sample_m,ground_spacing_line_m,bright_fraction,affine_residual_max_m,spectrum_method,incidence_deg,n_spectra_averaged,peak_status,n_blobs,argmax_wavelength_m,argmax_axial_bearing_deg,wavelength_m,k_rad_m,axial_bearing_deg,blob_area_px,lobe_to_annulus,identifiable,depth_T11.765_m,depth_T11.765_U-0.5_m,depth_T11.765_U+0.5_m
0,2250.0,433498.6684927142,4008409.7004712103,-75.73989520118603,36.2182497646354,touches_land_or_unmapped,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2300.0,433545.43245597807,4008427.3960000197,-75.73937644457082,36.218412503092694,touches_land_or_unmapped,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2350.0,433592.196419242,4008445.091528829,-75.73885768577289,36.21857523932142,touches_land_or_unmapped,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2400.0,433638.96038250596,4008462.7870576386,-75.73833892479226,36.21873797332154,touches_land_or_unmapped,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2450.0,433685.7243457699,4008480.4825864485,-75.73782016162899,36.21890070509302,touches_land_or_unmapped,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2500.0,433732.48830903386,4008498.178115258,-75.73730139628307,36.219063434635835,touches_land_or_unmapped,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2550.0,433779.2522722978,4008515.8736440674,-75.73678262875457,36.219226161949926,touches_land_or_unmapped,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2600.0,433826.0162355617,4008533.569172877,-75.73626385904349,36.219388887035244,touches_land_or_unmapped,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2650.0,433872.78019882564,4008551.2647016863,-75.73574508714988,36.21955160989178,touches_land_or_unmapped,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2700.0,433919.5441620896,4008568.9602304962,-75.73522631307375,36.21971433051948,touches_land_or_unmapped,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2750.0,433966.30812535353,4008586.6557593057,-75.73470753681516,36.219877048918285,touches_land_or_unmapped,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2800.0,434013.0720886175,4008604.351288115,-75.73418875837413,36.22003976508816,touches_land_or_unmapped,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2850.0,434059.8360518814,4008622.0468169246,-75.7336699777507,36.22020247902908,touches_land_or_unmapped,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2900.0,434106.6000151453,4008639.742345734,-75.73315119494487,36.22036519074101,touches_land_or_unmapped,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2950.0,434153.36397840927,4008657.4378745435,-75.7326324099567,36.220527900223885,touches_land_or_unmapped,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3000.0,434200.1279416732,4008675.1334033534,-75.7321136227862,36.220690607477685,touches_land_or_unmapped,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,250.0,431708.7984077874,4007488.1916904543,-75.75972745858417,36.209817743277235,touches_land_or_unmapped,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,300.0,431755.5847381088,4007505.8279966167,-75.75920854596953,36.20998003449252,touches_land_or_unmapped,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,350.0,431802.3710684302,4007523.464302779,-75.75868963117712,36.21014232347873,touches_land_or_unmapped,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,400.0,431849.15739875165,4007541.1006089416,-75.75817071420695,36.210304610235816,ok,92.5460834811657,IW3,0,14180.849054904365,1055.0833017426924,153,37,3.343765105306357,13.899672555377645,0.0,0.007648323807841966,affine_dtft,44.13212127480624,6,identified,1,87.13284371243613,68.66530966042943,87.48622415019622,0.07181913916404283,70.01689347809987,2,8.481087629861483,True,6.744720315474157,7.790907049112348,5.8179101730703495
1,450.0,431895.94372907304,4007558.736915104,-75.75765179505909,36.21046689476374,ok,94.5124279085618,IW3,0,14195.498654274916,1055.8110022149733,153,37,3.343758125425996,13.899671044955145,0.0,0.007648322171400839,affine_dtft,44.13471471995099,6,identified,1,90.0570128515646,68.24927105817129,95.07601314665045,0.06608591482993778,68.19859051364803,1,7.217465101820692,True,7.0565235342596235,8.135698547873549,6.100939901956349
1,500.0,431942.73005939444,4007576.373221267,-75.75713287373351,36.21062917706248,ok,95.2262246481786,IW3,0,14210.148299130462,1056.5386828301987,153,37,3.3437511466267362,13.899669532385083,0.0,0.007648342082157283,affine_dtft,44.137308173205795,6,identified,1,94.78046802373295,68.46786741644502,95.07601314665045,0.06608591482993778,68.19859051364803,1,5.855129834214685,True,7.17185692595684,8.263240142938857,6.205653174403407
1,550.0,431989.51638971583,4007594.0095274295,-75.7566139502303,36.21079145713196,ok,96.74418244746944,IW3,0,14224.797989469273,1057.2663435878867,153,37,3.3437441694479895,13.899668021980482,0.0,0.007648362096577079,affine_dtft,44.13990163457034,6,identified,1,100.24487213690622,69.06635635442197,100.4114611907501,0.06257438376724263,78.69006752597954,3,5.365903416609473,True,7.4209797163306375,8.538754318988946,6.431869539736253
1,600.0,432036.30272003723,4007611.645833592,-75.75609502454945,36.210953734972165,ok,96.74418244746944,IW3,0,14239.447725291127,1057.9939844877958,153,37,3.3437371901611312,13.899666511037545,0.0,0.007648361635276587,affine_dtft,44.1424951040446,6,identified,1,101.4901589864117,69.43075722329426,98.08141160664577,0.06406091841722486,73.30075576600615,2,5.991098788010028,True,7.4209797163306375,8.538754318988946,6.431869539736253
1,650.0,432083.0890503586,4007629.2821397544,-75.75557609669102,36.21111601058305,ok,97.16122477267419,IW3,0,14254.097506594024,1058.7216055296904,153,37,3.3437302120280554,13.899665001147362,0.0,0.007648381114431967,affine_dtft,44.14508858162821,6,identified,1,97.53013215455046,68.17601124533087,95.07601314665045,0.06608591482993778,68.19859051364803,1,7.613980275567364,True,7.490350150708392,8.615480371439427,6.494868248368626
1,700.0,432129.87538068,4007646.918445917,-75.75505716665502,36.21127828396456,ok,96.07781263331556,IW3,0,14268.747333377294,1059.4492067132585,153,37,3.343723234829033,13.899663495151517,0.0,0.007648401847473386,affine_dtft,44.147682067321036,6,identified,1,92.53962632137845,68.02068748528734,95.07601314665045,0.06608591482993778,68.19859051364803,1,7.119529141537082,True,7.31096783458971,8.417083858713134,6.3319680048074884
1,750.0,432176.6617110014,4007664.5547520793,-75.7545382344415,36.211440555116674,ok,,IW3,0,14283.397205639712,1060.1767880383204,153,37,3.343716257430992,13.899661987081654,0.0,0.007648420703767679,affine_dtft,44.15027556112289,6,ambiguous_multiple_blobs,2,84.62811200880503,69.92344938769354,102.39999999999988,0.061359231515425716,89.99999999999969,1,4.712371533521229,False,,,
1,800.0,432223.4480413228,4007682.1910582418,-75.75401930005047,36.21160282403935,ok,,IW3,0,14298.047123380458,1060.9043495044614,153,37,3.343709281347402,13.899660478234493,0.0,0.007648420209935158,affine_dtft,44.15286906303362,6,ambiguous_multiple_blobs,2,79.91136376524292,70.09522654814629,93.09090909090897,0.0674951546669683,89.99999999999972,2,5.661998097783265,False,,,
1,850.0,432270.2343716442,4007699.827364404,-75.75350036348199,36.21176509073254,ok,114.72592592592581,IW3,0,14312.697086598419,1061.6318911114809,153,37,3.3437023031134245,13.89965897346565,0.0,0.007648440597187368,affine_dtft,44.155462573053015,6,identified,1,102.07180610006674,86.96509839757834,102.39999999999988,0.061359231515425716,89.99999999999969,1,6.618814026817725,True,10.802305713015569,12.28723904605634,9.50162795432099
1,900.0,432317.0207019656,4007717.4636705667,-75.75298142473606,36.21192735519621,ok,117.08900444909494,IW3,0,14327.347095293111,1062.359412859043,153,37,3.3436953276042107,13.89965746634695,0.0,0.007648460315720006,affine_dtft,44.15805609118101,6,identified,1,110.40089893619889,85.40284456397235,113.77777777777767,0.05522330836388313,89.99999999999966,2,6.8971083534110535,True,11.311051725064422,12.85356426704034,9.9626731383907
1,950.0,432363.807032287,4007735.099976729,-75.75246248381274,36.212089617430316,ok,116.56853964887378,IW3,0,14341.997149462202,1063.0869147469346,153,37,3.343688350074843,13.899655961826031,0.0,0.007648480079051102,affine_dtft,44.16064961741718,6,identified,1,119.09499805966962,86.23481090088288,127.99999999999986,0.04908738521234057,89.99999999999962,1,7.07549967742277,True,11.197603638497524,12.727207241976032,9.85989279199286
1,1000.0,432410.5933626084,4007752.7362828916,-75.75194354071202,36.21225187743481,ok,118.98587573847162,IW3,0,14356.647249106176,1063.8143967747064,153,37,3.3436813737871924,13.899654455608218,0.0,0.0076484793071134585,affine_dtft,44.163243151761606,6,identified,1,126.32771035181507,84.47078699486147,124.17824001860234,0.05059811852896565,75.96375653207325,3,6.322660125198243,True,11.73133889871181,13.322037806789833,10.343274258397033
1,1050.0,432457.3796929298,4007770.372589054,-75.75142459543397,36.21241413520966,ok,117.93907676544632,IW3,0,14371.297394222389,1064.54185894229,153,37,3.34367439888673,13.899652953569936,0.0,0.007648498942001641,affine_dtft,44.16583669421384,6,identified,1,119.76731848116744,65.14256618658871,114.4866804479891,0.05488136508625573,63.434948822921854,1,5.05772321375359,True,11.498069381491465,13.061951980256355,10.13206442424343
1,1100.0,432504.1660232512,4007788.0088952165,-75.75090564797863,36.21257639075484,ok,113.14528614206881,IW3,0,14385.947584811081,1065.2693012493396,153,37,3.3436674232614685,13.899651451379738,0.0,0.007648519990863418,affine_dtft,44.1684302447739,6,identified,1,115.1046934218819,64.02509976191469,114.4866804479891,0.05488136508625573,63.434948822921854,1,4.692743783026705,True,10.470952182821348,11.91879421988372,9.201164723138517
1,1150.0,432550.9523535726,4007805.645201379,-75.75038669834599,36.212738644070285,ok,109.10392760028485,IW3,0,14400.597820870315,1065.9967236954535,153,37,3.343660446547697,13.899649950049314,0.0,0.00764851834166346,affine_dtft,44.171023803441464,6,identified,1,108.81716920942564,63.29387878497794,108.54378291265117,0.0578861832394019,57.99461679191643,2,3.733565317397142,True,9.655199155054728,11.012968229087724,8.46096320086346
1,1200.0,432597.73868389404,4007823.2815075414,-75.74986774653611,36.21290089515597,ok,107.00088097262353,IW3,0,14415.248102399428,1066.7241262805085,153,37,3.3436534705652483,13.899648448116391,0.0,0.007648537176897279,affine_dtft,44.17361737021642,6,identified,1,103.52066553042728,62.956761023667966,104.03104688311235,0.06039721309581047,61.69924423399351,3,4.365207412097531,True,9.247996466063265,10.561390521019591,8.091264872119707
1,1250.0,432644.52501421544,4007840.917813704,-75.74934879254901,36.21306314401185,ok,107.0008809726235,IW3,0,14429.898429397805,1067.4515090040763,153,37,3.3436464967713935,13.899646948974413,0.0,0.007648558455831794,affine_dtft,44.17621094509864,6,identified,1,102.08975872366419,64.60235081947926,103.97144730968249,0.06043183460229139,66.03751102542165,2,4.794938649500952,True,9.247996466063261,10.561390521019588,8.091264872119703
1,1300.0,432691.31134453684,4007858.5541198663,-75.74882983638473,36.21322539063789,ok,107.98612539760362,IW3,0,14444.548801863799,1068.1788718660275,153,37,3.343639523111623,13.899645449524167,0.0,0.007648577458369681,affine_dtft,44.17880452808784,6,identified,1,101.91049342464608,65.5237132683384,103.97144730968249,0.06043183460229139,66.03751102542165,2,5.08226951328448,True,9.437321893079652,10.771303326978957,8.263167028325421
1,1350.0,432738.09767485823,4007876.190426029,-75.7483108780433,36.213387635034024,ok,111.14994296674863,IW3,0,14459.199219796184,1068.9062148657958,153,37,3.3436325463393595,13.899643950179756,0.0,0.007648576781719182,affine_dtft,44.181398119183804,6,identified,2,108.72597434177064,88.02474122209071,114.4866804479891,0.05488136508625573,63.434948822921854,1,3.7452886554762705,True,10.062627377888255,11.46517416395856,8.830737025060186
1,1400.0,432784.8840051796,4007893.8267321917,-75.74779191752474,36.21354987720026,ok,117.24721095448326,IW3,0,14473.849683194425,1069.6335380035546,153,37,3.343625573487566,13.899642451345692,0.0,0.007648596619463767,affine_dtft,44.18399171838644,6,identified,1,109.75051685700826,87.41913406629556,113.4700050375516,0.055373094458753554,77.19573393471298,5,3.907261214716955,True,11.345695034397243,12.892157677532756,9.99405519673822
1,1450.0,432831.670335501,4007911.463038354,-75.74727295482909,36.21371211713651,ok,123.34447894221792,IW3,0,14488.500192057225,1070.3608412785609,153,37,3.3436185992139715,13.899640953748408,0.0,0.007648618045757821,affine_dtft,44.18658532569552,6,identified,1,124.10889309103457,71.46172628106203,119.85013472883753,0.05242535038776029,69.44395478041629,2,4.928285436327139,True,12.738976173233294,14.447714489918303,11.254579600040215
1,1500.0,432878.4566658224,4007929.0993445166,-75.74675398995639,36.213874354842766,ok,127.3387003022912,IW3,0,14503.15074638342,1071.0881246909225,153,37,3.343611626994145,13.899639458932928,0.0,0.007648636568111219,affine_dtft,44.18917894111084,6,identified,1,132.2942079920191,71.00586218774704,134.45778724835563,0.04672979851716567,66.80140948635159,4,4.7369896526477735,True,13.716412508694939,15.543418381788927,12.136734378271205
