transect,distance_m,E,N,lon,lat,status,wavelength_smoothed_m,swath,burst,sample,line,n_samples,n_lines,ground_spacing_sample_m,ground_spacing_line_m,bright_fraction,affine_residual_max_m,spectrum_method,incidence_deg,n_spectra_averaged,peak_status,n_blobs,argmax_wavelength_m,argmax_axial_bearing_deg,wavelength_m,k_rad_m,axial_bearing_deg,blob_area_px,lobe_to_annulus,identifiable,depth_T11.765_m,depth_T11.765_U-0.5_m,depth_T11.765_U+0.5_m
0,850.0,432260.50796163623,4007893.0295205475,-75.75362526432484,36.21350609622596,ok,110.89289993087381,IW,0,22198.441864490367,1648.886815411732,52,51,9.848458351675559,10.132690330327678,0.0,0.06596327002351193,affine_dtft,44.152271437457856,5,identified,2,125.30722113951768,93.24769891453532,79.53106530485718,0.0790029063875227,68.74949449286665,3,4.271107407629241,True,10.010821293778363,11.407652048526144,8.783727080908799
0,900.0,432307.4481327305,4007910.2521898425,-75.75310456727648,36.213664643216575,ok,98.76023823005126,IW,0,22203.427436310583,1649.8334218513764,52,51,9.847050594555665,10.13273709140819,0.0,0.06516280891624662,affine_dtft,44.154896585288405,5,identified,2,115.63552468080584,92.02107339737779,93.77147832230494,0.06700529222311553,74.05460409907693,8,3.5335466520849956,True,7.760076087216992,8.91384220871055,6.739840617925732
0,950.0,432354.3883038247,4007927.4748591376,-75.75258386809203,36.213823187962014,ok,100.71694716657125,IW,0,22208.413719044926,1650.7799158521343,52,51,9.84566195050644,10.132783791975942,0.0,0.06436252440288996,affine_dtft,44.15752210607226,5,identified,1,208.78012777564567,55.26552979826582,113.19462638039174,0.05550780552130519,68.70264595096604,14,3.2530467435206263,True,8.098341958913023,9.288120863278605,7.047092833726196
0,1000.0,432401.3284749189,4007944.6975284326,-75.75206316677155,36.21398173046223,ok,103.89184751359798,IW,0,22213.40070321238,1651.7262987178324,52,51,9.8442924286435,10.13283042478111,0.0,0.06356242785461899,affine_dtft,44.160147994810764,5,identified,2,110.98837197391182,60.70603961288528,108.54378291265117,0.0578861832394019,57.99461679191643,2,3.7704286585195588,True,8.666888878996634,9.91752831636051,7.563519845318925
0,1050.0,432448.2686460131,4007961.9201977276,-75.75154246331503,36.21414027071721,ok,104.2186652571352,IW,0,22218.388379318847,1652.6725717544366,52,51,9.842942040130673,10.132876999542145,0.0,0.06276252731927338,affine_dtft,44.16277424649838,5,identified,1,108.40059817351461,61.0978991906839,108.54378291265117,0.0578861832394019,57.99461679191643,2,4.098884177667305,True,8.72682527511361,9.983909367135727,7.61795846406509
0,1100.0,432495.20881710737,4007979.1428670227,-75.75102175772254,36.21429880872688,ok,101.4716744421336,IW,0,22223.37673785826,1653.618736268302,52,51,9.841610793866952,10.132923507836065,0.0,0.06196282808386254,affine_dtft,44.16540085612325,5,identified,1,102.86765064025117,60.98927987267324,95.40556703999094,0.06585763810350687,63.4349488229219,5,4.142063269006889,True,8.231265865725762,9.435233033369805,7.167833473270723
0,1150.0,432542.1489882016,4007996.3655363177,-75.75050104999409,36.21445734449122,ok,99.65485232068012,IW,0,22228.3657693093,1654.5647935691618,52,51,9.840298705093865,10.13296995138738,0.0,0.0611633420164573,affine_dtft,44.168027818665465,5,identified,1,95.61729147269669,65.5871748562509,95.40556703999094,0.06585763810350687,63.4349488229219,5,3.6535874099670846,True,7.913602137473939,9.083697622971389,6.879288027554236
0,1200.0,432589.0891592958,4008013.5882056127,-75.74998034012971,36.21461587801018,ok,97.83803019922665,IW,0,22233.355464139244,1655.5107449662394,52,51,9.839005777286435,10.133016331295474,0.0,0.06036408764764435,affine_dtft,44.170655129099146,5,identified,1,95.69822113283813,66.64659191269405,99.45967230538379,0.06317319534180162,60.94539590092275,2,3.334186419799627,True,7.603787171912509,8.740953209161223,6.597891159478579
0,1250.0,432636.02933039,4008030.8108749078,-75.74945962812944,36.21477440928372,ok,99.23691679122842,IW,0,22238.345812800933,1656.4565917726204,52,51,9.837732021690096,10.133062649411597,0.0,0.05956505768981217,affine_dtft,44.173282782390764,5,identified,1,97.07366307063862,66.62493601969895,99.45967230538379,0.06317319534180162,60.94539590092275,2,3.5268204029275827,True,7.841643882695576,9.004082733066225,6.813927749444655
0,1300.0,432682.96950148424,4008048.033544203,-75.74893891399333,36.21493293831182,ok,102.0811887045871,IW,0,22243.3368057349,1657.4023353015798,52,51,9.836477459037498,10.133108901775602,0.0,0.0587662793120036,affine_dtft,44.175910773500334,5,identified,2,103.44171087376158,90.14742261196488,99.45967230538379,0.06317319534180162,60.94539590092275,2,3.121748270856079,True,8.339622551445663,9.555172995562648,7.266258535819771
